Time,T1Mesure,T2Mesure,T3Mesure,TECEntr_e_SortieAmpli,T1Vmesure_0_5V_,T2Vmesure_0_5V_,T3Vmesure_0_5V_,R_gulateurSortie,PerturbationCourant,T3Estimation,AmpliEntr_e,R_gulateurEntr_e,Consigne,T1Perturbation,T2Perturbation,T3Perturbation,PWM_DACSortie,TECSortie,T1R_sistance,T2R_sistance,T3R_sistance
677,27.6605250946888,27.9678379182923,27.3261929957707,-0.00283775653589501,1.67754970575097,1.62394529757016,1.73702783758364,-0.00603097598759916,0.2,27.4252072000084,2.49113201082533,-0.171605437511865,27,3.14271112427804,3.11284047207054,2.43839320142786,0,-0.00895709472989901,8927.5527167447,8811.87674662321,9057.58033229228
677.5,27.6605250946888,27.9678379182923,27.3261929957707,-0.00231229214711377,1.67794889360469,1.62422290983028,1.73730327806518,-0.00603097598759916,0.2,27.4233861624019,2.49277408704027,-0.171605437511865,27,3.14678691028402,3.11730202575156,2.44289609808705,0,-0.00729851893314989,8928.41948339008,8812.47217933881,9058.18664009819
678,27.6605250946888,27.9678379182923,27.3261929957707,-0.00206051786481311,1.67834423932243,1.62449858370759,1.73757709649043,-0.00618622475889197,0.2,27.4216175904396,2.49356088167246,-0.168647036175845,27,3.15084668143439,3.1217481147906,2.44738351925644,0,-0.00650381858849609,8929.27798575519,8813.06349184208,9058.78941562527
678.5,27.6605250946888,27.9678379182923,27.3261929957707,-0.00221469253135155,1.67873577587582,1.62477233011368,1.73784929576075,-0.00618622475889197,0.2,27.4198998255016,2.49307908583953,-0.168647036175845,27,3.15489050065581,3.12617879279124,2.45185551591118,5,-0.00699045550595802,8930.12829318853,8813.65070675966,9059.38866458713
679,27.6605250946888,27.9678379182923,27.3261929957707,-0.00272812639473614,1.67912353656801,1.62504415990689,1.73811987890106,-0.00618622475889197,0.2,27.4182312640558,2.49147460501645,-0.168647036175845,27,3.1589184306277,3.13059411317124,2.45631213890664,5,-0.00861105815234514,8930.97047580561,8814.23384661515,9059.98439297484
679.5,27.6605250946888,27.9678379182923,27.2983740930341,-0.00336217395199284,1.67950755299299,1.62531408389238,1.73838884905611,-0.00618622475889197,0.2,27.4166103557843,2.48949320640002,-0.168647036175845,27,3.16293053378316,3.13499412916319,2.46075343897758,5,-0.0106123658620702,8931.80460005592,8814.81293382903,9060.57660704893
680,27.6326279755097,27.9678379182923,27.2983740930341,-0.00390782147742399,1.67988785317407,1.62558211282228,1.73865620948702,-0.00661366157939369,0.2,27.4150356017755,2.48778805788305,-0.16601424071018,27,3.16692687231,3.13937889381517,2.46517946673738,5,-0.0123346477113411,8932.63072467674,8815.38799071899,9061.16531333166
680.5,27.6326279755097,27.9678379182923,27.2983740930341,-0.00419340301398535,1.68026446233809,1.62584825739574,1.73892196356766,-0.00661366157939369,0.2,27.4135050108748,2.4868956155813,-0.16601424071018,27,3.17090750815169,3.14374845999141,2.4695902726773,5,-0.0132360572733433,8933.44890237118,8815.9590394998,9061.75051859927
681,27.6326279755097,27.9398663062505,27.2983740930341,-0.00408097716305932,1.68063740355694,1.626112528259,1.73918611478138,-0.00661366157939369,0.2,27.4120166748342,2.48724694636544,-0.16601424071018,27,3.17487250300827,3.14810288037286,2.47398590716573,0,-0.0128811963174804,8934.25918119909,8816.52610228336,9062.33222987471
681.5,27.6326279755097,27.9398663062505,27.2983740930341,-0.00359226529171806,1.68100669912218,1.62637493600548,1.73944866671757,-0.00661366157939369,0.2,27.409806503788,2.48877417096338,-0.16601424071018,27,3.17882191833735,3.1524422074579,2.47836642044749,0,-0.0113386261667789,8935.06160756153,8817.08920107878,9062.91045442016
682,27.6326279755097,27.9398663062505,27.2983740930341,-0.00296163681331649,1.68137237235503,1.62663549117609,1.7397096230685,-0.00667577617775805,0.2,27.4076623385393,2.49074488495839,-0.16306493541574,27,3.18275581535509,3.15676649356294,2.4827318626432,0,-0.00934811043755216,8935.85623013299,8817.64835779291,9063.48519973011
682.5,27.6326279755097,27.9398663062505,27.2983740930341,-0.00240033049341946,1.68173444980593,1.62689420425922,1.73996898762615,-0.00667577617775805,0.2,27.4055820513975,2.49249896720806,-0.16306493541574,27,3.18667425503708,3.16107579082303,2.48708228374857,0,-0.00757640316942918,8936.64310464233,8818.20359423023,9064.05647352439
683,27.6326279755097,27.9398663062505,27.2983740930341,-0.00208210556310391,1.68209296047947,1.62715108569105,1.74022676427907,-0.00667577617775805,0.2,27.4035635859782,2.4934934201153,-0.16306493541574,27,3.19057729811935,3.16537015119252,2.49141773363385,0,-0.00657195799938118,8937.42229219054,8818.75493209326,9064.62428374135
683.5,27.6326279755097,27.9398663062505,27.2983740930341,-0.00214776714338583,1.68244793529119,1.6274061458557,1.74048295700943,-0.00667577617775805,0.2,27.4016049547706,2.49328822767692,-0.16306493541574,27,3.19446500509926,3.16964962644566,2.49573826204317,5,-0.00677921221138305,8938.1938580719,8819.3023929829,9065.18863853139
684,27.6326279755097,27.9398663062505,27.2983740930341,-0.00260839563014855,1.68279940558509,1.62765939508552,1.7407375698901,-0.00645116757850417,0.2,27.3997042367871,2.49184876365579,-0.159881694714822,27,3.19833743623646,3.17391426817728,2.50004391859403,5,-0.00823313996700088,8938.95786855228,8819.8459983989,9065.74954625044
684.5,27.6326279755097,27.9398663062505,27.2983740930341,-0.00323631266792162,1.68314740183114,1.62791084366105,1.74099060708168,-0.00645116757850417,0.2,27.3978595752943,2.48988652291274,-0.159881694714822,27,3.20219465155384,3.17816412780335,2.50433475277668,5,-0.0102150973050278,8939.71438803742,8820.3857697396,9066.30701545362
685,27.6326279755097,27.9398663062505,27.2983740930341,-0.00381450856653288,1.68349195082383,1.62816050181133,1.74124207282972,-0.00645116757850417,0.2,27.3960691756228,2.48807966072958,-0.159881694714822,27,3.20603671083842,3.18239925656159,2.50861081395368,5,-0.0120401148394044,8940.46347298085,8820.92172830254,9066.861054889
685.5,27.6326279755097,27.9398663062505,27.2983740930341,-0.0041641789988202,1.6838330764841,1.62840837971402,1.74149197146196,-0.00645116757850417,0.2,27.394331303051,2.48698694062869,-0.159881694714822,27,3.20986367364234,3.18661970551218,2.51287215135935,5,-0.0131438145918761,8941.20517362382,8821.45389528449,9067.41167349166
686,27.6326279755097,27.9398663062505,27.2983740930341,-0.00414019480447564,1.68417080034868,1.62865448749547,1.74174030738562,-0.00653003993123491,0.2,27.3926442807627,2.48706189123601,-0.157057712305067,27,3.2136755992837,3.19082552553827,2.51711881409926,0,-0.0130681108808469,8941.9395350565,8821.98229178167,9067.95888037761
686.5,27.6326279755097,27.9398663062505,27.2983740930341,-0.00370882978479443,1.68450514310989,1.62889883523083,1.74198708508475,-0.00653003993123491,0.2,27.3910064878741,2.48840990692252,-0.157057712305067,27,3.21747254684754,3.19501676734665,2.52135085114987,0,-0.0117065503327251,8942.66660056437,8822.50693878969,9068.50268483807
687,27.6047374953695,27.9398663062505,27.2983740930341,-0.00308840959693882,1.68483612566222,1.62914143294448,1.74223230911774,-0.00653003993123491,0.2,27.3894163575298,2.49034872000957,-0.157057712305067,27,3.22125457518675,3.19919348146837,2.52556831135799,0,-0.00974825605177768,8943.38641390311,8823.02785720441,9069.04309633397
687.5,27.6047374953695,27.9398663062505,27.2983740930341,-0.00249819930258724,1.68516377222433,1.62938229060998,1.74247598411469,-0.00653003993123491,0.2,27.3878718332902,2.49219312717941,-0.157057712305067,27,3.22502174292296,3.20335571825929,2.52977124344042,0,-0.00788531627868636,8944.09902608902,8823.54506782182,9069.58012449014
688,27.6047374953695,27.9398663062505,27.2983740930341,-0.00211912006561533,1.68548810956933,1.62962141815048,1.74271811477516,-0.00687271042531279,0.2,27.3863709440535,2.49337774979495,-0.15454837762141,27,3.22877410844747,3.20750352790076,2.53395969598355,0,-0.00668879057510824,8944.80449372703,8824.05859133862,9070.11377909035
