Time,T1Mesure,T2Mesure,T3Mesure,PerturbationCourant,T3Estimation,Consigne
834.0,24.5178423967833,25.3656669147103,25.0369522159725,0.2,25.0765823136034,25
834.5,24.5178423967833,25.3656669147103,25.0369522159725,0.2,25.0758283866119,25
835.0,24.5178423967833,25.3656669147103,25.0369522159725,0.2,25.0750996594508,25
835.5,24.5178423967833,25.3656669147103,25.0369522159725,0.2,25.0743952743807,25
836.0,24.5178423967833,25.3656669147103,25.0369522159725,0.2,25.0737144030966,25
836.5,24.5178423967833,25.3656669147103,25.0369522159725,0.2,25.0730562457141,25
837.0,24.5178423967833,25.3656669147103,25.0369522159725,0.2,25.0724200297909,25
837.5,24.4905646746649,25.3656669147103,25.0369522159725,0.2,25.0718050093818,25
838.0,24.4905646746649,25.3656669147103,25.0369522159725,0.2,25.0712099342561,25
838.5,24.4905646746649,25.3656669147103,25.0369522159725,0.2,25.0706336130451,25
839.0,24.4905646746649,25.3656669147103,25.0369522159725,0.2,25.0700754237454,25
839.5,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0695347654931,25
840.0,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.069011057837,25
840.5,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0685037400381,25
841.0,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0680122703918,25
841.5,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0675361255742,25
842.0,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0670748000117,25
842.5,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0666278052706,25
843.0,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0661946694697,25
843.5,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0657749367116,25
844.0,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0653681665347,25
844.5,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0649739333835,25
845.0,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0645918260974,25
845.5,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.064221447417,25
846.0,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0638624135077,25
846.5,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0635143534996,25
847.0,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.063176909043,25
847.5,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0628497338795,25
848.0,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0625324934281,25
848.5,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.062224864385,25
849.0,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0619265343378,25
849.5,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0616372013925,25
850.0,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0613565738135,25
850.5,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0610843696766,25
851.0,24.4905646746649,25.3656669147103,25.0095900283968,0.2,25.0608203165326,25
