temps,T3,T2,T1
155,19.63060529,18.90718513,17.12247139
155.5,19.62366358,18.90036276,17.1159536
156,19.61675169,18.8935703,17.10947461
156.5,19.6098695,18.88680762,17.10303422
157,19.6030169,18.88007459,17.09663218
157.5,19.59619376,18.87337107,17.09026826
158,19.58939997,18.86669694,17.08394224
158.5,19.58263541,18.86005208,17.07765389
159,19.57589997,18.85343634,17.07140299
159.5,19.56919352,18.84684961,17.06518932
160,19.56251595,18.84029175,17.05901265
160.5,19.55586714,18.83376265,17.05287277
161,19.54924697,18.82726216,17.04676945
161.5,19.54265534,18.82079018,17.04070247
162,19.53609211,18.81434657,17.03467163
162.5,19.52955719,18.80793121,17.0286767
163,19.52305044,18.80154397,17.02271747
163.5,19.51657177,18.79518474,17.01679373
164,19.51012104,18.78885338,17.01090526
164.5,19.50369816,18.78254978,17.00505187
165,19.497303,18.77627382,16.99923333
165.5,19.49093545,18.77002537,16.99344944
166,19.4845954,18.76380432,16.9877
166.5,19.47828273,18.75761053,16.98198479
167,19.47199733,18.7514439,16.97630362
167.5,19.4657391,18.74530431,16.97065629
168,19.45950791,18.73919163,16.96504258
168.5,19.45330366,18.73310575,16.95946231
169,19.44712623,18.72704655,16.95391526
169.5,19.44097552,18.72101392,16.94840125
170,19.43485142,18.71500773,16.94292008
170.5,19.4287538,18.70902787,16.93747155
171,19.42268257,18.70307423,16.93205546
171.5,19.41663762,18.69714669,16.92667163
172,19.41061882,18.69124514,16.92131986
172.5,19.40462609,18.68536946,16.91599997
173,19.3986593,18.67951954,16.91071175
173.5,19.39271836,18.67369526,16.90545503
174,19.38680314,18.66789652,16.90022961
174.5,19.38091355,18.6621232,16.89503531
175,19.37504948,18.65637519,16.88987194
175.5,19.36921082,18.65065238,16.88473932
176,19.36339746,18.64495466,16.87963727
176.5,19.3576093,18.63928192,16.8745656
177,19.35184624,18.63363405,16.86952413
177.5,19.34610816,18.62801094,16.86451269
178,19.34039497,18.62241248,16.85953109
178.5,19.33470656,18.61683856,16.85457915
179,19.32904282,18.61128908,16.84965671
179.5,19.32340365,18.60576393,16.84476358
180,19.31778895,18.600263,16.83989959
180.5,19.31219861,18.59478619,16.83506457
181,19.30663254,18.58933339,16.83025834
181.5,19.30109062,18.58390449,16.82548073
182,19.29557276,18.5784994,16.82073157
182.5,19.29007886,18.573118,16.8160107
183,19.28460882,18.56776019,16.81131794
183.5,19.27916253,18.56242587,16.80665312
184,19.27373989,18.55711494,16.80201609
184.5,19.2683408,18.55182729,16.79740667
185,19.26296517,18.54656282,16.7928247
185.5,19.2576129,18.54132143,16.78827002
186,19.25228388,18.53610302,16.78374246
186.5,19.24697801,18.53090749,16.77924186
187,19.24169521,18.52573474,16.77476806
187.5,19.23643536,18.52058466,16.77032091
188,19.23119838,18.51545716,16.76590024
188.5,19.22598417,18.51035214,16.7615059
189,19.22079262,18.5052695,16.75713773
189.5,19.21562365,18.50020914,16.75279557
190,19.21047715,18.49517097,16.74847926
190.5,19.20535304,18.49015489,16.74418867
191,19.20025121,18.48516079,16.73992362
191.5,19.19517157,18.48018859,16.73568397
192,19.19011403,18.47523819,16.73146957
192.5,19.18507848,18.47030949,16.72728027
193,19.18006485,18.4654024,16.72311592
193.5,19.17507303,18.46051682,16.71897637
194,19.17010293,18.45565266,16.71486146
194.5,19.16515447,18.45080983,16.71077107
195,19.16022753,18.44598822,16.70670503
195.5,19.15532204,18.44118776,16.70266321
196,19.1504379,18.43640834,16.69864545
196.5,19.14557503,18.43164987,16.69465163
197,19.14073332,18.42691226,16.69068158
197.5,19.13591269,18.42219543,16.68673518
198,19.13111305,18.41749927,16.68281228
198.5,19.12633431,18.4128237,16.67891274
199,19.12157638,18.40816863,16.67503643
199.5,19.11683917,18.40353396,16.6711832
200,19.11212259,18.39891962,16.66735291
200.5,19.10742655,18.3943255,16.66354544
201,19.10275096,18.38975153,16.65976064
201.5,19.09809575,18.38519761,16.65599838
202,19.09346081,18.38066365,16.65225853
202.5,19.08884606,18.37614957,16.64854094
203,19.08425142,18.37165528,16.6448455
203.5,19.0796768,18.36718069,16.64117206
204,19.0751221,18.36272572,16.6375205
204.5,19.07058726,18.35829028,16.63389068
205,19.06607218,18.35387428,16.63028248
205.5,19.06157677,18.34947765,16.62669577
206,19.05710095,18.34510029,16.62313042
206.5,19.05264465,18.34074212,16.6195863
207,19.04820776,18.33640305,16.61606328
207.5,19.04379021,18.33208301,16.61256125
208,19.03939193,18.32778191,16.60908007
208.5,19.03501281,18.32349967,16.60561962
209,19.03065278,18.31923619,16.60217978
209.5,19.02631176,18.31499141,16.59876043
210,19.02198967,18.31076524,16.59536144
210.5,19.01768642,18.3065576,16.59198269
211,19.01340194,18.3023684,16.58862406
211.5,19.00913613,18.29819757,16.58528543
212,19.00488893,18.29404502,16.58196668
212.5,19.00066025,18.28991068,16.5786677
213,18.99645001,18.28579446,16.57538837
213.5,18.99225813,18.28169629,16.57212856
214,18.98808454,18.27761609,16.56888816
214.5,18.98392914,18.27355377,16.56566707
215,18.97979187,18.26950926,16.56246515
215.5,18.97567265,18.26548249,16.55928231
216,18.97157139,18.26147337,16.55611841
216.5,18.96748803,18.25748182,16.55297336
217,18.96342247,18.25350777,16.54984704
217.5,18.95937466,18.24955115,16.54673934
218,18.9553445,18.24561187,16.54365014
218.5,18.95133192,18.24168986,16.54057935
219,18.94733685,18.23778504,16.53752683
219.5,18.94335921,18.23389735,16.5344925
220,18.93939892,18.2300267,16.53147624
220.5,18.93545592,18.22617301,16.52847793
221,18.93153012,18.22233622,16.52549749
221.5,18.92762145,18.21851626,16.52253479
222,18.92372983,18.21471303,16.51958974
222.5,18.9198552,18.21092649,16.51666222
223,18.91599748,18.20715654,16.51375214
223.5,18.91215659,18.20340312,16.51085939
224,18.90833246,18.19966616,16.50798387
224.5,18.90452503,18.19594557,16.50512547
225,18.90073421,18.1922413,16.50228409
225.5,18.89695993,18.18855327,16.49945964
226,18.89320213,18.18488141,16.496652
226.5,18.88946073,18.18122565,16.49386108
227,18.88573567,18.17758591,16.49108679
227.5,18.88202686,18.17396213,16.48832901
228,18.87833424,18.17035423,16.48558766
228.5,18.87465774,18.16676216,16.48286264
229,18.87099728,18.16318583,16.48015384
229.5,18.86735281,18.15962518,16.47746117
230,18.86372425,18.15608014,16.47478454
230.5,18.86011153,18.15255064,16.47212385
231,18.85651458,18.14903661,16.46947901
231.5,18.85293333,18.14553799,16.46684991
232,18.84936772,18.14205471,16.46423647
232.5,18.84581767,18.1385867,16.4616386
233,18.84228313,18.13513389,16.45905619
233.5,18.83876401,18.13169622,16.45648917
234,18.83526026,18.12827362,16.45393743
234.5,18.83177181,18.12486603,16.45140089
235,18.8282986,18.12147337,16.44887945
235.5,18.82484054,18.11809559,16.44637303
236,18.82139759,18.11473262,16.44388154
236.5,18.81796967,18.11138439,16.44140488
237,18.81455672,18.10805084,16.43894297
237.5,18.81115868,18.1047319,16.43649572
238,18.80777547,18.10142751,16.43406305
238.5,18.80440703,18.09813761,16.43164486
239,18.80105331,18.09486214,16.42924108
239.5,18.79771423,18.09160102,16.42685161
240,18.79438973,18.0883542,16.42447637
240.5,18.79107976,18.08512161,16.42211527
241,18.78778423,18.0819032,16.41976824
241.5,18.7845031,18.07869889,16.41743518
242,18.7812363,18.07550864,16.41511601
242.5,18.77798377,18.07233237,16.41281066
243,18.77474544,18.06917002,16.41051904
243.5,18.77152126,18.06602154,16.40824106
244,18.76831116,18.06288686,16.40597665
244.5,18.76511508,18.05976592,16.40372572
245,18.76193296,18.05665867,16.4014882
245.5,18.75876474,18.05356504,16.399264
246,18.75561035,18.05048497,16.39705305
246.5,18.75246974,18.0474184,16.39485527
247,18.74934286,18.04436528,16.39267057
247.5,18.74622963,18.04132554,16.39049889
248,18.74313,18.03829913,16.38834013
248.5,18.7400439,18.03528599,16.38619424
249,18.73697129,18.03228605,16.38406112
249.5,18.7339121,18.02929927,16.3819407
250,18.73086628,18.02632559,16.37983292
250.5,18.72783376,18.02336494,16.37773768
251,18.72481448,18.02041726,16.37565492
251.5,18.7218084,18.01748252,16.37358457
252,18.71881545,18.01456063,16.37152654
252.5,18.71583557,18.01165156,16.36948077
253,18.71286871,18.00875524,16.36744719
253.5,18.70991481,18.00587162,16.36542571
254,18.70697381,18.00300064,16.36341628
254.5,18.70404567,18.00014225,16.36141881
255,18.70113031,17.99729639,16.35943323
255.5,18.6982277,17.994463,16.35745948
256,18.69533776,17.99164204,16.35549748
256.5,18.69246045,17.98883344,16.35354717
257,18.68959571,17.98603716,16.35160847
257.5,18.68674348,17.98325313,16.34968132
258,18.68390372,17.98048131,16.34776564
258.5,18.68107636,17.97772164,16.34586137
259,18.67826136,17.97497408,16.34396845
259.5,18.67545865,17.97223855,16.34208679
260,18.67266819,17.96951502,16.34021634
260.5,18.66988992,17.96680343,16.33835703
