Time,T1Mesure,T2Mesure,T3Mesure,T3Estimation,Consigne
333.0,32.6364638817896,30.8324949508421,29.9158045746618,29.996678487206,30
333.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9968532854453,30
334.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9970211648928,30
334.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9971823774707,30
335.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9973371662153,30
335.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9974857655862,30
336.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9976284017653,30
336.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9977652929448,30
337.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9978966496057,30
337.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9980226747862,30
338.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9981435643413,30
338.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9982595071934,30
339.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9983706855735,30
339.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9984772752548,30
340.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9985794457783,30
340.5,32.6364638817896,30.8324949508421,29.9443150353883,29.9986773606694,30
341.0,32.6364638817896,30.8324949508421,29.9443150353883,29.9987711776488,30
341.5,32.6364638817896,30.8324949508421,29.9443150353883,29.9988610488345,30
342.0,32.6364638817896,30.8324949508421,29.9443150353883,29.9989471209376,30
342.5,32.6364638817896,30.8324949508421,29.9443150353883,29.9990295354512,30
343.0,32.6364638817896,30.8324949508421,29.9443150353883,29.9991084288327,30
343.5,32.6364638817896,30.8324949508421,29.9443150353883,29.9991839326794,30
344.0,32.6364638817896,30.8324949508421,29.9443150353883,29.9992561738991,30
344.5,32.6364638817896,30.8324949508421,29.9443150353883,29.9993252748734,30
345.0,32.6364638817896,30.8324949508421,29.9443150353883,29.9993913536162,30
345.5,32.6364638817896,30.8324949508421,29.9443150353883,29.9994545239269,30
346.0,32.6364638817896,30.8324949508421,29.9443150353883,29.999514895537,30
346.5,32.6364638817896,30.8324949508421,29.9443150353883,29.9995725742536,30
347.0,32.6364638817896,30.8324949508421,29.9443150353883,29.9996276620959,30
347.5,32.6364638817896,30.8324949508421,29.9443150353883,29.9996802574284,30
348.0,32.6364638817896,30.8324949508421,29.9443150353883,29.9997304550887,30
348.5,32.6364638817896,30.8324949508421,29.9443150353883,29.9997783465112,30
349.0,32.6364638817896,30.8324949508421,29.9443150353883,29.9998240198467,30
349.5,32.6364638817896,30.8324949508421,29.9443150353883,29.9998675600771,30
350.0,32.6364638817896,30.8324949508421,29.9443150353883,29.9999090491269,30
350.5,32.6364638817896,30.8324949508421,29.9443150353883,29.9999485659704,30
351.0,32.6364638817896,30.8324949508421,29.9443150353883,29.9999861867354,30
351.5,32.6364638817896,30.8324949508421,29.9443150353883,30.000021984803,30
352.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0000560309044,30
352.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0000883932139,30
353.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0001191374386,30
353.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0001483269057,30
354.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0001760226458,30
354.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0002022834742,30
355.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0002271660684,30
355.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0002507250442,30
