Time,T1Mesure,T2Mesure,T3Mesure,TECEntr_e_SortieAmpli,R_gulateurSortie,PerturbationCourant,T3Estimation,AmpliEntr_e,R_gulateurEntr_e,Consigne,T1Perturbation,T2Perturbation,T3Perturbation,PWM_V_,TECSortie,T3Vmesure,T2Vmesure,T1Vmesure,T1R_sistance,T2R_sistance,T3R_sistance
345,18.5955660603305,19.561118567509,20.0441654733384,-0.153736079826833,-0.499754411372066,0,20.0029511450456,2.01957475054115,-0.00135828735916164,20,0,0,0,0,-0.485252562365416,2.71235913005847,2.80008575621284,2.97533189780482,13279.060711053,12717.3816326429,12446.2688976123
345.05,18.5955660603305,19.561118567509,20.0441654733384,-0.15372928195904,-0.499754411372066,0,20.0029511450456,2.019595993878,-0.00135828735916164,20,0,0,0,5,-0.485231105575512,2.70272947498964,2.79045604906732,2.96569895011291,13279.0558581198,12717.3871467011,12446.2744398632
345.1,18.5955660603305,19.561118567509,20.0441654733384,-0.153620806303703,-0.499754411372066,0,20.0029511450456,2.01993498030093,-0.00135828735916164,20,0,0,0,0,-0.484888713017008,2.71988887950253,2.80761540145523,2.98285515330558,13279.0513026732,12717.3926583406,12446.2799799003
345.15,18.5955660603305,19.561118567509,20.0441654733384,-0.15385973000587,-0.499754411372066,0,20.0029511450456,2.01918834373166,-0.00135828735916164,20,0,0,0,5,-0.485642851790528,2.71038840923134,2.79811487901054,2.97335139388713,13279.0464563915,12717.3981675605,12446.2855177235
345.2,18.5955660603305,19.561118567509,20.0441654733384,-0.153507576240646,-0.499754411372066,0,20.0029511450456,2.02028882424798,-0.00135828735916164,20,0,0,0,0,-0.484531313645976,2.71296680401456,2.80069322157253,2.97592658987896,13279.0419044872,12717.4036743646,12446.2910533342
345.25,18.5955660603305,19.561118567509,20.0441654733384,-0.153987707186499,-0.499754411372066,0,20.0029511450456,2.01878841504219,-0.00135828735916164,20,0,0,0,5,-0.486046798963465,2.7121272062596,2.79985357154799,2.97508370712609,13279.0370670712,12717.4091787505,12446.2965867317
345.3,18.5955660603305,19.561118567509,20.0441654733384,-0.153397611010694,-0.499754411372066,0,20.0029511450456,2.02063246559158,-0.00135828735916164,20,0,0,0,0,-0.484184219394153,2.71658539534851,2.80431170832012,2.97953869928438,13279.0325165172,12717.4146807235,12446.3021179179
345.35,18.5955660603305,19.561118567509,20.0441654733384,-0.154111437803447,-0.499754411372066,0,20.0029511450456,2.01840175686423,-0.00135828735916164,20,0,0,0,5,-0.486437342282799,2.71855827711645,2.8062845377231,2.98150830086308,13279.0276901344,12717.4201802796,12446.3076468918
345.4,18.5955660603305,19.561118567509,20.0441654733384,-0.153292096352734,-0.499754411372066,0,20.0029511450456,2.02096219889771,-0.00135828735916164,20,0,0,0,0,-0.483851172927768,2.71700610855177,2.80473231674676,2.97995293657535,13279.0231387878,12717.4256774258,12446.3131736557
345.45,18.5955660603305,19.561118567509,20.0441654733384,-0.154229067681131,-0.499754411372066,0,20.0029511450456,2.01803416349647,-0.00135828735916164,20,0,0,0,5,-0.486808629228721,2.71164836256712,2.79937451830242,2.97459191583187,13279.0183254825,12717.4311721563,12446.3186982079
345.5,18.5687488544756,19.5342900728234,20.0173218845233,-0.153192163932435,-0.499754411372066,0,20.0031004268589,2.02127448771114,-0.00135828735916164,20,0,0,0,0,-0.483535746236337,2.71738121295782,2.80510731618727,2.98032157109637,13279.0137713395,12717.4366644799,12446.3242205514
345.55,18.5687488544756,19.5342900728234,20.0173218845233,-0.154338948631331,-0.499754411372066,0,20.0031004268589,2.01769078552709,-0.00135828735916164,20,0,0,0,5,-0.487155457459934,2.71825846758966,2.80598451826541,2.9811955569894,13279.0089730504,12717.4421543892,12446.3297406842
345.6,18.5687488544756,19.5342900728234,20.0173218845233,-0.153100395678109,-0.499754411372066,0,20.0031004268589,2.02156126350591,-0.00135828735916164,20,0,0,0,0,-0.483246088918385,2.72444726407088,2.81217326214725,2.9873811581999,13279.0044136784,12717.4476418942,12446.3352586094
345.65,18.5687488544756,19.5342900728234,20.0173218845233,-0.154439460946105,-0.499754411372066,0,20.0031004268589,2.01737668454342,-0.00135828735916164,20,0,0,0,5,-0.487472714530284,2.71782285655444,2.80554880198376,2.98075348867655,13278.9996327456,12717.4531269864,12446.3407743246
345.7,18.5687488544756,19.5342900728234,20.0173218845233,-0.15301504576763,-0.499754411372066,0,20.0031004268589,2.02182798197616,-0.00135828735916164,20,0,0,0,0,-0.482976690460946,2.71730200698127,2.80502789971836,2.98022944330065,13278.9950668741,12717.4586096772,12446.3462878335
345.75,18.5687488544756,19.5342900728234,20.0173218845233,-0.154529060687394,-0.499754411372066,0,20.0031004268589,2.0170966853519,-0.00135828735916164,20,0,0,0,5,-0.487755527153689,2.71374994532854,2.80147578532594,2.97667412672952,13278.9903044712,12717.4640899567,12446.3517991334
345.8,18.5687488544756,19.5342900728234,20.0173218845233,-0.152938228088005,-0.499754411372066,0,20.0031004268589,2.02206803722498,-0.00135828735916164,20,0,0,0,0,-0.48273422313698,2.71345173330695,2.80117752051991,2.9763727179112,13278.9857305852,12717.4695678374,12446.3573082281
345.85,18.5687488544756,19.5342900728234,20.0173218845233,-0.154606237999583,-0.499754411372066,0,20.0031004268589,2.0168555062513,-0.00135828735916164,20,0,0,0,5,-0.487999129621882,2.70875057446243,2.79647630884374,2.97166831165672,13278.9809880935,12717.4750433084,12446.3628151146
345.9,18.5687488544756,19.5342900728234,20.0173218845233,-0.152870938006779,-0.499754411372066,0,20.0031004268589,2.02227831872882,-0.00135828735916164,20,0,0,0,0,-0.482521828724598,2.71977939608973,2.80750507759508,2.98269393509069,13278.9764048729,12717.4805163831,12446.3683197971
345.95,18.5687488544756,19.5342900728234,20.0173218845233,-0.154669565764805,-0.499754411372066,0,20.0031004268589,2.01665760698499,-0.00135828735916164,20,0,0,0,5,-0.48819901738003,2.71769194582044,2.80541757440283,2.98060324528111,13278.9716834811,12717.4859870498,12446.3738222724
346,18.5687488544756,19.5342900728234,20.0173218845233,-0.152814603518605,-0.499429144164026,0,20.0025130837249,2.02245436400436,-0.00100523348995978,20,0,0,0,0,-0.482344014546124,2.71736016657033,2.8050857421859,2.980268266051,13278.967089647,12717.4914553228,12446.3793225449
346.05,18.5687488544756,19.5342900728234,20.0173218845233,-0.154717679218957,-0.499429144164026,0,20.0025130837249,2.01650725244076,-0.00100523348995978,20,0,0,0,5,-0.488350882686716,2.71243839513113,2.80016391773315,2.97534326328692,13278.9623904927,12717.4969211896,12446.3848206109
346.1,18.5687488544756,19.5342900728234,20.0173218845233,-0.152769526621263,-0.499429144164026,0,20.0025130837249,2.02259522930855,-0.00100523348995978,20,0,0,0,0,-0.482201733827355,2.71330240453563,2.80102787408058,2.97620407066776,13278.9577852035,12717.502384665,12446.3903164754
346.15,18.5687488544756,19.5342900728234,20.0173218845233,-0.15474926350928,-0.499429144164026,0,20.0025130837249,2.0164085515335,-0.00100523348995978,20,0,0,0,5,-0.488450575340691,2.71501497867293,2.8027403951144,2.97791342189817,13278.9531089543,12717.5078457361,12446.3958101344
346.2,18.5687488544756,19.5342900728234,20.0173218845233,-0.152736662988181,-0.499429144164026,0,20.0025130837249,2.02269792816194,-0.00100523348995978,20,0,0,0,0,-0.482098003055894,2.72162407496624,2.80934943826105,2.98451931393936,13278.9484916052,12717.5133044179,12446.4013015929
346.25,18.5687488544756,19.5342900728234,20.0173218845233,-0.154762923918967,-0.499429144164026,0,20.0025130837249,2.01636586275323,-0.00100523348995978,20,0,0,0,5,-0.488493693057826,2.71000650924907,2.79773181935113,2.97289853387824,13278.9438387395,12717.5187606976,12446.406790847
346.3,18.5687488544756,19.5342900728234,20.0173218845233,-0.152717172122758,-0.499429144164026,0,20.0025130837249,2.02275883711638,-0.00100523348995978,20,0,0,0,0,-0.482036482088275,2.71380996494725,2.80153522181373,2.97669878294775,13278.9392088463,12717.5242145901,12446.4122779016
346.35,18.5687488544756,19.5342900728234,20.0173218845233,-0.154757583523221,-0.499429144164026,0,20.0025130837249,2.01638255148993,-0.00100523348995978,20,0,0,0,0,-0.488476836632694,2.71232287739042,2.80004808097556,2.9752084897014,13278.9345796667,12717.5296660825,12446.4177627529
346.4,18.5687488544756,19.5342900728234,20.0173218845233,-0.15271138942007,-0.499429144164026,0,20.0025130837249,2.02277690806228,-0.00100523348995978,20,0,0,0,0,-0.482018229565508,2.7139370946972,2.80166224495846,2.97681949798791,13278.9299371824,12717.5351151898,12446.4232454056
346.45,18.5687488544756,19.5342900728234,20.0173218845233,-0.154733272525192,-0.499429144164026,0,20.0025130837249,2.01645852335878,-0.00100523348995978,20,0,0,0,0,-0.488400101398515,2.72139060134692,2.80911569823891,2.98426980757233,13278.9253315921,12717.5405618994,12446.4287258563
346.5,18.5151142798487,19.4806350269175,19.963637697384,-0.152720065574447,-0.499429144164026,0,20.0019456274956,2.02274979507985,-0.00100523348995978,20,0,0,0,0,-0.482045614979184,2.7271531285863,2.81487817206676,2.99002912346688,13278.920676739,12717.5460062257,12446.4342041093
346.55,18.5151142798487,19.4806350269175,19.963637697384,-0.154692050423224,-0.499429144164026,0,20.0019456274956,2.01658734242743,-0.00100523348995978,20,0,0,0,0,-0.488269987955863,2.70890270294785,2.79662769297177,2.9717755092445,13278.916094271,12717.5514481565,12446.4396801613
346.6,18.5151142798487,19.4806350269175,19.963637697384,-0.152744008521546,-0.499429144164026,0,20.0019456274956,2.02267497337017,-0.00100523348995978,20,0,0,0,0,-0.482121188497407,2.71392859310768,2.80165352963305,2.97679818592,13278.9114276592,12717.5568877058,12446.4451540167
346.65,18.5151142798487,19.4806350269175,19.963637697384,-0.154635679882266,-0.499429144164026,0,20.0019456274956,2.01676350036792,-0.00100523348995978,20,0,0,0,0,-0.488092059980385,2.71142619287981,2.79915107586203,2.97429260536637,13278.9068675827,12717.5623248622,12446.4506256723
346.7,18.5151142798487,19.4806350269175,19.963637697384,-0.152783962785241,-0.499429144164026,0,20.0019456274956,2.02255011629612,-0.00100523348995978,20,0,0,0,0,-0.482247300135335,2.72128273362303,2.80900756302033,2.98414593069708,13278.9021899086,12717.5677596387,12446.4560951322
346.75,18.5151142798487,19.4806350269175,19.963637697384,-0.154566212628579,-0.499429144164026,0,20.0019456274956,2.01698058553569,-0.00100523348995978,20,0,0,0,0,-0.487872793540848,2.7167403422622,2.80446511803041,2.97960036699173,13278.8976513163,12717.5731920249,12446.4615623934
346.8,18.5151142798487,19.4806350269175,19.963637697384,-0.152840481872233,-0.499429144164026,0,20.0019456274956,2.02237349414927,-0.00100523348995978,20,0,0,0,5,-0.482425696981517,2.70403092350114,2.79175564559868,2.96688773126202,13278.892963804,12717.5786220327,12446.4670274598
346.85,18.5151142798487,19.4806350269175,19.963637697384,-0.154487552094079,-0.499429144164026,0,20.0019456274956,2.017226399706,-0.00100523348995978,20,0,0,0,0,-0.487624509429752,2.71029140675497,2.79801607513813,2.97314504949587,13278.8884445416,12717.5840496531,12446.472490329
346.9,18.5151142798487,19.4806350269175,19.963637697384,-0.15291595449508,-0.499429144164026,0,20.0019456274956,2.02213764220288,-0.00100523348995978,20,0,0,0,5,-0.482663918768269,2.71995137217802,2.80767598680538,2.98280179675311,13278.8837483725,12717.5894748964,12446.4779510041
346.95,18.5151142798487,19.4806350269175,19.963637697384,-0.154394745522534,-0.499429144164026,0,20.0019456274956,2.01751642024208,-0.00100523348995978,20,0,0,0,0,-0.487331574767325,2.71728501608928,2.80500957691758,2.98013228334114,13278.8792496645,12717.5948977548,12446.4834094832
347,18.5955660603305,19.561118567509,20.0441654733384,-0.153006298232345,-0.499429144164026,0,19.9999331619766,2.02185531802392,-0.00100523348995978,20,0,0,0,5,-0.482949079740574,2.71218333713888,2.7999078441269,2.97502738498516,13278.8745447009,12717.6003182379,12446.4888657692
347.05,18.5955660603305,19.561118567509,20.0441654733384,-0.154296071575359,-0.499429144164026,0,19.9999331619766,2.017824776327,-0.00100523348995978,20,0,0,0,0,-0.487020120320463,2.71708121253558,2.80480566564054,2.97992211000735,13278.8700640928,12717.6057363387,12446.4943198603
347.1,18.5955660603305,19.561118567509,20.0441654733384,-0.153109063971739,-0.499429144164026,0,19.9999331619766,2.02153417508832,-0.00100523348995978,20,0,0,0,5,-0.483273449520396,2.7042451535591,2.79196955273997,2.96708283116545,13278.8653528986,12717.6111520657,12446.4997717592
347.15,18.5955660603305,19.561118567509,20.0441654733384,-0.154190949187977,-0.499429144164026,0,19.9999331619766,2.01815328378757,-0.00100523348995978,20,0,0,0,0,-0.486688312016932,2.70495912064808,2.79268346586246,2.96779365427464,13278.8608885734,12717.616565413,12446.5052214646
347.2,18.5955660603305,19.561118567509,20.0441654733384,-0.153221886601184,-0.499429144164026,0,19.9999331619766,2.0211816043713,-0.00100523348995978,20,0,0,0,5,-0.483629562867978,2.72091493457867,2.80863922578571,2.98374624845934,13278.8561730536,12717.6219763879,12446.5106689787
347.25,18.5955660603305,19.561118567509,20.0441654733384,-0.154080924641108,-0.499429144164026,0,19.9999331619766,2.01849711049654,-0.00100523348995978,20,0,0,0,0,-0.486341030537194,2.71030148056269,2.7980257177205,2.97312965625849,13278.8517230436,12717.627384986,12446.5161143005
347.3,18.5955660603305,19.561118567509,20.0441654733384,-0.153342483519257,-0.499429144164026,0,19.9999331619766,2.02080473900232,-0.00100523348995978,20,0,0,0,5,-0.484010214980184,2.70329443018512,2.79101861325299,2.96611938687337,13278.8470052329,12717.632791213,12446.5215574318
347.35,18.5955660603305,19.561118567509,20.0441654733384,-0.153967488821251,-0.499429144164026,0,19.9999331619766,2.01885159743359,-0.00100523348995978,20,0,0,0,0,-0.485982981715397,2.72447672234369,2.81220085128022,2.98729854600633,13278.8425674527,12717.6381950661,12446.5269983721
347.4,18.5955660603305,19.561118567509,20.0441654733384,-0.153468647373092,-0.499429144164026,0,19.9999331619766,2.02041047695909,-0.00100523348995978,20,0,0,0,5,-0.484408438568427,2.71505769017602,2.80278176494062,2.97787629621847,13278.8378494851,12717.6435965493,12446.5324371229
347.45,18.5955660603305,19.561118567509,20.0441654733384,-0.153852078953829,-0.499429144164026,0,19.9999331619766,2.01921225326928,-0.00100523348995978,20,0,0,0,0,-0.485618702009867,2.71513985684184,2.80286387739359,2.97795533435631,13278.8334217641,12717.6489956615,12446.5378736839
347.5,18.6223832380181,19.5879477359044,20.0710100848024,-0.153598263649165,-0.499429144164026,0,20.0001840561957,2.02000542609636,-0.00100523348995978,20,0,0,0,5,-0.484817559382224,2.70866305648368,2.79638702278216,2.97147531843304,13278.8287058348,12717.6543924052,12446.5433080562
347.55,18.6223832380181,19.5879477359044,20.0710100848024,-0.153736079826799,-0.499429144164026,0,20.0001840561957,2.01957475054125,-0.00100523348995978,20,0,0,0,0,-0.485252562365308,2.71366661916803,2.80139053117277,2.97647575641062,13278.8242859537,12717.6597867807,12446.5487402401
347.6,18.6223832380181,19.5879477359044,20.0710100848024,-0.153729281959721,-0.499429144164026,0,20.0001840561957,2.01959599387587,-0.00100523348995978,20,0,0,0,5,-0.485231105577662,2.7159407138955,2.80366457156621,2.97874663830592,13278.8195742913,12717.6651787889,12446.5541702361
347.65,18.6223832380181,19.5879477359044,20.0710100848024,-0.15362080630309,-0.499429144164026,0,20.0001840561957,2.01993498030284,-0.00100523348995978,20,0,0,0,0,-0.484888713015074,2.7116371882812,2.79936099157795,2.97443999112785,13278.8151600251,12717.6705684318,12446.5595980451
347.7,18.6223832380181,19.5879477359044,20.0710100848024,-0.15385973000526,-0.499429144164026,0,20.0001840561957,2.01918834373356,-0.00100523348995978,20,0,0,0,5,-0.485642851788602,2.70903889443336,2.79676264331593,2.9718384878547,13278.8104548453,12717.6759557087,12446.565023667
347.75,18.6223832380181,19.5879477359044,20.0710100848024,-0.153507576241189,-0.499429144164026,0,20.0001840561957,2.02028882424628,-0.00100523348995978,20,0,0,0,0,-0.48453131364769,2.70949249482772,2.79721618925667,2.9722889691451,13278.8060439526,12717.6813406232,12446.5704471032
347.8,18.6223832380181,19.5879477359044,20.0710100848024,-0.153987707187071,-0.499429144164026,0,20.0001840561957,2.0187884150404,-0.00100523348995978,20,0,0,0,5,-0.48604679896527,2.71121093980585,2.79893457974114,2.9740042087783,13278.8013474696,12717.686723173,12446.5758683532
347.85,18.6223832380181,19.5879477359044,20.0710100848024,-0.153397611009906,-0.499429144164026,0,20.0001840561957,2.02063246559404,-0.00100523348995978,20,0,0,0,0,-0.484184219391669,2.71674948303062,2.80447306843326,2.97953963469092,13278.7969377588,12717.6921033632,12446.5812874188
347.9,18.6223832380181,19.5879477359044,20.0710100848024,-0.154111437803775,-0.499429144164026,0,20.0001840561957,2.0184017568632,-0.00100523348995978,20,0,0,0,5,-0.486437342283835,2.70443018360139,2.79215371443141,2.96721713465645,13278.7922521406,12717.6974811899,12446.586704299
347.95,18.6223832380181,19.5879477359044,20.0710100848024,-0.153292096353641,-0.499429144164026,0,20.0001840561957,2.02096219889487,-0.00100523348995978,20,0,0,0,0,-0.483851172930632,2.71380135901429,2.80152483523324,2.97658519389585,13278.7878414688,12717.70285666,12446.5921189962
348,18.5955660603305,19.561118567509,20.0441654733384,-0.154229067681813,-0.498910206898302,0,20.0011591394971,2.01803416349433,-0.000463655798836271,20,0,0,0,5,-0.486808629230874,2.71470947614219,2.80243289771025,2.97749011577999,13278.7831687596,12717.7082297679,12446.5975315089
348.05,18.5955660603305,19.561118567509,20.0441654733384,-0.153192163932901,-0.498910206898302,0,20.0011591394971,2.02127448770968,-0.000463655798836271,20,0,0,0,0,-0.483535746237809,2.71224119388389,2.79996456076307,2.9750187178761,13278.7787551235,12717.713600522,12446.6029418399
348.1,18.5955660603305,19.561118567509,20.0441654733384,-0.154338948630009,-0.498910206898302,0,20.0011591394971,2.01769078553122,-0.000463655798836271,20,0,0,0,5,-0.487155457455759,2.71741474907643,2.80513806122704,2.98018908377597,13278.7740972622,12717.7189689152,12446.6083499872
348.15,18.5955660603305,19.561118567509,20.0441654733384,-0.15310039567784,-0.498910206898302,0,20.0011591394971,2.02156126350675,-0.000463655798836271,20,0,0,0,0,-0.483246088917534,2.716161064255,2.80388432163949,2.97893228309552,13278.7696782294,12717.7243349574,12446.6137559541
348.2,18.5955660603305,19.561118567509,20.0441654733384,-0.154439460946479,-0.498910206898302,0,20.0011591394971,2.01737668454225,-0.000463655798836271,20,0,0,0,5,-0.487472714531465,2.70529140819517,2.79301461077399,2.96805944440599,13278.7650375563,12717.72969864,12446.6191597383
348.25,18.5955660603305,19.561118567509,20.0441654733384,-0.153015045766732,-0.498910206898302,0,20.0011591394971,2.02182798197896,-0.000463655798836271,20,0,0,0,0,-0.482976690458114,2.7055089189679,2.79323206670398,2.96827383871876,13278.7606118564,12717.7350599744,12446.6245613434
348.3,18.5955660603305,19.561118567509,20.0441654733384,-0.154529060687011,-0.498910206898302,0,20.0011591394971,2.01709668535309,-0.000463655798836271,20,0,0,0,5,-0.487755527152482,2.71708983424679,2.80481292710072,2.97985157838757,13278.7559895453,12717.7404189506,12446.6299607667
348.35,18.5955660603305,19.561118567509,20.0441654733384,-0.152938228088764,-0.498910206898302,0,20.0011591394971,2.02206803722261,-0.000463655798836271,20,0,0,0,0,-0.482734223139375,2.71305494754729,2.80077798548244,2.97581357416525,13278.7515556637,12717.7457755813,12446.6353580121
348.4,18.5955660603305,19.561118567509,20.0441654733384,-0.154606237999864,-0.498910206898302,0,20.0011591394971,2.01685550625043,-0.000463655798836271,20,0,0,0,5,-0.487999129622769,2.71645673144336,2.8041797144205,2.97921218989077,13278.7469530959,12717.7511298553,12446.6407530767
348.45,18.5955660603305,19.561118567509,20.0441654733384,-0.152870938006158,-0.498910206898302,0,20.0011591394971,2.02227831873076,-0.000463655798836271,20,0,0,0,0,-0.482521828722637,2.71333761705393,2.80106054503681,2.97608995651302,13278.7425097126,12717.7564817863,12446.6461459646
348.5,18.6223832380181,19.5879477359044,20.0710100848024,-0.154669565765203,-0.498910206898302,0,20.0013701391036,2.01665760698374,-0.000463655798836271,20,0,0,0,5,-0.488199017381286,2.70924353470207,2.79696640765169,2.97199271379144,13278.7379280773,12717.7618313624,12446.6515366727
348.55,18.6223832380181,19.5879477359044,20.0710100848024,-0.152814603519375,-0.498910206898302,0,20.0013701391036,2.02245436400195,-0.000463655798836271,20,0,0,0,0,-0.482344014548556,2.7183719871232,2.80609480500367,2.98111804536871,13278.7334739135,12717.7671785977,12446.6569252054
348.6,18.6223832380181,19.5879477359044,20.0710100848024,-0.154717679218435,-0.498910206898302,0,20.0013701391036,2.01650725244239,-0.000463655798836271,20,0,0,0,5,-0.488350882685069,2.71527146358895,2.8029942263615,2.97801436961129,13278.7289143484,12717.77252348,12446.6623115592
348.65,18.6223832380181,19.5879477359044,20.0710100848024,-0.152769526621374,-0.498910206898302,0,20.0013701391036,2.02259522930821,-0.000463655798836271,20,0,0,0,0,-0.482201733827706,2.71845423304157,2.80617694067064,2.98119401610752,13278.7244485629,12717.7778660238,12446.6676957389
348.7,18.6223832380181,19.5879477359044,20.0710100848024,-0.154749263509971,-0.498910206898302,0,20.0013701391036,2.01640855153134,-0.000463655798836271,20,0,0,0,5,-0.488450575342871,2.71195634989948,2.79967900234659,2.97469298909141,13278.7199117355,12717.7832062163,12446.6730777407
348.75,18.6223832380181,19.5879477359044,20.0710100848024,-0.152736662987297,-0.498910206898302,0,20.0013701391036,2.0226979281647,-0.000463655798836271,20,0,0,0,0,-0.482098003053104,2.71744765602385,2.80517025325377,2.98018116996214,13278.7154337238,12717.7885440727,12446.6784575694
348.8,18.6223832380181,19.5879477359044,20.0710100848024,-0.154762923918723,-0.498910206898302,0,20.0013701391036,2.01636586275399,-0.000463655798836271,20,0,0,0,5,-0.488493693057057,2.7167881921819,2.80451073415638,2.97951857074028,13278.7109201129,12717.7938795797,12446.6838352215
348.85,18.6223832380181,19.5879477359044,20.0710100848024,-0.152717172121756,-0.498910206898302,0,20.0013701391036,2.02275883711951,-0.000463655798836271,20,0,0,0,0,-0.48203648208511,2.71332489131586,2.80104737799994,2.97605214217519,13278.7064293908,12717.7992127525,12446.6892107017
348.9,18.6223832380181,19.5879477359044,20.0710100848024,-0.15475758352324,-0.498910206898302,0,20.0013701391036,2.01638255148988,-0.000463655798836271,20,0,0,0,0,-0.488476836632753,2.71592486267209,2.80364729402788,2.97864898673711,13278.7019392992,12717.8045435782,12446.6945840063
348.95,18.6223832380181,19.5879477359044,20.0710100848024,-0.152711389420964,-0.498910206898302,0,20.0013701391036,2.02277690805949,-0.000463655798836271,20,0,0,0,0,-0.48201822956833,2.71870275743857,2.80642513343139,2.98142375134419,13278.69743582,12717.8098720717,12446.69995514
349,18.5955660603305,19.561118567509,20.0441654733384,-0.154733272525328,-0.498910206898302,0,20.0023066705087,2.01645852335835,-0.000463655798836271,20,0,0,0,0,-0.488400101398944,2.71244597124004,2.80016829183229,2.97516384690682,13278.6929691511,12717.8151982202,12446.7053240994
349.05,18.5955660603305,19.561118567509,20.0441654733384,-0.152720065573957,-0.498910206898302,0,20.0023066705087,2.02274979508139,-0.000463655798836271,20,0,0,0,0,-0.482045614977637,2.71531332582804,2.80303559098528,2.97802806894201,13278.6884531373,12717.8205220384,12446.7106908889
349.1,18.5955660603305,19.561118567509,20.0441654733384,-0.154692050423739,-0.498910206898302,0,20.0023066705087,2.01658734242582,-0.000463655798836271,20,0,0,0,0,-0.48826998795749,2.71642196413552,2.80414417382047,2.97913359742322,13278.6840094242,12717.8258435138,12446.7160555053
349.15,18.5955660603305,19.561118567509,20.0441654733384,-0.152744008522351,-0.498910206898302,0,20.0023066705087,2.02267497336765,-0.000463655798836271,20,0,0,0,0,-0.482121188499949,2.70990958352248,2.79763173770096,2.97261808204915,13278.6794814861,12717.8311626607,12446.7214179528
349.2,18.5955660603305,19.561118567509,20.0441654733384,-0.15463567988145,-0.498910206898302,0,20.0023066705087,2.01676350037047,-0.000463655798836271,20,0,0,0,0,-0.488092059977808,2.72004459278629,2.8077666914214,2.98274998967607,13278.6750599983,12717.8364794673,12446.7267782284
349.25,18.5955660603305,19.561118567509,20.0441654733384,-0.152783962785438,-0.498910206898302,0,20.0023066705087,2.02255011629551,-0.000463655798836271,20,0,0,0,0,-0.482247300135956,2.71756123121787,2.80528327427557,2.98026349134966,13278.6705208324,12717.8417939468,12446.7321363363
349.3,18.5955660603305,19.561118567509,20.0441654733384,-0.154566212629322,-0.498910206898302,0,20.0023066705087,2.01698058553337,-0.000463655798836271,20,0,0,0,0,-0.487872793543192,2.71102840806368,2.79875039550751,2.97372757447112,13278.6661206629,12717.8471060887,12446.7374922735
349.35,18.5955660603305,19.561118567509,20.0441654733384,-0.152840481871275,-0.498910206898302,0,20.0023066705087,2.02237349415227,-0.000463655798836271,20,0,0,0,5,-0.482425696978491,2.70977046414039,2.79749239593644,2.97246649216494,13278.6615714936,12717.852415905,12446.7428460438
349.4,18.5955660603305,19.561118567509,20.0441654733384,-0.154487552093925,-0.498910206898302,0,20.0023066705087,2.01722639970648,-0.000463655798836271,20,0,0,0,0,-0.487624509429266,2.70976341055329,2.79748528666556,2.97245635210932,13278.6571904882,12717.8577233864,12446.7481976448
349.45,18.5955660603305,19.561118567509,20.0441654733384,-0.15291595449561,-0.498910206898302,0,20.0023066705087,2.02213764220122,-0.000463655798836271,20,0,0,0,5,-0.482663918769942,2.70879754048998,2.79651936088469,2.97148734239725,13278.6526324969,12717.8630285435,12446.7535470799
349.5,18.6223832380181,19.5879477359044,20.0710100848024,-0.154394745522201,-0.498910206898302,0,20.0024804150359,2.01751642024312,-0.000463655798836271,20,0,0,0,0,-0.487331574766275,2.70976681407288,2.79748857871438,2.97245353713964,13278.6482718803,12717.8683313683,12446.758894347
349.55,18.6223832380181,19.5879477359044,20.0710100848024,-0.153006298231812,-0.498910206898302,0,20.0024804150359,2.02185531802559,-0.000463655798836271,20,0,0,0,5,-0.482949079738892,2.72001730741928,2.80773901627403,2.98270088952883,13278.6437049296,12717.8736318704,12446.7642394491
349.6,18.6223832380181,19.5879477359044,20.0710100848024,-0.15429607157585,-0.498910206898302,0,20.0024804150359,2.01782477632547,-0.000463655798836271,20,0,0,0,0,-0.487020120322012,2.70977058807781,2.79749224111055,2.97245109822684,13278.6393622476,12717.8789300428,12446.7695823845
349.65,18.6223832380181,19.5879477359044,20.0710100848024,-0.15310906397251,-0.498910206898302,0,20.0024804150359,2.02153417508591,-0.000463655798836271,20,0,0,0,5,-0.48327344952283,2.70920556664052,2.7969271638178,2.9718829353038,13278.6347889016,12717.8842258939,12446.774923156
349.7,18.6223832380181,19.5879477359044,20.0710100848024,-0.154190949188768,-0.498910206898302,0,20.0024804150359,2.0181532837851,-0.000463655798836271,20,0,0,0,0,-0.486688312019428,2.71526875371257,2.80299029499962,2.97794305674144,13278.6304623374,12717.889519418,12446.780261762
349.75,18.6223832380181,19.5879477359044,20.0710100848024,-0.153221886601573,-0.498910206898302,0,20.0024804150359,2.02118160437009,-0.000463655798836271,20,0,0,0,5,-0.483629562869204,2.7127389199731,2.80046040533659,2.97541008156707,13278.6258845012,12717.8948106221,12446.785598205
349.8,18.6223832380181,19.5879477359044,20.0710100848024,-0.154080924639856,-0.498910206898302,0,20.0024804150359,2.01849711050045,-0.000463655798836271,20,0,0,0,0,-0.486341030533242,2.71295118674078,2.80067261614632,2.97561928842655,13278.6215720874,12717.900099502,12446.790932484
349.85,18.6223832380181,19.5879477359044,20.0710100848024,-0.153342483519233,-0.498910206898302,0,20.0024804150359,2.0208047390024,-0.000463655798836271,20,0,0,0,5,-0.484010214980108,2.71564407138928,2.80336544480368,2.97830903230985,13278.6169917959,12717.9053860631,12446.7962646008
