Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
329,28.72,28.07,27.15
330,28.72,27.98,27.06
331,28.72,28.07,27.15
332,28.72,28.07,27.15
333,28.72,28.07,27.06
334,28.72,28.07,27.15
335,28.81,28.07,27.15
336,28.81,28.07,27.15
337,28.72,28.07,27.15
338,28.72,28.07,27.15
339,28.81,28.07,27.15
340,28.72,28.07,27.15
341,28.81,28.07,27.15
342,28.81,28.07,27.15
343,28.72,28.07,27.15
344,28.81,28.07,27.15
345,28.81,28.07,27.15
346,28.81,28.07,27.15
347,28.81,28.07,27.15
348,28.72,28.16,27.15
349,28.81,28.07,27.15
350,28.72,28.07,27.15
351,28.81,28.16,27.15
352,28.81,28.16,27.15
353,28.72,28.07,27.15
354,28.81,28.07,27.24
355,28.81,28.07,27.15
356,28.81,28.16,27.24
357,28.81,28.16,27.24
358,28.81,28.07,27.24
359,28.81,28.16,27.24
360,28.81,28.16,27.24
361,28.81,28.16,27.24
362,28.81,28.16,27.24
363,28.81,28.16,27.24
364,28.81,28.16,27.24
365,28.81,28.16,27.24
366,28.81,28.16,27.24
367,28.90,28.16,27.24
368,28.90,28.16,27.24
369,28.81,28.16,27.24
370,28.81,28.16,27.24
371,28.81,28.16,27.33
372,28.90,28.16,27.24
373,28.81,28.16,27.24
374,28.81,28.16,27.33
375,28.90,28.16,27.33
376,28.81,28.16,27.33
377,28.81,28.16,27.24
378,28.81,28.16,27.33
379,28.81,28.16,27.33
380,28.90,28.25,27.24
381,28.81,28.16,27.33
382,28.81,28.16,27.24
383,28.81,28.16,27.33
384,28.81,28.16,27.24
385,28.81,28.25,27.24
386,28.90,28.25,27.24
387,28.90,28.25,27.24
388,28.81,28.25,27.24
389,28.90,28.25,27.24
390,28.90,28.25,27.33
391,28.90,28.25,27.24
392,28.90,28.25,27.33
393,28.90,28.25,27.33
394,28.81,28.16,27.33
395,28.81,28.25,27.33
396,28.81,28.25,27.33
397,28.81,28.16,27.33
398,28.81,28.16,27.33
399,28.90,28.25,27.33
400,28.81,28.25,27.33
401,28.81,28.25,27.33
402,28.90,28.25,27.33
403,28.81,28.25,27.33
404,28.81,28.25,27.33
405,28.81,28.25,27.33
406,28.81,28.25,27.33
407,28.90,28.25,27.33
408,28.81,28.25,27.33
409,28.81,28.25,27.33
410,28.90,28.25,27.33
411,28.90,28.25,27.33
412,28.81,28.25,27.33
413,28.81,28.25,27.42
414,28.90,28.25,27.33
415,28.90,28.25,27.33
416,28.90,28.25,27.33
417,28.90,28.25,27.33
418,28.90,28.25,27.42
419,28.90,28.34,27.42
420,28.90,28.25,27.42
421,28.90,28.25,27.42
422,28.90,28.25,27.42
423,28.90,28.25,27.42
424,28.90,28.34,27.42
425,28.90,28.25,27.42
426,28.90,28.34,27.42
427,28.90,28.25,27.42
428,28.90,28.25,27.42
429,28.90,28.25,27.42
430,28.90,28.25,27.42
431,28.90,28.25,27.42
432,28.90,28.25,27.42
433,28.81,28.25,27.42
434,28.90,28.25,27.33
435,28.90,28.25,27.33
436,28.99,28.25,27.33
437,28.90,28.25,27.33
438,28.90,28.34,27.42
439,28.90,28.25,27.42
440,28.90,28.25,27.33
441,28.90,28.25,27.42
442,28.90,28.34,27.42
443,28.99,28.34,27.42
444,28.90,28.25,27.42
445,28.90,28.34,27.42
446,28.99,28.34,27.42
447,28.90,28.34,27.42
448,28.90,28.34,27.42
449,28.90,28.34,27.42
450,28.90,28.34,27.42
451,28.90,28.34,27.42
452,28.90,28.34,27.42
453,28.99,28.34,27.42
454,28.99,28.34,27.42
455,28.99,28.34,27.42
456,28.99,28.34,27.42
457,28.99,28.34,27.42
458,28.99,28.34,27.42
459,28.99,28.34,27.42
460,28.99,28.34,27.42
461,28.90,28.34,27.42
462,28.99,28.34,27.42
463,28.99,28.34,27.42
464,28.99,28.44,27.42
465,28.99,28.34,27.42
466,28.99,28.34,27.42
467,28.99,28.34,27.42
468,28.99,28.44,27.42
469,28.99,28.34,27.42
470,28.99,28.34,27.42
471,28.99,28.34,27.42
472,28.99,28.34,27.42
473,28.99,28.34,27.42
474,28.99,28.34,27.42
475,28.99,28.34,27.42
476,28.99,28.34,27.42
477,29.09,28.34,27.42
478,28.99,28.34,27.42
479,28.99,28.34,27.42
480,28.99,28.34,27.42
481,28.99,28.34,27.42
482,28.99,28.34,27.42
483,28.99,28.34,27.42
484,28.99,28.34,27.42
485,29.09,28.34,27.42
486,29.09,28.44,27.42
487,28.99,28.34,27.42
488,28.99,28.34,27.42
489,28.99,28.34,27.42
490,28.99,28.44,27.42
491,28.99,28.34,27.42
492,28.99,28.44,27.42
493,28.99,28.34,27.42
494,28.99,28.44,27.42
495,29.09,28.44,27.42
496,29.09,28.44,27.42
497,28.99,28.34,27.42
498,29.09,28.44,27.42
499,29.09,28.44,27.42
500,29.09,28.44,27.42
501,29.09,28.44,27.42
502,29.09,28.44,27.42
503,29.09,28.44,27.42
504,29.09,28.44,27.42
505,29.09,28.44,27.52
506,28.99,28.44,27.42
507,29.09,28.44,27.42
508,29.09,28.44,27.42
509,29.09,28.44,27.52
510,29.09,28.44,27.52
511,29.09,28.44,27.52
512,29.09,28.44,27.52
513,29.09,28.44,27.52
514,29.09,28.44,27.52
515,29.09,28.44,27.52
516,29.09,28.44,27.52
517,29.09,28.44,27.52
518,28.99,28.44,27.52
519,29.09,28.44,27.52
520,29.09,28.44,27.52
521,28.99,28.44,27.52
522,29.09,28.44,27.52
523,29.09,28.44,27.52
524,29.09,28.44,27.52
525,28.99,28.44,27.52
526,28.99,28.44,27.52
527,29.09,28.44,27.52
528,29.09,28.44,27.52
529,29.09,28.44,27.52
530,29.09,28.44,27.52
531,29.09,28.44,27.52
532,29.09,28.44,27.52
534,29.09,28.44,27.52
535,29.09,28.44,27.52
536,29.09,28.44,27.52
537,29.09,28.44,27.52
538,29.18,28.53,27.52
539,29.09,28.44,27.52
540,29.09,28.53,27.52
541,29.18,28.44,27.52
542,29.09,28.44,27.52
543,29.09,28.44,27.52
544,29.09,28.44,27.52
545,29.09,28.44,27.52
546,29.18,28.53,27.61
547,29.09,28.44,27.52
548,29.18,28.53,27.52
549,29.18,28.44,27.52
550,29.09,28.44,27.52
551,29.09,28.44,27.61
552,29.09,28.44,27.61
553,29.09,28.44,27.61
554,29.09,28.53,27.61
555,29.09,28.53,27.61
556,29.09,28.53,27.61
557,29.09,28.44,27.61
558,29.09,28.53,27.61
559,29.09,28.53,27.61
560,29.09,28.53,27.61
561,29.18,28.53,27.61
562,29.09,28.53,27.61
563,29.09,28.53,27.61
564,29.18,28.53,27.61
565,29.09,28.53,27.61
566,29.09,28.53,27.61
567,29.09,28.53,27.61
568,29.09,28.53,27.61
569,29.09,28.53,27.61
570,29.09,28.53,27.61
571,29.09,28.53,27.61
572,29.09,28.53,27.61
573,29.09,28.53,27.61
574,29.09,28.53,27.61
575,29.09,28.53,27.61
576,29.09,28.53,27.61
577,29.09,28.53,27.61
578,28.99,28.53,27.61
579,29.09,28.53,27.61
580,29.09,28.44,27.61
581,29.09,28.53,27.61
582,29.09,28.53,27.61
583,29.18,28.53,27.61
584,29.09,28.44,27.61
585,29.09,28.44,27.61
586,29.09,28.44,27.61
587,29.09,28.44,27.52
588,29.09,28.44,27.61
589,29.18,28.44,27.61
590,29.09,28.44,27.61
591,29.18,28.53,27.61
592,29.18,28.53,27.61
593,29.18,28.44,27.61
594,29.18,28.53,27.61
595,29.18,28.53,27.61
596,29.18,28.53,27.61
597,29.18,28.53,27.61
598,29.18,28.53,27.61
599,29.18,28.53,27.61
600,29.18,28.53,27.61
601,29.18,28.53,27.61
602,29.18,28.53,27.61
603,29.18,28.53,27.61
604,29.18,28.53,27.61
605,29.18,28.53,27.61
606,29.18,28.53,27.61
607,29.18,28.53,27.61
608,29.18,28.53,27.61
609,29.27,28.53,27.61
610,29.27,28.53,27.61
611,29.18,28.53,27.61
612,29.18,28.53,27.61
613,29.18,28.53,27.61
614,29.18,28.53,27.61
615,29.18,28.53,27.61
616,29.18,28.53,27.61
617,29.18,28.53,27.61
618,29.18,28.53,27.61
619,29.27,28.53,27.61
620,29.27,28.53,27.61
621,29.18,28.53,27.61
622,29.27,28.62,27.61
623,29.27,28.53,27.61
624,29.27,28.62,27.61
625,29.27,28.53,27.61
626,29.27,28.53,27.61
627,29.27,28.62,27.61
628,29.18,28.62,27.61
629,29.18,28.62,27.61
630,29.27,28.62,27.61
631,29.18,28.53,27.61
632,29.18,28.53,27.61
633,29.27,28.53,27.61
634,29.27,28.62,27.61
635,29.27,28.62,27.61
636,29.27,28.62,27.61
637,29.27,28.53,27.61
638,29.27,28.62,27.61
639,29.37,28.62,27.61
640,29.46,28.62,27.61
