Time,T1Mesure,T2Mesure,T3Mesure,PWMDutycycle,TECEntr_e_SortieAmpli,R_gulateurSortie,PerturbationCourant,T3Estimation,AmpliEntr_e,R_gulateurEntr_e,Consigne,T1Perturbation,T2Perturbation,T3Perturbation,PWMSortie,TECSortie,T3Vmesure,T2Vmesure,T1Vmesure,T1R_sistance,T2R_sistance,T3R_sistance
1514.4,17.9250763906111,19.6147775974212,20.0441654733384,104,-0.146440102039979,-0.478120455001431,0,20.1541346792603,2.04237468112507,-0.0616538717041308,20,0,0,0,0,-0.46222353807899,2.71613975335229,2.79089516573884,3.09912205010148,13692.7724954997,12688.5959410224,12457.7445710252
1514.45,17.9250763906111,19.6147775974212,20.0441654733384,104,-0.148427175235531,-0.478120455001431,0,20.1541346792603,2.03616507738897,-0.0616538717041308,20,0,0,0,0,-0.46849553591343,2.71857423306263,2.79333530663047,3.10149219439668,13692.5094513049,12688.5730966547,12457.7048848586
1514.5,17.9250763906111,19.6147775974212,20.0173218845233,104,-0.146462916511666,-0.478120455001431,0,20.1551916134349,2.04230338590104,-0.0616538717041308,20,0,0,0,0,-0.462295549677424,2.71699566415402,2.7917624007435,3.09984930256252,13692.2464776579,12688.5502784499,12457.665218795
1514.55,17.9250763906111,19.6147775974212,20.0173218845233,104,-0.148372316898754,-0.478120455001431,0,20.1551916134349,2.0363365096914,-0.0616538717041308,20,0,0,0,0,-0.468322381059226,2.71761066249205,2.79238306387263,3.10040003152023,13691.9837141987,12688.5274861669,12457.6255728148
1514.6,17.9250763906111,19.6147775974212,20.0173218845233,104,-0.146501879465144,-0.478120455001431,0,20.1551916134349,2.04218162667143,-0.0616538717041308,20,0,0,0,0,-0.462418532343779,2.72534221339883,2.80012028127972,3.10806731798397,13691.7209955429,12688.5047196027,12457.5859469034
1514.65,17.9250763906111,19.6147775974212,20.0173218845233,104,-0.148304035597095,-0.478120455001431,0,20.1551916134349,2.03654988875908,-0.0616538717041308,20,0,0,0,0,-0.468106857958671,2.72645188885735,2.80123562487895,3.10911278985363,13691.4585118804,12688.4819785231,12457.5463410413
1514.7,17.9250763906111,19.6147775974212,20.0173218845233,104,-0.146557499252012,-0.478120455001431,0,20.1551916134349,2.04200781483746,-0.0616538717041308,20,0,0,0,5,-0.462594090639052,2.72123421140436,2.796023617148,3.10383090665817,13691.1960488488,12688.4592627286,12457.5067552137
1514.75,17.9250763906111,19.6147775974212,20.0173218845233,104,-0.148226192262343,-0.478120455001431,0,20.1551916134349,2.03679314918018,-0.0616538717041308,20,0,0,0,0,-0.467861153256859,2.71374955480829,2.78854463178867,3.0962821117452,13690.9338431052,12688.4365719921,12457.4671894017
1514.8,17.9250763906111,19.6147775974212,20.0173218845233,104,-0.146632113022276,-0.478120455001431,0,20.1551916134349,2.04177464680539,-0.0616538717041308,20,0,0,0,5,-0.462829601543512,2.71973626528437,2.79453701495822,3.10220467538972,13690.671636305,12688.4139061172,12457.42764359
1514.85,17.9250763906111,19.6147775974212,20.0173218845233,104,-0.148134041754744,-0.478120455001431,0,20.1551916134349,2.03708111951642,-0.0616538717041308,20,0,0,0,0,-0.467570289394675,2.7280260915733,2.80283251533274,3.11043042884347,13690.4097090833,12688.3912648835,12457.38811776
1514.9,17.9250763906111,19.6147775974212,20.0173218845233,104,-0.146721704988506,-0.478120455001431,0,20.1551916134349,2.04149467191092,-0.0616538717041308,20,0,0,0,5,-0.463112389625719,2.72093424972443,2.79574634890485,3.10327449900123,13690.1477581588,12688.3686480984,12457.3486118965
1514.95,17.9250763906111,19.6147775974212,20.0173218845233,104,-0.148035696432658,-0.478120455001431,0,20.1551916134349,2.03738844864794,-0.0616538717041308,20,0,0,0,0,-0.467259872220041,2.71889439185981,2.79371216773395,3.10117063319488,13689.8861073482,12688.3460555476,12457.309125981
1515,17.9519001699094,19.6416081714673,20.0441654733384,104,-0.146823834613557,-0.478120455001431,0,20.1562274144161,2.04117551683263,-0.0616538717041308,20,0,0,0,5,-0.463434751574232,2.71041060663043,2.78523406041536,3.09262281932392,13689.6244139384,12688.3234870419,12457.2696599979
1515.05,17.9519001699094,19.6416081714673,20.0441654733384,104,-0.147930661604494,-0.478120455001431,0,20.1562274144161,2.03771668248596,-0.0616538717041308,20,0,0,0,0,-0.466928340288424,2.70931182297768,2.78414095582983,3.09146009217038,13689.3630378901,12688.3009423736,12457.2302139292
1515.1,17.9519001699094,19.6416081714673,20.0441654733384,104,-0.146936145117255,-0.478120455001431,0,20.1562274144161,2.04082454650858,-0.0616538717041308,20,0,0,0,5,-0.463789248448102,2.72185540393239,2.79669021695357,3.10393970420842,13689.1016031561,12688.2784213563,12457.1907877592
1515.15,17.9519001699094,19.6416081714673,20.0441654733384,104,-0.147820504694257,-0.478120455001431,0,20.1562274144161,2.03806092283045,-0.0616538717041308,20,0,0,0,0,-0.466580641016951,2.71989445159632,2.79473494582971,3.10191487232564,13688.8405001051,12688.255923789,12457.1513814701
1515.2,17.9519001699094,19.6416081714673,20.0441654733384,104,-0.147056361759649,-0.478120455001431,0,20.1562274144161,2.0404488695011,-0.0616538717041308,20,0,0,0,5,-0.464168700258157,2.71976846216671,2.79461463860171,3.10172497410708,13688.5793253093,12688.2334494879,12457.1119950459
1515.25,17.9519001699094,19.6416081714673,20.0441654733384,104,-0.147706736983451,-0.478120455001431,0,20.1562274144161,2.03841644692671,-0.0616538717041308,20,0,0,0,0,-0.466221544614566,2.71876875500074,2.79362061457024,3.10066145083477,13688.3184933996,12688.2109982587,12457.0726284692
1515.3,17.9519001699094,19.6416081714673,20.0441654733384,104,-0.147182285307291,-0.478120455001431,0,20.1562274144161,2.04005535841471,-0.0616538717041308,20,0,0,0,5,-0.464566165343934,2.71711514989591,2.79197269347983,3.09894399749424,13688.0575798815,12688.1885699198,12457.0332817239
1515.35,17.9519001699094,19.6416081714673,20.0441654733384,104,-0.14759081551356,-0.478120455001431,0,20.1562274144161,2.03877870152013,-0.0616538717041308,20,0,0,0,0,-0.465855650087,2.72438240740367,2.79924563582742,3.1061475018027,13687.7970171912,12688.1661642839,12456.9939547927
1515.4,17.9519001699094,19.6416081714673,20.0441654733384,104,-0.147311807362692,-0.478120455001431,0,20.1562274144161,2.03965060199159,-0.0616538717041308,20,0,0,0,5,-0.4649749887596,2.70958339623043,2.78445231026724,3.09128470338691,13687.5363663393,12688.1437811714,12456.9546476593
1515.45,17.9519001699094,19.6416081714673,20.0441654733384,104,-0.147474144278803,-0.478120455001431,0,20.1562274144161,2.03914329912874,-0.0616538717041308,20,0,0,0,0,-0.465487389001615,2.71876972900058,2.79364432937121,3.10040734532001,13687.2760709078,12688.1214204015,12456.9153603068
1515.5,17.9787234485283,19.6416081714673,20.0710100848024,104,-0.147442885127393,-0.478120455001431,0,20.1577652464876,2.0392409839769,-0.0616538717041308,20,0,0,0,5,-0.465388722616104,2.70872366066577,2.78360394803949,3.09029755118378,13687.0156841383,12688.0990817968,12456.8760927188
1515.55,17.9787234485283,19.6416081714673,20.0710100848024,104,-0.147358058673602,-0.478120455001431,0,20.1577652464876,2.03950606664499,-0.0616538717041308,20,0,0,0,0,-0.465120976397356,2.71811138405963,2.7929973590553,3.09962164555577,13686.7556539978,12688.0767651831,12456.8368448785
1515.6,17.9787234485283,19.6416081714673,20.0710100848024,104,-0.147573552705925,-0.478120455001431,0,20.1577652464876,2.03883264779399,-0.0616538717041308,20,0,0,0,5,-0.465801161760981,2.71762579785348,2.7925174610391,3.09907239543547,13686.4955327203,12688.0544703847,12456.7976167692
1515.65,17.9787234485283,19.6416081714673,20.0710100848024,104,-0.147243889663175,-0.478120455001431,0,20.1577652464876,2.03986284480258,-0.0616538717041308,20,0,0,0,0,-0.464760613332846,2.71855366703497,2.79345101893005,3.09993669685973,13686.2357658918,12688.0321972341,12456.7584083749
1515.7,17.9787234485283,19.6416081714673,20.0710100848024,104,-0.14770191650023,-0.478120455001431,0,20.1577652464876,2.03843151093678,-0.0616538717041308,20,0,0,0,5,-0.466206329241325,2.70616684732715,2.78106988840107,3.08748627557062,13685.9759115147,12688.0099455573,12456.7192196782
1515.75,17.9787234485283,19.6416081714673,20.0710100848024,104,-0.147132879401074,-0.478120455001431,0,20.1577652464876,2.04020975187164,-0.0616538717041308,20,0,0,0,0,-0.464410220541551,2.72032841706057,2.79523714773612,3.10158433827098,13685.7164060538,12687.987715193,12456.6800506636
1515.8,17.9787234485283,19.6416081714673,20.0710100848024,104,-0.147826201578976,-0.478120455001431,0,20.1577652464876,2.0380431200657,-0.0616538717041308,20,0,0,0,5,-0.466598622663881,2.70853788337638,2.78345230402686,3.0897302657742,13685.4568199521,12687.9655059691,12456.6409013134
1515.85,17.9787234485283,19.6416081714673,20.0710100848024,104,-0.14702622975199,-0.478120455001431,0,20.1577652464876,2.04054303202503,-0.0616538717041308,20,0,0,0,0,-0.464073591589181,2.72836668477281,2.80328679572683,3.10949562033222,13685.1975739522,12687.9433177307,12456.6017716124
1515.9,17.9787234485283,19.6416081714673,20.0710100848024,104,-0.147944569330506,-0.478120455001431,0,20.1577652464876,2.03767322084217,-0.0616538717041308,20,0,0,0,5,-0.466972238634809,2.70763312540279,2.78255892694003,3.08869858532852,13684.9382574136,12687.9211503069,12456.5626615428
1515.95,17.9787234485283,19.6416081714673,20.0710100848024,104,-0.146925091919117,-0.478120455001431,0,20.1577652464876,2.04085908775276,-0.0616538717041308,20,0,0,0,0,-0.463754360133501,2.7198407973454,2.79477228970273,3.10084287012646,13684.6792690659,12687.8990035491,12456.5235710897
1516,17.8982520908434,19.5879477359044,19.9904792989936,104,-0.148055370489419,-0.480669573230045,0,20.1592708904709,2.03732696722057,-0.0637083561883443,20,0,0,0,5,-0.467321971412802,2.72278662323231,2.79772380659825,3.10372528394536,13684.420223299,12687.8768772883,12456.4845002351
1516.05,17.8982520908434,19.5879477359044,19.9904792989936,104,-0.146831913105132,-0.480669573230045,0,20.1592708904709,2.04115027154646,-0.0637083561883443,20,0,0,0,0,-0.463460250525038,2.7177386128439,2.79268148736598,3.09861394552211,13684.1614905129,12687.8547713815,12456.4454489643
1516.1,17.8982520908434,19.5879477359044,19.9904792989936,104,-0.148156992068288,-0.480669573230045,0,20.1592708904709,2.0370093997866,-0.0637083561883443,20,0,0,0,5,-0.467642729764344,2.72188001880496,2.79682858458294,3.10269200344577,13683.9027169917,12687.8326856613,12456.4064172591
1516.15,17.8982520908434,19.5879477359044,19.9904792989936,104,-0.146745323707995,-0.480669573230045,0,20.1592708904709,2.04142086341251,-0.0637083561883443,20,0,0,0,0,-0.463186939751916,2.70385278428269,2.77880704137701,3.08460149964458,13683.6442384592,12687.8106199906,12456.3674051051
1516.2,17.8982520908434,19.5879477359044,19.9904792989936,104,-0.148247890330211,-0.480669573230045,0,20.1592708904709,2.03672534271809,-0.0637083561883443,20,0,0,0,5,-0.467929641038277,2.7119296071397,2.78688955556376,3.09261503872728,13683.3857378678,12687.7885742038,12456.328412484
1516.25,17.8982520908434,19.5879477359044,19.9904792989936,104,-0.146667201678131,-0.480669573230045,0,20.1592708904709,2.04166499475584,-0.0637083561883443,20,0,0,0,0,-0.462940355376852,2.71717094554142,2.79213658527085,3.0977931662177,13683.1275121642,12687.7665481687,12456.2894393816
1516.3,17.8982520908434,19.5879477359044,19.9904792989936,104,-0.148326562192817,-0.480669573230045,0,20.1592708904709,2.03647949314745,-0.0637083561883443,20,0,0,0,5,-0.468177960905409,2.71201550760868,2.78698683857272,3.09257450903463,13682.8692852832,12687.744541722,12456.2504857794
1516.35,17.8982520908434,19.5879477359044,19.9904792989936,104,-0.146598614087937,-0.480669573230045,0,20.1592708904709,2.0418793309752,-0.0637083561883443,20,0,0,0,0,-0.462723865507164,2.71828246658346,2.79325948867515,3.09877831511489,13682.6113111118,12687.7225547366,12456.2115516636
1516.4,17.8982520908434,19.5879477359044,19.9904792989936,104,-0.14839159494541,-0.480669573230045,0,20.1592708904709,2.03627626579559,-0.0637083561883443,20,0,0,0,5,-0.468383230285692,2.72907157037579,2.8040542834425,3.10950426440595,13682.3533586005,12687.700587051,12456.1726370155
1516.45,17.8982520908434,19.5879477359044,19.9904792989936,104,-0.146540794561859,-0.480669573230045,0,20.1592708904709,2.04206001699419,-0.0637083561883443,20,0,0,0,0,-0.462541363955053,2.71085911447615,2.78584751833045,3.0912287133,13682.0956347405,12687.6786385428,12456.1337418214
1516.5,18.0323685828458,19.7221043628098,20.1247024531203,104,-0.148441615953499,-0.480669573230045,0,20.1596991772793,2.03611995014532,-0.0637083561883443,20,0,0,0,5,-0.468541116595623,2.69662183838814,2.7716159327977,3.07692834765556,13681.8379571586,12687.656709053,12456.0948660625
1516.55,18.0323685828458,19.7221043628098,20.1247024531203,104,-0.146494200044472,-0.480669573230045,0,20.1596991772793,2.04220562486103,-0.0637083561883443,20,0,0,0,0,-0.462394293020371,2.70697057985911,2.7819703645581,3.08721405136935,13681.5804826938,12687.6347984632,12456.0560097253
1516.6,18.0323685828458,19.7221043628098,20.1247024531203,104,-0.148475316648186,-0.480669573230045,0,20.1596991772793,2.03601463547442,-0.0637083561883443,20,0,0,0,5,-0.468647489468334,2.71810683352381,2.79311230820237,3.09828728052486,13681.3230802838,12687.6129066171,12456.0171727911
1516.65,18.0323685828458,19.7221043628098,20.1247024531203,104,-0.146460235516382,-0.480669573230045,0,20.1596991772793,2.04231176401131,-0.0637083561883443,20,0,0,0,0,-0.462287087383909,2.71289810258285,2.78790926689877,3.09301556905536,13681.0658543616,12687.5910334001,12455.9783552465
1516.7,18.0323685828458,19.7221043628098,20.1247024531203,104,-0.148491296800912,-0.480669573230045,0,20.1596991772793,2.03596469749715,-0.0637083561883443,20,0,0,0,5,-0.468697929222399,2.70370372949869,2.77872058306666,3.0837582366041,13680.8087273406,12687.5691786588,12455.9395570726
1516.75,18.0323685828458,19.7221043628098,20.1247024531203,104,-0.14643952975807,-0.480669573230045,0,20.1596991772793,2.04237646950603,-0.0637083561883443,20,0,0,0,0,-0.462221731728371,2.71731653163473,2.79233907403811,3.09730811528604,13680.5517493342,12687.5473422819,12455.9007782561
1516.8,18.0323685828458,19.7221043628098,20.1247024531203,104,-0.148488551566815,-0.480669573230045,0,20.1596991772793,2.0359732763537,-0.0637083561883443,20,0,0,0,0,-0.468689264165495,2.7189640435241,2.7939922743042,3.09889273295559,13680.2948976146,12687.5255241191,12455.8620187782
1516.85,18.0323685828458,19.7221043628098,20.1247024531203,104,-0.146432547475562,-0.480669573230045,0,20.1596991772793,2.04239828913887,-0.0637083561883443,20,0,0,0,0,-0.462199692851863,2.7178719862763,2.79290590494398,3.09773780927219,13680.0381672312,12687.503724062,12455.8232786257
1516.9,18.0323685828458,19.7221043628098,20.1247024531203,104,-0.14846650726928,-0.480669573230045,0,20.1596991772793,2.0360421647835,-0.0637083561883443,20,0,0,0,0,-0.468619683544757,2.71309495325975,2.78813455928491,3.09289794712563,13679.781590513,12687.4819419638,12455.7845577799
1516.95,18.0323685828458,19.7221043628098,20.1247024531203,104,-0.146440102038737,-0.480669573230045,0,20.1596991772793,2.04237468112895,-0.0637083561883443,20,0,0,0,0,-0.462223538075069,2.7148750188849,2.7899203117078,3.09461520331648,13679.5251075919,12687.4601777186,12455.7458562275
1517,17.8714272508065,19.5342900728234,19.9367970603266,104,-0.148427175241101,-0.480669573230045,0,20.1627346123725,2.03616507737156,-0.0637083561883443,20,0,0,0,0,-0.46849553593101,2.72984787917106,2.80489885819214,3.10952529941668,13679.2688052752,12687.4384311834,12455.7071739499
1517.05,17.8714272508065,19.5342900728234,19.9367970603266,104,-0.146462916509288,-0.480669573230045,0,20.1627346123725,2.04230338590848,-0.0637083561883443,20,0,0,0,0,-0.462295549669916,2.718475084471,2.79353174906171,3.0980897523693,13679.0125700055,12687.4167022541,12455.6685109337
