temps,T1,T2,T3
607.5,27.10313862,27.27032202,26.608628
608,27.10344063,27.27077151,26.60908305
608.5,27.10374145,27.27121945,26.60953652
609,27.10404109,27.27166583,26.60998842
609.5,27.10433955,27.27211066,26.61043876
610,27.10463685,27.27255395,26.61088754
610.5,27.10493297,27.2729957,26.61133476
611,27.10522793,27.27343592,26.61178043
611.5,27.10552173,27.27387462,26.61222456
612,27.10581437,27.2743118,26.61266715
612.5,27.10610587,27.27474746,26.61310821
613,27.10639622,27.27518161,26.61354774
613.5,27.10668542,27.27561425,26.61398575
614,27.1069735,27.2760454,26.61442224
614.5,27.10726044,27.27647505,26.61485722
615,27.10754625,27.27690321,26.61529069
615.5,27.10783094,27.27732989,26.61572266
616,27.10811451,27.27775509,26.61615314
616.5,27.10839697,27.27817882,26.61658212
617,27.10867832,27.27860107,26.61700962
617.5,27.10895856,27.27902187,26.61743564
618,27.1092377,27.2794412,26.61786018
618.5,27.10951574,27.27985908,26.61828325
619,27.1097927,27.28027551,26.61870485
619.5,27.11006856,27.2806905,26.619125
620,27.11034334,27.28110405,26.61954369
620.5,27.11061704,27.28151617,26.61996093
621,27.11088966,27.28192686,26.62037672
621.5,27.11116122,27.28233613,26.62079107
622,27.1114317,27.28274397,26.62120399
622.5,27.11170112,27.2831504,26.62161548
623,27.11196949,27.28355543,26.62202554
623.5,27.1122368,27.28395905,26.62243419
624,27.11250306,27.28436127,26.62284141
624.5,27.11276827,27.2847621,26.62324723
625,27.11303244,27.28516154,26.62365164
625.5,27.11329558,27.28555959,26.62405465
626,27.11355768,27.28595626,26.62445626
626.5,27.11381875,27.28635156,26.62485649
627,27.11407879,27.28674549,26.62525532
627.5,27.11433781,27.28713805,26.62565278
628,27.11459582,27.28752925,26.62604886
628.5,27.11485281,27.2879191,26.62644356
629,27.11510879,27.2883076,26.6268369
629.5,27.11536376,27.28869474,26.62722888
630,27.11561774,27.28908055,26.6276195
630.5,27.11587071,27.28946502,26.62800876
631,27.11612269,27.28984816,26.62839668
631.5,27.11637368,27.29022996,26.62878326
632,27.11662369,27.29061045,26.62916849
632.5,27.11687271,27.29098961,26.62955239
633,27.11712076,27.29136747,26.62993496
633.5,27.11736782,27.29174401,26.63031621
634,27.11761392,27.29211925,26.63069613
634.5,27.11785906,27.29249318,26.63107474
635,27.11810322,27.29286582,26.63145204
635.5,27.11834643,27.29323717,26.63182803
636,27.11858869,27.29360723,26.63220272
636.5,27.11882999,27.29397601,26.63257611
637,27.11907034,27.29434351,26.63294821
637.5,27.11930975,27.29470974,26.63331902
638,27.11954822,27.2950747,26.63368854
638.5,27.11978575,27.29543839,26.63405678
639,27.12002235,27.29580082,26.63442375
639.5,27.12025802,27.29616199,26.63478945
640,27.12049276,27.29652192,26.63515388
640.5,27.12072658,27.29688059,26.63551705
641,27.12095948,27.29723803,26.63587896
641.5,27.12119146,27.29759422,26.63623961
642,27.12142254,27.29794918,26.63659902
642.5,27.12165271,27.29830291,26.63695718
643,27.12188197,27.29865541,26.63731411
643.5,27.12211033,27.29900669,26.63766979
644,27.12233779,27.29935675,26.63802425
644.5,27.12256436,27.2997056,26.63837747
645,27.12279004,27.30005324,26.63872947
645.5,27.12301484,27.30039968,26.63908026
646,27.12323875,27.30074491,26.63942983
646.5,27.12346178,27.30108895,26.63977818
647,27.12368393,27.3014318,26.64012533
647.5,27.12390521,27.30177346,26.64047128
648,27.12412562,27.30211393,26.64081603
648.5,27.12434517,27.30245322,26.64115959
649,27.12456385,27.30279134,26.64150195
649.5,27.12478168,27.30312828,26.64184313
650,27.12499864,27.30346406,26.64218313
650.5,27.12521476,27.30379867,26.64252195
651,27.12543002,27.30413213,26.6428596
651.5,27.12564444,27.30446442,26.64319607
652,27.12585802,27.30479557,26.64353138
652.5,27.12607076,27.30512557,26.64386553
653,27.12628266,27.30545442,26.64419853
653.5,27.12649373,27.30578213,26.64453037
654,27.12670397,27.30610871,26.64486106
654.5,27.12691339,27.30643416,26.6451906
655,27.12712198,27.30675848,26.645519
655.5,27.12732975,27.30708167,26.64584627
656,27.12753671,27.30740374,26.6461724
656.5,27.12774285,27.3077247,26.6464974
657,27.12794818,27.30804455,26.64682128
657.5,27.12815271,27.30836328,26.64714403
658,27.12835643,27.30868091,26.64746567
658.5,27.12855935,27.30899744,26.64778619
659,27.12876147,27.30931288,26.6481056
659.5,27.1289628,27.30962722,26.64842391
660,27.12916334,27.30994047,26.64874111
660.5,27.12936309,27.31025263,26.64905722
661,27.12956206,27.31056371,26.64937223
661.5,27.12976024,27.31087372,26.64968615
662,27.12995765,27.31118265,26.64999898
662.5,27.13015428,27.31149051,26.65031072
663,27.13035014,27.3117973,26.65062139
663.5,27.13054522,27.31210303,26.65093098
664,27.13073954,27.31240769,26.6512395
664.5,27.1309331,27.31271131,26.65154695
665,27.1311259,27.31301387,26.65185334
665.5,27.13131794,27.31331538,26.65215866
666,27.13150922,27.31361585,26.65246293
666.5,27.13169976,27.31391527,26.65276614
667,27.13188954,27.31421366,26.65306831
667.5,27.13207858,27.31451101,26.65336942
668,27.13226688,27.31480733,26.65366949
668.5,27.13245443,27.31510263,26.65396853
669,27.13264125,27.3153969,26.65426653
669.5,27.13282734,27.31569015,26.65456349
670,27.13301269,27.31598238,26.65485943
670.5,27.13319732,27.31627361,26.65515434
671,27.13338122,27.31656382,26.65544823
671.5,27.13356439,27.31685303,26.6557411
672,27.13374685,27.31714123,26.65603296
672.5,27.13392859,27.31742843,26.65632381
673,27.13410962,27.31771464,26.65661365
673.5,27.13428994,27.31799986,26.65690248
674,27.13446954,27.31828409,26.65719032
674.5,27.13464844,27.31856733,26.65747715
675,27.13482664,27.3188496,26.657763
675.5,27.13500414,27.31913088,26.65804785
676,27.13518094,27.31941119,26.65833172
676.5,27.13535705,27.31969053,26.6586146
677,27.13553246,27.31996889,26.65889651
677.5,27.13570719,27.3202463,26.65917744
678,27.13588123,27.32052274,26.65945739
678.5,27.13605458,27.32079823,26.65973638
679,27.13622725,27.32107275,26.6600144
679.5,27.13639925,27.32134633,26.66029145
680,27.13657057,27.32161896,26.66056755
680.5,27.13674121,27.32189065,26.66084269
681,27.13691119,27.32216139,26.66111687
681.5,27.1370805,27.32243119,26.66139011
682,27.13724914,27.32270006,26.6616624
682.5,27.13741712,27.322968,26.66193375
683,27.13758444,27.32323501,26.66220416
683.5,27.1377511,27.32350109,26.66247363
684,27.13791711,27.32376625,26.66274217
684.5,27.13808246,27.32403049,26.66300977
685,27.13824717,27.32429382,26.66327645
685.5,27.13841122,27.32455623,26.66354221
686,27.13857464,27.32481773,26.66380705
686.5,27.13873741,27.32507833,26.66407097
687,27.13889954,27.32533802,26.66433397
687.5,27.13906104,27.32559682,26.66459606
688,27.1392219,27.32585471,26.66485725
688.5,27.13938212,27.32611172,26.66511753
689,27.13954172,27.32636783,26.66537691
689.5,27.13970069,27.32662305,26.66563539
690,27.13985904,27.32687739,26.66589298
690.5,27.14001677,27.32713085,26.66614967
691,27.14017387,27.32738343,26.66640547
691.5,27.14033036,27.32763513,26.66666039
692,27.14048623,27.32788596,26.66691443
692.5,27.14064149,27.32813593,26.66716758
693,27.14079614,27.32838502,26.66741986
693.5,27.14095018,27.32863325,26.66767127
694,27.14110362,27.32888062,26.6679218
694.5,27.14125645,27.32912714,26.66817147
695,27.14140869,27.3293728,26.66842027
695.5,27.14156032,27.32961761,26.66866821
696,27.14171136,27.32986157,26.66891529
696.5,27.14186181,27.33010468,26.66916151
697,27.14201167,27.33034695,26.66940688
697.5,27.14216093,27.33058838,26.66965141
698,27.14230961,27.33082898,26.66989508
698.5,27.14245771,27.33106874,26.67013791
699,27.14260522,27.33130767,26.6703799
699.5,27.14275216,27.33154577,26.67062105
700,27.14289851,27.33178304,26.67086137
700.5,27.14304429,27.3320195,26.67110085
701,27.1431895,27.33225513,26.67133951
701.5,27.14333414,27.33248995,26.67157734
702,27.14347821,27.33272395,26.67181434
702.5,27.14362171,27.33295714,26.67205052
703,27.14376465,27.33318953,26.67228589
703.5,27.14390703,27.33342111,26.67252044
704,27.14404885,27.33365188,26.67275417
704.5,27.14419011,27.33388186,26.6729871
705,27.14433082,27.33411104,26.67321922
705.5,27.14447097,27.33433942,26.67345054
706,27.14461058,27.33456702,26.67368105
706.5,27.14474963,27.33479382,26.67391077
707,27.14488814,27.33501984,26.67413969
707.5,27.1450261,27.33524507,26.67436782
708,27.14516353,27.33546952,26.67459516
708.5,27.14530041,27.3356932,26.67482171
709,27.14543675,27.3359161,26.67504748
709.5,27.14557256,27.33613823,26.67527246
710,27.14570783,27.33635959,26.67549667
710.5,27.14584258,27.33658018,26.67572009
711,27.14597679,27.3368,26.67594275
711.5,27.14611048,27.33701907,26.67616463
712,27.14624364,27.33723737,26.67638574
712.5,27.14637628,27.33745492,26.67660609
713,27.14650839,27.33767171,26.67682568
713.5,27.14663999,27.33788775,26.6770445
714,27.14677107,27.33810305,26.67726257
714.5,27.14690164,27.3383176,26.67747988
715,27.14703169,27.3385314,26.67769644
715.5,27.14716123,27.33874446,26.67791225
716,27.14729026,27.33895679,26.67812731
716.5,27.14741879,27.33916837,26.67834162
717,27.14754681,27.33937923,26.6785552
717.5,27.14767433,27.33958935,26.67876803
718,27.14780134,27.33979875,26.67898013
718.5,27.14792786,27.34000742,26.67919149
719,27.14805388,27.34021536,26.67940212
719.5,27.1481794,27.34042259,26.67961202
720,27.14830444,27.3406291,26.67982119
720.5,27.14842898,27.34083489,26.68002964
721,27.14855303,27.34103997,26.68023737
721.5,27.14867659,27.34124433,26.68044438
722,27.14879967,27.34144799,26.68065067
722.5,27.14892226,27.34165095,26.68085624
723,27.14904438,27.3418532,26.6810611
723.5,27.14916601,27.34205474,26.68126526
724,27.14928716,27.34225559,26.68146871
724.5,27.14940784,27.34245575,26.68167145
725,27.14952805,27.34265521,26.68187349
725.5,27.14964778,27.34285398,26.68207483
726,27.14976704,27.34305206,26.68227547
726.5,27.14988583,27.34324945,26.68247542
727,27.15000416,27.34344616,26.68267467
727.5,27.15012202,27.34364218,26.68287324
728,27.15023942,27.34383753,26.68307111
728.5,27.15035636,27.3440322,26.6832683
729,27.15047284,27.3442262,26.68346481
729.5,27.15058886,27.34441952,26.68366064
730,27.15070442,27.34461217,26.68385579
730.5,27.15081953,27.34480416,26.68405026
731,27.15093419,27.34499548,26.68424406
731.5,27.1510484,27.34518614,26.68443719
732,27.15116216,27.34537613,26.68462965
732.5,27.15127547,27.34556547,26.68482145
733,27.15138833,27.34575415,26.68501257
733.5,27.15150076,27.34594218,26.68520304
734,27.15161274,27.34612955,26.68539285
734.5,27.15172428,27.34631628,26.685582
735,27.15183538,27.34650236,26.68577049
735.5,27.15194605,27.34668779,26.68595833
736,27.15205628,27.34687258,26.68614552
736.5,27.15216608,27.34705673,26.68633207
737,27.15227544,27.34724024,26.68651796
737.5,27.15238438,27.34742312,26.68670321
738,27.15249289,27.34760536,26.68688782
738.5,27.15260097,27.34778697,26.6870718
739,27.15270863,27.34796795,26.68725513
739.5,27.15281587,27.34814831,26.68743783
740,27.15292268,27.34832803,26.68761989
740.5,27.15302907,27.34850714,26.68780133
741,27.15313505,27.34868562,26.68798214
741.5,27.15324061,27.34886349,26.68816232
742,27.15334576,27.34904074,26.68834187
742.5,27.15345049,27.34921738,26.68852081
743,27.15355481,27.3493934,26.68869912
743.5,27.15365872,27.34956881,26.68887682
744,27.15376222,27.34974362,26.6890539
744.5,27.15386531,27.34991781,26.68923037
745,27.153968,27.35009141,26.68940623
745.5,27.15407029,27.3502644,26.68958147
746,27.15417218,27.3504368,26.68975612
746.5,27.15427366,27.35060859,26.68993015
747,27.15437475,27.35077979,26.69010358
747.5,27.15447543,27.3509504,26.69027642
748,27.15457573,27.35112042,26.69044865
748.5,27.15467563,27.35128984,26.69062029
749,27.15477513,27.35145868,26.69079133
749.5,27.15487425,27.35162693,26.69096178
750,27.15497297,27.35179461,26.69113164
750.5,27.15507131,27.3519617,26.69130091
751,27.15516926,27.35212821,26.6914696
751.5,27.15526683,27.35229414,26.6916377
752,27.15536401,27.3524595,26.69180521
752.5,27.15546081,27.35262428,26.69197215
753,27.15555724,27.3527885,26.69213851
753.5,27.15565328,27.35295214,26.6923043
754,27.15574894,27.35311522,26.69246951
754.5,27.15584423,27.35327773,26.69263414
755,27.15593915,27.35343968,26.69279821
755.5,27.15603369,27.35360107,26.69296171
756,27.15612786,27.35376189,26.69312464
756.5,27.15622166,27.35392216,26.69328701
757,27.15631509,27.35408188,26.69344881
757.5,27.15640815,27.35424104,26.69361006
758,27.15650085,27.35439965,26.69377075
758.5,27.15659319,27.35455771,26.69393088
759,27.15668516,27.35471522,26.69409045
759.5,27.15677677,27.35487219,26.69424947
760,27.15686802,27.35502861,26.69440794
760.5,27.15695891,27.35518449,26.69456587
761,27.15704945,27.35533983,26.69472324
761.5,27.15713962,27.35549463,26.69488007
762,27.15722945,27.3556489,26.69503636
762.5,27.15731892,27.35580263,26.69519211
763,27.15740804,27.35595582,26.69534731
763.5,27.15749681,27.35610849,26.69550198
764,27.15758523,27.35626063,26.69565612
764.5,27.1576733,27.35641224,26.69580972
765,27.15776103,27.35656332,26.69596278
765.5,27.15784842,27.35671388,26.69611532
766,27.15793545,27.35686392,26.69626733
766.5,27.15802215,27.35701344,26.69641881
767,27.15810851,27.35716244,26.69656977
767.5,27.15819453,27.35731092,26.6967202
768,27.15828021,27.35745889,26.69687012
768.5,27.15836555,27.35760634,26.69701951
769,27.15845056,27.35775329,26.69716839
769.5,27.15853523,27.35789973,26.69731675
770,27.15861957,27.35804565,26.69746459
770.5,27.15870358,27.35819108,26.69761193
771,27.15878726,27.35833599,26.69775875
771.5,27.15887061,27.35848041,26.69790507
772,27.15895363,27.35862432,26.69805088
772.5,27.15903633,27.35876774,26.69819618
773,27.1591187,27.35891066,26.69834099
773.5,27.15920075,27.35905308,26.69848528
774,27.15928248,27.35919501,26.69862908
774.5,27.15936388,27.35933645,26.69877239
775,27.15944497,27.3594774,26.69891519
775.5,27.15952573,27.35961786,26.6990575
776,27.15960618,27.35975783,26.69919932
776.5,27.15968631,27.35989732,26.69934065
777,27.15976613,27.36003632,26.69948148
777.5,27.15984564,27.36017485,26.69962183
778,27.15992483,27.36031289,26.69976169
778.5,27.16000371,27.36045045,26.69990107
779,27.16008228,27.36058754,26.70003997
779.5,27.16016054,27.36072415,26.70017838
780,27.1602385,27.36086029,26.70031632
780.5,27.16031614,27.36099595,26.70045377
781,27.16039349,27.36113115,26.70059076
781.5,27.16047053,27.36126588,26.70072726
782,27.16054726,27.36140014,26.7008633
782.5,27.1606237,27.36153393,26.70099886
783,27.16069983,27.36166726,26.70113395
783.5,27.16077567,27.36180013,26.70126858
784,27.16085121,27.36193254,26.70140273
784.5,27.16092645,27.36206449,26.70153643
785,27.16100139,27.36219598,26.70166966
785.5,27.16107604,27.36232702,26.70180243
786,27.1611504,27.3624576,26.70193474
786.5,27.16122446,27.36258773,26.70206659
787,27.16129824,27.36271741,26.70219798
787.5,27.16137172,27.36284664,26.70232892
788,27.16144492,27.36297542,26.70245941
788.5,27.16151783,27.36310375,26.70258944
789,27.16159045,27.36323164,26.70271903
789.5,27.16166278,27.36335909,26.70284816
790,27.16173484,27.36348609,26.70297685
790.5,27.1618066,27.36361266,26.70310509
791,27.16187809,27.36373879,26.70323289
791.5,27.1619493,27.36386447,26.70336024
792,27.16202022,27.36398973,26.70348716
792.5,27.16209087,27.36411455,26.70361363
793,27.16216124,27.36423893,26.70373967
793.5,27.16223133,27.36436289,26.70386527
794,27.16230115,27.36448641,26.70399043
794.5,27.16237069,27.36460951,26.70411516
795,27.16243997,27.36473218,26.70423946
795.5,27.16250896,27.36485443,26.70436333
796,27.16257769,27.36497625,26.70448677
796.5,27.16264615,27.36509765,26.70460978
797,27.16271433,27.36521863,26.70473236
797.5,27.16278225,27.36533918,26.70485452
798,27.16284991,27.36545933,26.70497626
798.5,27.1629173,27.36557905,26.70509758
799,27.16298442,27.36569836,26.70521847
799.5,27.16305128,27.36581726,26.70533895
800,27.16311787,27.36593574,26.70545901
800.5,27.16318421,27.36605381,26.70557865
801,27.16325028,27.36617148,26.70569788
801.5,27.1633161,27.36628874,26.7058167
802,27.16338165,27.36640559,26.7059351
802.5,27.16344695,27.36652203,26.7060531
803,27.16351199,27.36663807,26.70617069
803.5,27.16357678,27.36675371,26.70628786
804,27.16364131,27.36686895,26.70640464
804.5,27.16370558,27.36698379,26.70652101
805,27.16376961,27.36709823,26.70663697
805.5,27.16383338,27.36721227,26.70675253
806,27.16389691,27.36732592,26.7068677
806.5,27.16396018,27.36743918,26.70698246
807,27.1640232,27.36755204,26.70709683
807.5,27.16408598,27.36766451,26.7072108
808,27.16414851,27.36777659,26.70732438
808.5,27.1642108,27.36788828,26.70743756
809,27.16427284,27.36799959,26.70755035
809.5,27.16433463,27.36811051,26.70766275
810,27.16439619,27.36822105,26.70777476
810.5,27.1644575,27.3683312,26.70788638
811,27.16451857,27.36844097,26.70799762
811.5,27.1645794,27.36855036,26.70810847
812,27.16463999,27.36865937,26.70821893
812.5,27.16470034,27.368768,26.70832902
813,27.16476046,27.36887626,26.70843872
813.5,27.16482034,27.36898414,26.70854804
814,27.16487999,27.36909165,26.70865699
814.5,27.1649394,27.36919878,26.70876555
815,27.16499857,27.36930554,26.70887374
815.5,27.16505752,27.36941194,26.70898156
816,27.16511623,27.36951796,26.709089
816.5,27.16517471,27.36962362,26.70919607
817,27.16523297,27.36972891,26.70930277
817.5,27.16529099,27.36983384,26.7094091
818,27.16534879,27.3699384,26.70951506
818.5,27.16540635,27.3700426,26.70962066
819,27.1654637,27.37014643,26.70972589
819.5,27.16552081,27.37024991,26.70983075
820,27.16557771,27.37035303,26.70993525
820.5,27.16563438,27.3704558,26.71003939
821,27.16569082,27.3705582,26.71014317
821.5,27.16574705,27.37066025,26.71024659
822,27.16580305,27.37076195,26.71034965
822.5,27.16585883,27.3708633,26.71045235
823,27.1659144,27.37096429,26.7105547
823.5,27.16596974,27.37106493,26.71065669
824,27.16602487,27.37116523,26.71075833
824.5,27.16607978,27.37126517,26.71085962
825,27.16613448,27.37136478,26.71096056
825.5,27.16618896,27.37146403,26.71106114
826,27.16624323,27.37156294,26.71116138
826.5,27.16629728,27.37166151,26.71126128
827,27.16635113,27.37175974,26.71136082
827.5,27.16640476,27.37185762,26.71146002
828,27.16645817,27.37195517,26.71155888
828.5,27.16651138,27.37205238,26.71165739
829,27.16656438,27.37214925,26.71175557
829.5,27.16661718,27.37224579,26.7118534
830,27.16666976,27.37234199,26.7119509
830.5,27.16672214,27.37243786,26.71204805
831,27.16677431,27.37253339,26.71214487
831.5,27.16682628,27.3726286,26.71224136
832,27.16687804,27.37272347,26.71233751
832.5,27.1669296,27.37281802,26.71243333
833,27.16698096,27.37291224,26.71252881
833.5,27.16703211,27.37300613,26.71262397
834,27.16708307,27.3730997,26.7127188
834.5,27.16713382,27.37319294,26.71281329
835,27.16718438,27.37328586,26.71290746
835.5,27.16723473,27.37337845,26.71300131
836,27.16728489,27.37347073,26.71309483
836.5,27.16733485,27.37356268,26.71318802
837,27.16738462,27.37365432,26.71328089
837.5,27.16743419,27.37374564,26.71337344
838,27.16748356,27.37383664,26.71346567
838.5,27.16753274,27.37392733,26.71355758
839,27.16758173,27.3740177,26.71364917
839.5,27.16763052,27.37410776,26.71374045
840,27.16767913,27.37419751,26.71383141
840.5,27.16772754,27.37428695,26.71392205
841,27.16777576,27.37437607,26.71401238
841.5,27.16782379,27.37446489,26.7141024
842,27.16787164,27.3745534,26.7141921
842.5,27.16791929,27.37464161,26.71428149
843,27.16796676,27.3747295,26.71437058
843.5,27.16801404,27.3748171,26.71445935
844,27.16806114,27.37490438,26.71454782
844.5,27.16810805,27.37499137,26.71463598
845,27.16815478,27.37507806,26.71472384
845.5,27.16820132,27.37516444,26.71481139
846,27.16824768,27.37525053,26.71489864
846.5,27.16829386,27.37533631,26.71498559
847,27.16833985,27.3754218,26.71507223
847.5,27.16838567,27.37550699,26.71515858
848,27.1684313,27.37559189,26.71524463
848.5,27.16847676,27.3756765,26.71533037
849,27.16852204,27.37576081,26.71541583
849.5,27.16856714,27.37584482,26.71550098
850,27.16861206,27.37592855,26.71558584
850.5,27.16865681,27.37601199,26.71567041
851,27.16870138,27.37609513,26.71575468
851.5,27.16874577,27.37617799,26.71583866
852,27.16879,27.37626056,26.71592235
852.5,27.16883404,27.37634285,26.71600575
853,27.16887792,27.37642485,26.71608886
853.5,27.16892162,27.37650657,26.71617169
854,27.16896515,27.376588,26.71625423
854.5,27.16900851,27.37666915,26.71633648
855,27.1690517,27.37675002,26.71641844
855.5,27.16909471,27.37683061,26.71650013
856,27.16913756,27.37691092,26.71658152
856.5,27.16918025,27.37699095,26.71666264
857,27.16922276,27.3770707,26.71674348
857.5,27.16926511,27.37715018,26.71682403
858,27.16930729,27.37722938,26.71690431
858.5,27.1693493,27.37730831,26.71698431
859,27.16939115,27.37738697,26.71706403
859.5,27.16943283,27.37746535,26.71714348
860,27.16947436,27.37754346,26.71722265
860.5,27.16951571,27.3776213,26.71730155
861,27.16955691,27.37769886,26.71738017
861.5,27.16959794,27.37777616,26.71745852
862,27.16963882,27.3778532,26.7175366
862.5,27.16967953,27.37792996,26.71761441
863,27.16972008,27.37800646,26.71769195
863.5,27.16976047,27.3780827,26.71776922
864,27.16980071,27.37815867,26.71784623
864.5,27.16984078,27.37823437,26.71792296
865,27.1698807,27.37830982,26.71799943
865.5,27.16992046,27.378385,26.71807564
866,27.16996007,27.37845992,26.71815158
866.5,27.16999952,27.37853458,26.71822726
867,27.17003881,27.37860899,26.71830268
867.5,27.17007795,27.37868313,26.71837783
868,27.17011694,27.37875702,26.71845273
868.5,27.17015577,27.37883065,26.71852736
869,27.17019445,27.37890403,26.71860174
869.5,27.17023298,27.37897715,26.71867586
870,27.17027136,27.37905002,26.71874972
870.5,27.17030958,27.37912264,26.71882333
871,27.17034766,27.379195,26.71889668
871.5,27.17038559,27.37926712,26.71896978
872,27.17042336,27.37933898,26.71904263
872.5,27.17046099,27.3794106,26.71911522
873,27.17049847,27.37948196,26.71918756
873.5,27.17053581,27.37955308,26.71925965
874,27.170573,27.37962396,26.71933149
874.5,27.17061004,27.37969459,26.71940308
875,27.17064693,27.37976497,26.71947443
875.5,27.17068368,27.37983511,26.71954552
876,27.17072029,27.379905,26.71961638
876.5,27.17075675,27.37997466,26.71968698
877,27.17079307,27.38004407,26.71975734
877.5,27.17082925,27.38011324,26.71982746
878,27.17086528,27.38018217,26.71989733
878.5,27.17090118,27.38025086,26.71996696
879,27.17093693,27.38031932,26.72003635
879.5,27.17097254,27.38038753,26.72010551
880,27.17100801,27.38045551,26.72017442
880.5,27.17104334,27.38052326,26.72024309
881,27.17107853,27.38059077,26.72031152
881.5,27.17111359,27.38065805,26.72037972
882,27.17114851,27.38072509,26.72044768
882.5,27.17118329,27.3807919,26.72051541
883,27.17121793,27.38085848,26.7205829
883.5,27.17125244,27.38092483,26.72065016
884,27.17128681,27.38099095,26.72071718
884.5,27.17132104,27.38105684,26.72078397
885,27.17135515,27.3811225,26.72085053
885.5,27.17138911,27.38118793,26.72091686
886,27.17142295,27.38125314,26.72098296
886.5,27.17145665,27.38131812,26.72104884
887,27.17149022,27.38138287,26.72111448
887.5,27.17152366,27.3814474,26.7211799
888,27.17155696,27.38151171,26.72124509
888.5,27.17159014,27.38157579,26.72131005
889,27.17162318,27.38163966,26.72137479
889.5,27.1716561,27.3817033,26.7214393
890,27.17168888,27.38176672,26.72150359
890.5,27.17172154,27.38182992,26.72156766
891,27.17175407,27.3818929,26.72163151
891.5,27.17178647,27.38195566,26.72169513
892,27.17181874,27.38201821,26.72175854
892.5,27.17185089,27.38208053,26.72182172
893,27.17188291,27.38214265,26.72188469
893.5,27.1719148,27.38220454,26.72194744
894,27.17194657,27.38226623,26.72200997
894.5,27.17197821,27.3823277,26.72207228
895,27.17200973,27.38238895,26.72213438
895.5,27.17204113,27.38244999,26.72219626
896,27.1720724,27.38251083,26.72225793
896.5,27.17210355,27.38257145,26.72231939
897,27.17213458,27.38263186,26.72238063
897.5,27.17216549,27.38269206,26.72244166
898,27.17219627,27.38275205,26.72250248
898.5,27.17222693,27.38281184,26.72256309
899,27.17225747,27.38287141,26.72262349
899.5,27.1722879,27.38293079,26.72268368
900,27.1723182,27.38298995,26.72274366
900.5,27.17234838,27.38304891,26.72280343
901,27.17237845,27.38310767,26.722863
901.5,27.1724084,27.38316622,26.72292235
902,27.17243823,27.38322457,26.72298151
902.5,27.17246794,27.38328272,26.72304046
903,27.17249753,27.38334066,26.7230992
903.5,27.17252701,27.38339841,26.72315774
904,27.17255638,27.38345595,26.72321608
904.5,27.17258562,27.3835133,26.72327422
905,27.17261476,27.38357044,26.72333215
905.5,27.17264378,27.38362739,26.72338989
906,27.17267268,27.38368414,26.72344742
906.5,27.17270147,27.38374069,26.72350476
907,27.17273015,27.38379705,26.72356189
907.5,27.17275871,27.38385322,26.72361883
908,27.17278717,27.38390918,26.72367557
908.5,27.17281551,27.38396496,26.72373212
909,27.17284374,27.38402054,26.72378847
909.5,27.17287186,27.38407593,26.72384462
910,27.17289987,27.38413112,26.72390058
910.5,27.17292776,27.38418613,26.72395635
911,27.17295555,27.38424094,26.72401192
911.5,27.17298323,27.38429557,26.7240673
912,27.1730108,27.38435,26.72412249
912.5,27.17303826,27.38440425,26.72417748
913,27.17306562,27.3844583,26.72423229
913.5,27.17309287,27.38451217,26.72428691
914,27.17312001,27.38456586,26.72434133
914.5,27.17314704,27.38461936,26.72439557
915,27.17317397,27.38467267,26.72444962
915.5,27.17320079,27.3847258,26.72450349
916,27.1732275,27.38477874,26.72455717
916.5,27.17325412,27.3848315,26.72461066
917,27.17328062,27.38488408,26.72466396
917.5,27.17330702,27.38493647,26.72471708
918,27.17333332,27.38498868,26.72477002
918.5,27.17335952,27.38504072,26.72482278
919,27.17338561,27.38509257,26.72487535
919.5,27.1734116,27.38514424,26.72492774
920,27.17343749,27.38519573,26.72497994
920.5,27.17346327,27.38524705,26.72503197
921,27.17348896,27.38529819,26.72508382
921.5,27.17351454,27.38534914,26.72513548
922,27.17354002,27.38539993,26.72518697
922.5,27.17356541,27.38545053,26.72523828
923,27.17359069,27.38550097,26.72528941
923.5,27.17361587,27.38555122,26.72534037
924,27.17364096,27.3856013,26.72539115
924.5,27.17366595,27.38565121,26.72544175
925,27.17369083,27.38570095,26.72549218
925.5,27.17371562,27.38575051,26.72554243
926,27.17374032,27.3857999,26.72559251
926.5,27.17376491,27.38584912,26.72564241
927,27.17378941,27.38589817,26.72569214
927.5,27.17381382,27.38594705,26.7257417
928,27.17383812,27.38599576,26.72579109
928.5,27.17386233,27.38604431,26.72584031
929,27.17388645,27.38609268,26.72588936
929.5,27.17391047,27.38614088,26.72593823
930,27.1739344,27.38618892,26.72598694
930.5,27.17395823,27.3862368,26.72603548
931,27.17398197,27.3862845,26.72608385
931.5,27.17400562,27.38633204,26.72613205
932,27.17402917,27.38637942,26.72618009
932.5,27.17405263,27.38642663,26.72622796
933,27.174076,27.38647368,26.72627566
933.5,27.17409928,27.38652056,26.7263232
934,27.17412247,27.38656728,26.72637057
934.5,27.17414556,27.38661385,26.72641778
935,27.17416856,27.38666024,26.72646483
935.5,27.17419148,27.38670648,26.72651171
936,27.1742143,27.38675256,26.72655844
936.5,27.17423703,27.38679848,26.72660499
937,27.17425968,27.38684424,26.72665139
937.5,27.17428223,27.38688984,26.72669763
938,27.1743047,27.38693528,26.72674371
938.5,27.17432708,27.38698057,26.72678962
939,27.17434937,27.38702569,26.72683538
939.5,27.17437157,27.38707067,26.72688098
940,27.17439369,27.38711548,26.72692642
