Temps (s), T1 (°C), T2 (°C), T3 (°C),Ampérage (A)
775,26.86,25.95,25.4,0.454
776,26.86,25.95,25.4,0.454
777,26.86,25.95,25.4,0.454
778,26.86,25.95,25.4,0.454
779,26.86,25.95,25.4,0.454
780,26.86,26.04,25.4,0.454
781,26.95,26.04,25.4,0.454
782,26.95,26.04,25.4,0.454
783,26.95,26.04,25.4,0.454
784,26.95,26.04,25.4,0.454
785,26.95,26.04,25.49,0.454
786,27.04,26.04,25.49,0.454
787,27.04,26.13,25.49,0.454
788,27.04,26.13,25.49,0.454
789,27.04,26.13,25.49,0.454
790,27.04,26.13,25.49,0.454
791,27.04,26.13,25.49,0.454
792,27.04,26.13,25.49,0.454
793,27.04,26.13,25.49,0.454
794,27.13,26.13,25.58,0.454
795,27.13,26.13,25.58,0.454
796,27.13,26.22,25.58,0.454
797,27.13,26.22,25.58,0.454
798,27.13,26.22,25.58,0.454
800,27.23,26.22,25.67,0.454
801,27.23,26.31,25.67,0.454
802,27.23,26.31,25.67,0.454
803,27.23,26.31,25.67,0.454
804,27.23,26.31,25.67,0.454
805,27.23,26.31,25.67,0.454
806,27.23,26.31,25.67,0.454
807,27.23,26.31,25.67,0.454
808,27.23,26.31,25.67,0.454
809,27.23,26.31,25.67,0.454
810,27.23,26.31,25.67,0.454
811,27.23,26.31,25.77,0.454
812,27.23,26.31,25.77,0.454
813,27.23,26.4,25.77,0.454
814,27.23,26.4,25.77,0.454
815,27.23,26.4,25.77,0.454
816,27.23,26.4,25.77,0.454
817,27.23,26.4,25.77,0.454
818,27.32,26.4,25.86,0.454
819,27.32,26.4,25.86,0.454
820,27.32,26.4,25.86,0.454
821,27.32,26.4,25.86,0.454
822,27.41,26.49,25.86,0.454
823,27.41,26.49,25.86,0.454
824,27.41,26.49,25.86,0.454
825,27.41,26.49,25.86,0.454
826,27.41,26.49,25.86,0.454
827,27.41,26.49,25.95,0.454
828,27.41,26.49,25.95,0.454
829,27.41,26.49,25.95,0.454
830,27.41,26.59,25.95,0.454
831,27.5,26.49,25.95,0.454
832,27.5,26.59,25.95,0.454
833,27.41,26.59,25.95,0.454
834,27.41,26.59,25.95,0.454
835,27.41,26.59,25.95,0.454
836,27.41,26.59,26.04,0.454
837,27.41,26.59,26.04,0.454
838,27.41,26.59,26.04,0.454
839,27.41,26.59,26.04,0.454
840,27.5,26.68,26.04,0.454
841,27.5,26.59,26.04,0.454
842,27.5,26.68,26.04,0.454
843,27.5,26.68,26.04,0.454
844,27.5,26.68,26.04,0.454
845,27.5,26.68,26.13,0.454
846,27.5,26.68,26.04,0.454
847,27.5,26.68,26.13,0.454
848,27.5,26.68,26.13,0.454
849,27.5,26.68,26.13,0.454
850,27.5,26.68,26.13,0.454
851,27.59,26.68,26.13,0.454
852,27.59,26.68,26.13,0.454
853,27.59,26.68,26.13,0.454
854,27.59,26.68,26.13,0.454
855,27.59,26.77,26.13,0.454
856,27.59,26.77,26.13,0.454
857,27.59,26.77,26.13,0.454
858,27.59,26.77,26.13,0.454
859,27.59,26.77,26.13,0.454
860,27.59,26.77,26.22,0.454
861,27.69,26.77,26.22,0.454
862,27.69,26.77,26.22,0.454
863,27.69,26.77,26.22,0.454
864,27.69,26.77,26.22,0.454
865,27.69,26.77,26.22,0.454
866,27.69,26.86,26.22,0.454
867,27.69,26.86,26.22,0.454
868,27.69,26.86,26.22,0.454
869,27.69,26.86,26.22,0.454
870,27.69,26.86,26.22,0.454
871,27.69,26.86,26.22,0.454
872,27.69,26.86,26.22,0.454
873,27.69,26.86,26.22,0.454
874,27.69,26.86,26.22,0.454
875,27.78,26.86,26.31,0.454
876,27.69,26.86,26.22,0.454
877,27.69,26.86,26.31,0.454
878,27.78,26.86,26.31,0.454
879,27.69,26.95,26.31,0.454
880,27.69,26.95,26.31,0.454
881,27.78,26.95,26.31,0.454
882,27.78,26.95,26.31,0.454
883,27.78,26.95,26.31,0.454
884,27.78,26.95,26.31,0.454
885,27.78,26.95,26.31,0.454
886,27.78,26.95,26.31,0.454
887,27.78,26.95,26.31,0.454
888,27.78,26.95,26.31,0.454
889,27.87,26.95,26.31,0.454
890,27.87,26.95,26.31,0.454
891,27.87,26.95,26.31,0.454
892,27.87,26.95,26.31,0.454
893,27.87,26.95,26.31,0.454
894,27.87,26.95,26.31,0.454
895,27.87,26.95,26.31,0.454
896,27.87,26.95,26.4,0.454
897,27.87,26.95,26.4,0.454
898,27.87,26.95,26.31,0.454
899,27.87,26.95,26.31,0.454
900,27.87,26.95,26.4,0.454
901,27.87,26.95,26.4,0.454
902,27.87,26.95,26.4,0.454
903,27.87,27.04,26.4,0.454
904,27.87,27.04,26.4,0.454
905,27.87,27.04,26.4,0.454
906,27.87,27.04,26.4,0.454
907,27.87,27.04,26.4,0.454
908,27.87,27.04,26.4,0.454
909,27.87,27.04,26.4,0.454
910,27.87,27.04,26.4,0.454
911,27.87,27.04,26.4,0.454
912,27.96,27.04,26.4,0.454
913,27.96,27.04,26.4,0.454
914,27.96,27.04,26.4,0.454
915,27.96,27.04,26.4,0.454
916,27.96,27.04,26.4,0.454
917,27.96,27.04,26.4,0.454
918,27.96,27.04,26.4,0.454
919,27.96,27.04,26.49,0.454
920,27.96,27.13,26.4,0.454
921,27.96,27.13,26.49,0.454
922,27.96,27.13,26.49,0.454
923,27.96,27.13,26.49,0.454
924,27.96,27.13,26.49,0.454
925,27.96,27.13,26.49,0.454
926,27.96,27.04,26.49,0.454
927,27.96,27.13,26.49,0.454
928,27.96,27.13,26.49,0.454
929,27.96,27.13,26.49,0.454
930,27.96,27.13,26.49,0.454
931,27.96,27.13,26.49,0.454
932,27.96,27.13,26.49,0.454
933,28.05,27.13,26.49,0.454
934,27.96,27.13,26.49,0.454
935,28.05,27.13,26.49,0.454
936,28.05,27.13,26.49,0.454
937,28.05,27.13,26.49,0.454
938,27.96,27.13,26.49,0.454
939,28.05,27.13,26.49,0.454
940,27.96,27.23,26.59,0.454
941,27.96,27.13,26.49,0.454
942,27.96,27.13,26.59,0.454
943,27.96,27.23,26.49,0.454
944,27.96,27.23,26.49,0.454
945,27.96,27.23,26.59,0.454
946,27.96,27.23,26.59,0.454
947,28.05,27.23,26.59,0.454
948,28.05,27.23,26.59,0.454
949,28.05,27.23,26.59,0.454
950,28.05,27.23,26.59,0.454
951,28.05,27.23,26.59,0.454
952,28.05,27.23,26.59,0.454
953,28.05,27.23,26.59,0.454
954,28.05,27.23,26.59,0.454
955,28.05,27.23,26.59,0.454
956,28.05,27.23,26.59,0.454
957,28.05,27.23,26.59,0.454
958,28.05,27.23,26.59,0.454
959,28.05,27.23,26.59,0.454
960,28.05,27.23,26.59,0.454
961,28.05,27.23,26.59,0.454
962,28.05,27.23,26.59,0.454
963,28.05,27.23,26.59,0.454
964,28.05,27.23,26.59,0.454
965,28.05,27.23,26.59,0.454
966,28.05,27.23,26.68,0.454
967,28.05,27.23,26.59,0.454
968,28.05,27.23,26.59,0.454
969,28.05,27.23,26.68,0.454
970,28.05,27.23,26.68,0.454
971,28.05,27.23,26.59,0.454
972,28.05,27.23,26.68,0.454
973,28.05,27.23,26.68,0.454
974,28.05,27.23,26.59,0.454
975,28.05,27.23,26.59,0.454
976,28.05,27.32,26.68,0.454
977,28.05,27.23,26.68,0.454
978,28.05,27.23,26.68,0.454
979,28.15,27.32,26.68,0.454
980,28.15,27.32,26.68,0.454
981,28.15,27.32,26.68,0.454
982,28.15,27.32,26.68,0.454
983,28.15,27.32,26.68,0.454
984,28.15,27.23,26.68,0.454
985,28.15,27.23,26.68,0.454
986,28.15,27.32,26.68,0.454
987,28.15,27.32,26.68,0.454
988,28.15,27.23,26.68,0.454
989,28.15,27.23,26.68,0.454
990,28.15,27.32,26.68,0.454
991,28.15,27.32,26.68,0.454
992,28.15,27.32,26.68,0.454
993,28.15,27.32,26.68,0.454
994,28.15,27.32,26.68,0.454
995,28.15,27.32,26.68,0.454
996,28.15,27.32,26.68,0.454
997,28.15,27.32,26.68,0.454
998,28.15,27.32,26.68,0.454
999,28.15,27.32,26.68,0.454
1000,28.15,27.32,26.68,0.454
1001,28.15,27.32,26.68,0.454
1002,28.15,27.32,26.68,0.454
1003,28.15,27.32,26.68,0.454
1004,28.15,27.32,26.68,0.454
1005,28.15,27.32,26.68,0.454
1006,28.15,27.32,26.68,0.454
1007,28.15,27.32,26.68,0.454
1008,28.15,27.32,26.68,0.454
1009,28.15,27.32,26.68,0.454
1010,28.15,27.32,26.68,0.454
1011,28.15,27.32,26.68,0.454
1012,28.15,27.32,26.68,0.454
1013,28.15,27.32,26.68,0.454
1014,28.15,27.32,26.68,0.454
1015,28.15,27.41,26.77,0.454
1016,28.24,27.41,26.68,0.454
1017,28.24,27.32,26.68,0.454
1018,28.15,27.32,26.68,0.454
1019,28.15,27.32,26.77,0.454
1020,28.15,27.32,26.77,0.454
1021,28.24,27.32,26.77,0.454
1022,28.24,27.32,26.68,0.454
1023,28.15,27.32,26.68,0.454
1024,28.15,27.32,26.77,0.454
1025,28.15,27.32,26.77,0.454
1026,28.15,27.32,26.77,0.454
1027,28.24,27.32,26.77,0.454
1028,28.24,27.32,26.77,0.454
1029,28.24,27.32,26.77,0.454
1030,28.15,27.32,26.77,0.454
1031,28.24,27.32,26.77,0.454
1032,28.15,27.32,26.77,0.454
1033,28.24,27.41,26.77,0.454
1034,28.15,27.32,26.77,0.454
1035,28.24,27.32,26.77,0.454
1036,28.15,27.41,26.77,0.454
1037,28.15,27.32,26.77,0.454
1038,28.24,27.41,26.77,0.454
1039,28.24,27.41,26.77,0.454
1040,28.24,27.41,26.77,0.454
1041,28.15,27.41,26.77,0.454
1042,28.24,27.32,26.77,0.454
1043,28.24,27.41,26.77,0.454
1044,28.24,27.32,26.68,0.454
1045,28.24,27.32,26.77,0.454
1046,28.24,27.32,26.77,0.454
1047,28.24,27.41,26.77,0.454
1048,28.24,27.41,26.77,0.454
1049,28.24,27.41,26.77,0.454
1050,28.24,27.41,26.77,0.454
1051,28.24,27.41,26.77,0.454
1052,28.24,27.41,26.77,0.454
1053,28.24,27.41,26.77,0.454
1054,28.24,27.41,26.77,0.454
1055,28.24,27.41,26.77,0.454
1056,28.24,27.41,26.77,0.454
1057,28.24,27.41,26.77,0.454
1058,28.24,27.41,26.77,0.454
1059,28.24,27.41,26.86,0.454
1060,28.24,27.41,26.77,0.454
1061,28.24,27.41,26.86,0.454
1062,28.24,27.41,26.77,0.454
1063,28.24,27.41,26.77,0.454
1065,28.24,27.41,26.77,0.454
1066,28.24,27.41,26.77,0.454
1067,28.24,27.41,26.77,0.454
1068,28.24,27.41,26.77,0.454
1069,28.24,27.41,26.77,0.454
1070,28.24,27.41,26.77,0.454
1071,28.24,27.41,26.77,0.454
1072,28.24,27.41,26.77,0.454
1073,28.24,27.41,26.77,0.454
1074,28.24,27.41,26.77,0.454
1075,28.24,27.41,26.77,0.454
1076,28.24,27.41,26.86,0.454
1077,28.24,27.41,26.77,0.454
1078,28.24,27.41,26.77,0.454
1079,28.24,27.41,26.77,0.454
1080,28.24,27.41,26.86,0.454
1081,28.24,27.41,26.77,0.454
1082,28.15,27.41,26.77,0.454
1083,28.15,27.41,26.77,0.454
1084,28.24,27.41,26.77,0.454
1085,28.24,27.41,26.77,0.454
1086,28.24,27.41,26.77,0.454
1087,28.24,27.41,26.77,0.454
1088,28.24,27.41,26.77,0.454
1089,28.24,27.41,26.77,0.454
1090,28.24,27.41,26.86,0.454
1091,28.24,27.41,26.86,0.454
1092,28.24,27.41,26.86,0.454
1093,28.24,27.41,26.77,0.454
1094,28.24,27.41,26.86,0.454
1095,28.24,27.41,26.86,0.454
1096,28.24,27.41,26.86,0.454
1097,28.24,27.41,26.86,0.454
1098,28.24,27.41,26.86,0.454
1099,28.24,27.41,26.77,0.454
1100,28.24,27.5,26.86,0.454
1101,28.24,27.41,26.86,0.454
1102,28.33,27.41,26.86,0.454
1103,28.24,27.5,26.86,0.454
1104,28.33,27.5,26.86,0.454
1105,28.33,27.5,26.86,0.454
1106,28.24,27.5,26.86,0.454
1107,28.33,27.5,26.86,0.454
1108,28.33,27.5,26.86,0.454
1109,28.24,27.5,26.86,0.454
1110,28.24,27.5,26.86,0.454
1111,28.24,27.5,26.86,0.454
1112,28.24,27.5,26.86,0.454
1113,28.24,27.5,26.86,0.454
1114,28.24,27.5,26.86,0.454
1115,28.24,27.5,26.86,0.454
1116,28.33,27.5,26.86,0.454
1117,28.33,27.5,26.86,0.454
1118,28.33,27.5,26.86,0.454
1119,28.33,27.5,26.86,0.454
1120,28.33,27.5,26.86,0.454
1121,28.33,27.5,26.86,0.454
1122,28.33,27.5,26.86,0.454
1123,28.33,27.5,26.86,0.454
1124,28.33,27.5,26.86,0.454
1125,28.33,27.5,26.86,0.454
1126,28.33,27.5,26.86,0.454
1127,28.33,27.5,26.86,0.454
1128,28.33,27.5,26.86,0.454
1129,28.33,27.5,26.86,0.454
1130,28.33,27.5,26.86,0.454
1131,28.33,27.5,26.86,0.454
1132,28.33,27.5,26.86,0.454
1133,28.33,27.5,26.86,0.454
1134,28.33,27.5,26.95,0.454
1135,28.33,27.5,26.86,0.454
1136,28.33,27.5,26.86,0.454
1137,28.33,27.5,26.86,0.454
1138,28.33,27.5,26.86,0.454
1139,28.33,27.5,26.86,0.454
1140,28.24,27.5,26.86,0.454
1141,28.24,27.5,26.86,0.454
1142,28.33,27.5,26.86,0.454
1143,28.33,27.5,26.86,0.454
1144,28.24,27.5,26.86,0.454
1145,28.24,27.5,26.86,0.454
1146,28.33,27.5,26.86,0.454
1147,28.33,27.5,26.86,0.454
1148,28.33,27.5,26.86,0.454
1149,28.33,27.5,26.86,0.454
1150,28.33,27.5,26.86,0.454
1151,28.33,27.5,26.86,0.454
1152,28.33,27.5,26.86,0.454
1153,28.33,27.5,26.86,0.454
1154,28.33,27.5,26.86,0.454
1155,28.33,27.5,26.86,0.454
1156,28.33,27.5,26.86,0.454
1157,28.33,27.5,26.95,0.454
1158,28.33,27.5,26.86,0.454
1159,28.33,27.5,26.95,0.454
1160,28.33,27.5,26.95,0.454
1161,28.33,27.5,26.95,0.454
1162,28.33,27.5,26.86,0.454
1163,28.33,27.5,26.86,0.454
1164,28.33,27.5,26.95,0.454
1165,28.33,27.5,26.95,0.454
1166,28.33,27.5,26.86,0.454
1167,28.33,27.5,26.86,0.454
1168,28.33,27.5,26.86,0.454
1169,28.33,27.5,26.95,0.454
1170,28.33,27.5,26.86,0.454
1171,28.33,27.5,26.95,0.454
1172,28.33,27.5,26.95,0.454
1173,28.33,27.5,26.86,0.454
1174,28.33,27.5,26.95,0.454
1175,28.33,27.5,26.95,0.454
1176,28.33,27.5,26.95,0.454
1177,28.33,27.5,26.86,0.454
1178,28.33,27.5,26.86,0.454
1179,28.33,27.5,26.86,0.454
1180,28.33,27.5,26.86,0.454
1181,28.33,27.5,26.86,0.454
1182,28.33,27.5,26.86,0.454
1183,28.33,27.5,26.86,0.454
1184,28.33,27.5,26.86,0.454
1185,28.33,27.5,26.95,0.454
1186,28.33,27.5,26.86,0.454
1187,28.33,27.5,26.86,0.454
1188,28.33,27.5,26.95,0.454
1189,28.33,27.5,26.86,0.454
1190,28.33,27.5,26.86,0.454
1191,28.33,27.5,26.86,0.454
1192,28.33,27.5,26.86,0.454
1193,28.33,27.5,26.86,0.454
1194,28.33,27.59,26.95,0.454
1195,28.33,27.5,26.95,0.454
1196,28.33,27.59,26.95,0.454
1197,28.33,27.5,26.95,0.454
1198,28.33,27.5,26.95,0.454
1199,28.33,27.5,26.95,0.454
1200,28.33,27.5,26.95,0.454
1201,28.33,27.5,26.95,0.454
1202,28.33,27.5,26.95,0.454
1203,28.33,27.5,26.95,0.454
1204,28.33,27.5,26.86,0.454
1205,28.33,27.5,26.86,0.454
1206,28.33,27.5,26.86,0.454
1207,28.33,27.5,26.95,0.454
1208,28.33,27.5,26.95,0.454
1209,28.33,27.5,26.95,0.454
1210,28.33,27.5,26.86,0.454
1211,28.33,27.5,26.86,0.454
1212,28.33,27.5,26.86,0.454
1213,28.33,27.5,26.86,0.454
1214,28.33,27.5,26.86,0.454
1215,28.33,27.5,26.86,0.454
1216,28.33,27.5,26.86,0.454
1217,28.33,27.5,26.86,0.454
1218,28.33,27.5,26.95,0.454
1219,28.33,27.5,26.86,0.454
1220,28.33,27.5,26.86,0.454
1221,28.33,27.5,26.86,0.454
1222,28.33,27.5,26.86,0.454
1223,28.33,27.5,26.86,0.454
1224,28.33,27.5,26.86,0.454
1225,28.33,27.5,26.86,0.454
1226,28.33,27.5,26.86,0.454
1227,28.33,27.5,26.86,0.454
1228,28.33,27.5,26.95,0.454
1229,28.33,27.5,26.86,0.454
1230,28.33,27.5,26.95,0.454
1231,28.33,27.5,26.86,0.454
1232,28.33,27.5,26.95,0.454
1233,28.33,27.5,26.86,0.454
1234,28.33,27.5,26.86,0.454
1235,28.33,27.5,26.95,0.454
1236,28.33,27.5,26.95,0.454
1237,28.33,27.5,26.95,0.454
1238,28.33,27.5,26.95,0.454
1239,28.33,27.5,26.86,0.454
1240,28.33,27.5,26.95,0.454
1241,28.33,27.5,26.86,0.454
1242,28.33,27.5,26.95,0.454
1243,28.33,27.5,26.86,0.454
1244,28.33,27.5,26.86,0.454
1245,28.33,27.5,26.86,0.454
1246,28.33,27.5,26.86,0.454
1247,28.33,27.5,26.95,0.454
1248,28.33,27.5,26.95,0.454
1249,28.33,27.5,26.95,0.454
1250,28.33,27.5,26.86,0.454
1251,28.33,27.5,26.86,0.454
1252,28.33,27.5,26.95,0.454
1253,28.33,27.5,26.95,0.454
1254,28.33,27.5,26.86,0.454
1255,28.33,27.5,26.95,0.454
1256,28.33,27.5,26.95,0.454
1257,28.33,27.5,26.95,0.454
1258,28.33,27.5,26.95,0.454
1259,28.33,27.5,26.95,0.454
1260,28.33,27.5,26.95,0.454
1261,28.33,27.5,26.95,0.454
1262,28.33,27.5,26.95,0.454
1263,28.33,27.5,26.95,0.454
1264,28.33,27.5,26.86,0.454
1265,28.33,27.5,26.95,0.454
1266,28.33,27.5,26.86,0.454
1267,28.33,27.5,26.86,0.454
1268,28.33,27.5,26.86,0.454
1269,28.33,27.5,26.86,0.454
1270,28.33,27.5,26.86,0.454
1271,28.33,27.5,26.86,0.454
1272,28.33,27.5,26.86,0.454
1273,28.33,27.5,26.86,0.454
1274,28.33,27.5,26.86,0.454
1275,28.33,27.5,26.86,0.454
1276,28.33,27.5,26.86,0.454
1277,28.33,27.5,26.86,0.454
1278,28.33,27.5,26.95,0.454
1279,28.33,27.5,26.95,0.454
1280,28.33,27.5,26.86,0.454
1281,28.33,27.5,26.95,0.454
1282,28.33,27.5,26.95,0.454
1283,28.33,27.5,26.95,0.454
1284,28.33,27.5,26.86,0.454
1285,28.33,27.5,26.95,0.454
1286,28.33,27.5,26.95,0.454
1287,28.33,27.5,26.95,0.454
1288,28.33,27.5,26.95,0.454
1289,28.33,27.59,26.95,0.454
1290,28.33,27.5,26.95,0.454
1291,28.33,27.5,26.95,0.454
1292,28.33,27.5,26.95,0.454
1293,28.33,27.59,26.95,0.454
1294,28.33,27.5,26.95,0.454
1295,28.33,27.5,26.95,0.454
1296,28.33,27.5,26.86,0.454
1297,28.33,27.5,26.86,0.454
1298,28.33,27.5,26.95,0.454
1299,28.33,27.5,26.86,0.454
1300,28.33,27.5,26.86,0.454
1301,28.33,27.5,26.86,0.454
1302,28.33,27.5,26.86,0.454
1303,28.33,27.5,26.95,0.454
1304,28.33,27.5,26.86,0.454
1305,28.33,27.5,26.86,0.454
1306,28.33,27.5,26.86,0.454
1307,28.33,27.5,26.95,0.454
1308,28.33,27.5,26.86,0.454
1309,28.33,27.5,26.95,0.454
1310,28.33,27.5,26.95,0.454
1311,28.33,27.5,26.95,0.454
1312,28.33,27.5,26.95,0.454
1313,28.33,27.5,26.95,0.454
1314,28.33,27.5,26.95,0.454
1315,28.33,27.5,26.95,0.454
1316,28.33,27.5,26.95,0.454
1317,28.33,27.5,26.95,0.454
1318,28.33,27.5,26.95,0.454
1319,28.33,27.5,26.95,0.454
1320,28.33,27.5,26.95,0.454
1321,28.33,27.5,26.95,0.454
1322,28.33,27.5,26.95,0.454
1323,28.33,27.5,26.86,0.454
1324,28.33,27.5,26.86,0.454
1325,28.33,27.5,26.86,0.454
1327,28.33,27.5,26.95,0.454
1328,28.33,27.5,26.95,0.454
1329,28.33,27.5,26.95,0.454
1330,28.33,27.5,26.86,0.454
1331,28.33,27.5,26.86,0.454
1332,28.33,27.5,26.86,0.454
1333,28.33,27.5,26.86,0.454
1334,28.33,27.5,26.86,0.454
1335,28.33,27.5,26.95,0.454
1336,28.33,27.59,26.86,0.454
1337,28.33,27.59,26.95,0.454
1338,28.33,27.59,26.86,0.454
1339,28.33,27.5,26.86,0.454
1340,28.33,27.59,26.95,0.454
1341,28.33,27.59,26.95,0.454
1342,28.33,27.59,26.95,0.454
1343,28.33,27.59,26.95,0.454
1344,28.33,27.59,26.95,0.454
1345,28.33,27.5,26.95,0.454
1346,28.33,27.5,26.95,0.454
1347,28.42,27.59,26.95,0.454
1348,28.42,27.5,26.95,0.454
1349,28.42,27.59,26.95,0.454
1350,28.42,27.5,26.95,0.454
1351,28.33,27.59,26.95,0.454
1352,28.33,27.5,26.95,0.454
1353,28.42,27.59,26.95,0.454
1354,28.33,27.59,26.95,0.454
1355,28.42,27.59,26.95,0.454
1356,28.33,27.59,26.95,0.454
1357,28.42,27.59,26.95,0.454
1358,28.33,27.59,26.95,0.454
1359,28.33,27.59,26.95,0.454
1360,28.42,27.59,26.95,0.454
1361,28.33,27.59,26.95,0.454
1362,28.33,27.59,26.95,0.454
1363,28.33,27.59,26.95,0.454
1364,28.33,27.59,26.95,0.454
1365,28.33,27.59,26.95,0.454
1366,28.33,27.59,26.95,0.454
1367,28.42,27.59,26.95,0.454
1368,28.42,27.59,26.95,0.454
1369,28.42,27.59,26.95,0.454
1370,28.42,27.59,26.95,0.454
1371,28.42,27.59,26.95,0.454
1372,28.33,27.59,26.95,0.454
1373,28.42,27.59,26.95,0.454
1374,28.42,27.59,26.95,0.454
1375,28.33,27.59,26.95,0.454
1376,28.33,27.59,26.95,0.454
1377,28.33,27.59,26.95,0.454
1378,28.33,27.59,26.95,0.454
1379,28.33,27.59,26.95,0.454
1380,28.33,27.59,26.95,0.454
1381,28.33,27.59,26.95,0.454
1382,28.33,27.59,26.95,0.454
1383,28.33,27.59,26.95,0.454
1384,28.33,27.59,26.95,0.454
1385,28.33,27.59,27.04,0.454
1386,28.33,27.59,26.95,0.454
1387,28.33,27.59,26.95,0.454
1388,28.33,27.59,26.95,0.454
1389,28.33,27.59,26.95,0.454
1390,28.33,27.59,26.95,0.454
1391,28.33,27.59,26.95,0.454
1392,28.33,27.59,26.95,0.454
1393,28.33,27.59,26.95,0.454
1394,28.33,27.59,26.95,0.454
1395,28.33,27.59,26.95,0.454
1396,28.33,27.59,26.95,0.454
1397,28.33,27.59,26.95,0.454
1398,28.33,27.59,26.95,0.454
1399,28.33,27.59,26.95,0.454
1400,28.33,27.59,26.95,0.454
1401,28.33,27.59,26.95,0.454
1402,28.33,27.59,26.95,0.454
1403,28.33,27.59,26.95,0.454
1404,28.33,27.59,27.04,0.454
1405,28.33,27.59,27.04,0.454
1406,28.24,27.59,27.04,0.454
1407,28.24,27.59,27.04,0.454
1408,28.24,27.59,27.04,0.454
1409,28.24,27.59,27.04,0.454
1410,28.33,27.59,27.04,0.454
1411,28.24,27.59,27.04,0.454
1412,28.24,27.59,27.04,0.454
1413,28.33,27.59,27.04,0.454
1414,28.24,27.59,27.04,0.454
1415,28.33,27.59,27.04,0.454
1416,28.33,27.59,27.04,0.454
1417,28.33,27.59,27.04,0.454
1418,28.33,27.59,27.04,0.454
1419,28.24,27.59,27.04,0.454
1420,28.24,27.59,27.04,0.454
1421,28.24,27.59,27.04,0.454
1422,28.24,27.59,27.04,0.454
1423,28.24,27.59,27.04,0.454
1424,28.24,27.59,27.04,0.454
1425,28.24,27.59,27.04,0.454
1426,28.24,27.59,27.04,0.454
1427,28.24,27.59,27.04,0.454
1428,28.24,27.59,27.04,0.454
1429,28.24,27.59,27.04,0.454
1430,28.24,27.59,27.04,0.454
1431,28.33,27.59,27.04,0.454
1432,28.33,27.59,27.04,0.454
1433,28.24,27.59,27.04,0.454
1434,28.33,27.59,27.04,0.454
1435,28.24,27.59,27.04,0.454
1436,28.24,27.59,27.04,0.454
1437,28.24,27.59,27.04,0.454
1438,28.33,27.59,27.04,0.454
1439,28.24,27.59,27.04,0.454
1440,28.33,27.59,27.13,0.454
1441,28.24,27.59,27.04,0.454
1442,28.33,27.59,27.04,0.454
1443,28.33,27.59,27.04,0.454
1444,28.24,27.59,27.04,0.454
1445,28.24,27.59,27.04,0.454
1446,28.24,27.59,27.04,0.454
1447,28.24,27.59,27.04,0.454
1448,28.24,27.59,27.04,0.454
1449,28.24,27.59,27.04,0.454
1450,28.33,27.59,27.04,0.454
1451,28.33,27.59,27.04,0.454
1452,28.33,27.69,27.04,0.454
1453,28.33,27.59,27.04,0.454
1454,28.33,27.59,27.04,0.454
1455,28.33,27.59,27.04,0.454
1456,28.33,27.59,27.04,0.454
1457,28.33,27.59,27.04,0.454
1458,28.33,27.59,27.04,0.454
1459,28.33,27.59,27.04,0.454
1460,28.33,27.59,27.04,0.454
1461,28.33,27.59,27.04,0.454
1462,28.33,27.59,27.04,0.454
1463,28.33,27.59,27.04,0.454
1464,28.33,27.59,27.04,0.454
1465,28.33,27.59,27.04,0.454
1466,28.33,27.59,27.04,0.454
1467,28.33,27.59,27.04,0.454
1468,28.33,27.59,27.04,0.454
1469,28.33,27.59,27.04,0.454
1470,28.33,27.59,27.04,0.454
1471,28.42,27.59,27.04,0.454
1472,28.33,27.59,27.04,0.454
1473,28.42,27.59,27.04,0.454
1474,28.42,27.59,26.95,0.454
1475,28.42,27.59,27.04,0.454
1476,28.42,27.59,27.04,0.454
1477,28.42,27.59,27.04,0.454
1478,28.42,27.59,27.04,0.454
1479,28.42,27.59,27.04,0.454
1480,28.42,27.59,27.04,0.454
1481,28.42,27.59,26.95,0.454
1482,28.42,27.59,27.04,0.454
1483,28.42,27.59,27.04,0.454
1484,28.42,27.59,27.04,0.454
1485,28.42,27.59,27.04,0.454
1486,28.42,27.59,27.04,0.454
1487,28.42,27.59,27.04,0.454
1488,28.42,27.59,27.04,0.454
1489,28.42,27.69,27.04,0.454
1490,28.42,27.59,27.04,0.454
1491,28.42,27.59,27.04,0.454
1492,28.42,27.69,27.04,0.454
1493,28.42,27.69,27.04,0.454
1494,28.42,27.59,27.04,0.454
1495,28.42,27.59,27.04,0.454
1496,28.52,27.59,27.04,0.454
1497,28.42,27.59,27.04,0.454
1498,28.42,27.59,27.04,0.454
1499,28.42,27.59,27.04,0.454
1500,28.42,27.59,27.04,0.454
1501,28.42,27.59,27.04,0.454
1502,28.42,27.59,27.04,0.454
1503,28.42,27.59,27.04,0.454
1504,28.42,27.59,27.04,0.454
1505,28.42,27.59,27.04,0.454
1506,28.42,27.59,27.04,0.454
1507,28.42,27.69,27.04,0.454
1508,28.42,27.69,27.04,0.454
1509,28.42,27.59,27.04,0.454
1510,28.42,27.69,27.04,0.454
1511,28.42,27.69,27.04,0.454
1512,28.42,27.69,27.04,0.454
1513,28.42,27.69,27.04,0.454
1514,28.42,27.69,27.04,0.454
1515,28.42,27.69,27.04,0.454
1516,28.42,27.69,27.04,0.454
1517,28.42,27.69,27.04,0.454
1518,28.42,27.69,27.04,0.454
1519,28.42,27.69,27.04,0.454
1520,28.42,27.69,27.04,0.454
1521,28.42,27.69,27.04,0.454
1522,28.42,27.69,27.04,0.454
1523,28.42,27.69,27.04,0.454
