Temps (s), T1 (°C), T2 (°C), T3 (°C),Ampérage (A)
1445,17.62,19.4,19.94,-0.72
1446,17.62,19.4,19.94,-0.72
1447,17.62,19.4,19.94,-0.72
1448,17.71,19.4,19.94,-0.72
1449,17.71,19.4,19.94,-0.72
1450,17.71,19.4,19.94,-0.72
1451,17.71,19.4,19.94,-0.72
1452,17.71,19.4,19.94,-0.72
1453,17.71,19.4,19.94,-0.72
1454,17.71,19.4,19.94,-0.72
1455,17.71,19.4,19.94,-0.72
1456,17.71,19.4,19.94,-0.72
1457,17.71,19.4,19.94,-0.72
1458,17.71,19.4,19.94,-0.72
1459,17.71,19.4,19.94,-0.72
1460,17.71,19.4,19.94,-0.72
1461,17.71,19.4,19.94,-0.72
1462,17.71,19.4,19.94,-0.72
1463,17.71,19.32,19.94,-0.72
1464,17.8,19.4,19.94,-0.72
1465,17.8,19.4,19.94,-0.72
1466,17.8,19.4,19.94,-0.72
1467,17.8,19.4,19.94,-0.72
1468,17.8,19.4,19.94,-0.72
1469,17.89,19.4,19.94,-0.72
1470,17.89,19.4,19.94,-0.72
1471,17.89,19.4,19.94,-0.72
1472,17.89,19.4,19.94,-0.72
1473,17.89,19.4,19.94,-0.72
1474,17.8,19.4,19.94,-0.72
1475,17.8,19.4,19.94,-0.72
1476,17.8,19.4,19.94,-0.72
1477,17.8,19.49,19.94,-0.72
1478,17.8,19.49,19.94,-0.72
1479,17.8,19.49,19.94,-0.72
1480,17.8,19.49,19.94,-0.72
1481,17.8,19.49,19.94,-0.72
1482,17.8,19.49,19.94,-0.72
1483,17.8,19.49,19.94,-0.72
1484,17.71,19.49,19.94,-0.72
1485,17.8,19.49,19.94,-0.72
1486,17.8,19.49,19.94,-0.72
1487,17.8,19.49,20.03,-0.72
1488,17.71,19.49,19.94,-0.72
1489,17.8,19.49,19.94,-0.72
1490,17.8,19.49,19.94,-0.72
1491,17.71,19.49,19.94,-0.72
1492,17.71,19.49,19.94,-0.72
1493,17.71,19.49,19.94,-0.72
1494,17.71,19.49,19.94,-0.72
1495,17.8,19.4,19.94,-0.72
1496,17.8,19.49,19.94,-0.72
1497,17.8,19.49,20.03,-0.72
1498,17.8,19.49,19.94,-0.72
1499,17.8,19.49,20.03,-0.72
1500,17.8,19.49,20.03,-0.72
1501,17.8,19.49,20.03,-0.72
1502,17.8,19.49,20.03,-0.72
1503,17.89,19.49,20.03,-0.72
1504,17.89,19.4,20.03,-0.72
1505,17.89,19.49,20.03,-0.72
1506,17.89,19.4,19.94,-0.72
1507,17.89,19.4,19.94,-0.72
1508,17.89,19.49,20.03,-0.72
1509,17.89,19.49,20.03,-0.72
1510,17.89,19.4,20.03,-0.72
1511,17.89,19.49,20.03,-0.72
1512,17.89,19.4,20.03,-0.72
1513,17.89,19.4,20.03,-0.72
1514,17.89,19.4,20.03,-0.72
1515,17.89,19.4,20.03,-0.72
1516,17.89,19.4,20.03,-0.72
1517,17.89,19.4,20.03,-0.72
1518,17.89,19.4,19.94,-0.72
1519,17.89,19.4,20.03,-0.72
1520,17.8,19.4,20.03,-0.72
1521,17.8,19.4,20.03,-0.72
1522,17.8,19.4,19.94,-0.72
1523,17.89,19.4,19.94,-0.72
1524,17.89,19.4,19.94,-0.72
1525,17.89,19.4,19.94,-0.72
1526,17.8,19.4,19.94,-0.72
1527,17.8,19.4,19.94,-0.72
1528,17.89,19.4,19.94,-0.72
1529,17.89,19.4,19.94,-0.72
1530,17.89,19.4,19.94,-0.72
1531,17.89,19.4,19.94,-0.72
1532,17.89,19.4,19.85,-0.72
1533,17.89,19.4,19.94,-0.72
1534,17.89,19.4,19.85,-0.72
1535,17.89,19.4,19.85,-0.72
1536,17.89,19.4,19.85,-0.72
1537,17.89,19.4,19.85,-0.72
1538,17.89,19.4,19.94,-0.72
1539,17.89,19.49,19.94,-0.72
1540,17.89,19.4,19.94,-0.72
1541,17.89,19.4,19.94,-0.72
1542,17.89,19.4,19.94,-0.72
1543,17.89,19.4,19.94,-0.72
1544,17.89,19.4,19.94,-0.72
1545,17.89,19.4,19.94,-0.72
1546,17.98,19.4,19.94,-0.72
1547,17.89,19.4,19.94,-0.72
1548,17.98,19.4,19.94,-0.72
1549,17.89,19.49,19.94,-0.72
1550,17.89,19.4,19.94,-0.72
1551,17.89,19.49,19.94,-0.72
1552,17.98,19.4,19.94,-0.72
1553,17.89,19.49,20.03,-0.72
1554,17.98,19.49,20.03,-0.72
1555,17.98,19.49,19.94,-0.72
1556,17.89,19.49,20.03,-0.72
1557,17.89,19.49,20.03,-0.72
1558,17.89,19.49,20.03,-0.72
1559,17.89,19.49,20.03,-0.72
1560,17.89,19.49,20.03,-0.72
1561,17.89,19.49,20.03,-0.72
1562,17.89,19.58,20.03,-0.72
1563,17.8,19.49,20.03,-0.72
1564,17.8,19.58,20.03,-0.72
1565,17.8,19.58,20.03,-0.72
1566,17.8,19.58,20.03,-0.72
1567,17.8,19.58,20.03,-0.72
1568,17.8,19.58,20.12,-0.72
1569,17.8,19.58,20.12,-0.72
1570,17.8,19.58,20.12,-0.72
1571,17.8,19.58,20.03,-0.72
1572,17.8,19.58,20.12,-0.72
1573,17.8,19.58,20.12,-0.72
1574,17.8,19.58,20.12,-0.72
1575,17.8,19.58,20.12,-0.72
1576,17.8,19.58,20.12,-0.72
1577,17.8,19.58,20.12,-0.72
1578,17.8,19.58,20.12,-0.72
1579,17.8,19.58,20.12,-0.72
1580,17.8,19.58,20.12,-0.72
1581,17.8,19.58,20.12,-0.72
1582,17.89,19.58,20.12,-0.72
1583,17.89,19.58,20.12,-0.72
1584,17.89,19.58,20.03,-0.72
1585,17.89,19.58,20.12,-0.72
1586,17.89,19.58,20.12,-0.72
1587,17.98,19.58,20.12,-0.72
1588,17.98,19.58,20.03,-0.72
1589,17.98,19.58,20.12,-0.72
1590,17.98,19.58,20.03,-0.72
1591,17.98,19.58,20.03,-0.72
1592,18.07,19.58,20.12,-0.72
1593,18.07,19.58,20.12,-0.72
1594,18.07,19.58,20.12,-0.72
1595,18.07,19.58,20.12,-0.72
1596,17.98,19.58,20.12,-0.72
1597,17.98,19.58,20.12,-0.72
1598,17.98,19.58,20.12,-0.72
1599,17.98,19.58,20.12,-0.72
1600,17.98,19.58,20.12,-0.72
1601,17.98,19.58,20.12,-0.72
1602,17.89,19.58,20.12,-0.72
1603,17.89,19.58,20.12,-0.72
1605,17.89,19.67,20.12,-0.72
1606,17.89,19.58,20.12,-0.72
1607,17.89,19.67,20.12,-0.72
1608,17.89,19.67,20.12,-0.72
1609,17.89,19.67,20.12,-0.72
1610,17.89,19.58,20.12,-0.72
1611,17.89,19.58,20.12,-0.72
1612,17.89,19.58,20.12,-0.72
1613,17.89,19.58,20.12,-0.72
1614,17.89,19.58,20.12,-0.72
1615,17.89,19.58,20.12,-0.72
1616,17.89,19.58,20.12,-0.72
1617,17.89,19.58,20.12,-0.72
1618,17.89,19.58,20.12,-0.72
1619,17.89,19.58,20.12,-0.72
1620,17.89,19.58,20.12,-0.72
1621,17.89,19.58,20.12,-0.72
1622,17.89,19.58,20.12,-0.72
1623,17.89,19.58,20.12,-0.72
1624,17.89,19.58,20.12,-0.72
1625,17.89,19.58,20.12,-0.72
1626,17.8,19.58,20.12,-0.72
1627,17.8,19.58,20.12,-0.72
1628,17.8,19.58,20.12,-0.72
1629,17.89,19.58,20.12,-0.72
1630,17.8,19.58,20.12,-0.72
1631,17.8,19.58,20.12,-0.72
1632,17.8,19.58,20.12,-0.72
1633,17.8,19.58,20.12,-0.72
1634,17.8,19.58,20.12,-0.72
1635,17.8,19.58,20.12,-0.72
1636,17.8,19.58,20.12,-0.72
1637,17.8,19.58,20.12,-0.72
1638,17.8,19.58,20.12,-0.72
1639,17.8,19.58,20.12,-0.72
1640,17.8,19.58,20.12,-0.72
1641,17.8,19.58,20.12,-0.72
1642,17.8,19.58,20.12,-0.72
1643,17.8,19.49,20.03,-0.72
1644,17.8,19.58,20.12,-0.72
1645,17.8,19.49,20.12,-0.72
1646,17.89,19.49,20.03,-0.72
1647,17.89,19.49,20.03,-0.72
1648,17.89,19.49,20.12,-0.72
1649,17.89,19.49,20.12,-0.72
1650,17.89,19.49,20.12,-0.72
1651,17.89,19.49,20.12,-0.72
1652,17.89,19.49,20.12,-0.72
1653,17.89,19.49,20.12,-0.72
1654,17.98,19.58,20.12,-0.72
1655,17.98,19.58,20.12,-0.72
1656,17.98,19.58,20.12,-0.72
1657,17.98,19.58,20.12,-0.72
1658,17.98,19.58,20.03,-0.72
1659,17.98,19.58,20.03,-0.72
1660,17.98,19.58,20.03,-0.72
1661,17.98,19.58,20.03,-0.72
1662,17.89,19.58,20.03,-0.72
1663,17.89,19.58,20.03,-0.72
1664,17.98,19.58,19.94,-0.72
1665,17.98,19.58,20.03,-0.72
1666,17.98,19.58,20.03,-0.72
1667,17.98,19.58,19.94,-0.72
1668,17.98,19.58,19.94,-0.72
1669,17.98,19.58,19.94,-0.72
1670,17.98,19.58,19.94,-0.72
1671,17.98,19.58,19.94,-0.72
1672,17.98,19.58,19.94,-0.72
1673,17.98,19.58,19.94,-0.72
1674,18.07,19.58,19.94,-0.72
1675,18.07,19.58,20.03,-0.72
1676,18.07,19.58,20.03,-0.72
1677,18.07,19.58,20.03,-0.72
1678,18.07,19.49,20.03,-0.72
1679,18.07,19.58,20.03,-0.72
1680,18.07,19.58,20.03,-0.72
1681,18.07,19.58,20.03,-0.72
1682,17.98,19.58,20.03,-0.72
1683,17.98,19.58,20.12,-0.72
1684,17.98,19.58,20.03,-0.72
1685,17.98,19.58,20.12,-0.72
1686,17.98,19.58,20.12,-0.72
1687,17.98,19.58,20.03,-0.72
1688,17.98,19.58,20.12,-0.72
1689,17.98,19.58,20.03,-0.72
1690,17.98,19.58,20.03,-0.72
1691,17.98,19.58,20.03,-0.72
1692,17.98,19.58,20.03,-0.72
1693,17.98,19.58,20.03,-0.72
1694,17.89,19.58,20.03,-0.72
1695,17.89,19.58,20.03,-0.72
1696,17.89,19.58,20.03,-0.72
1697,17.89,19.58,20.12,-0.72
1698,17.89,19.58,20.03,-0.72
1699,17.89,19.58,20.03,-0.72
1700,17.89,19.58,20.03,-0.72
1701,17.89,19.58,20.03,-0.72
1702,17.89,19.58,20.03,-0.72
1703,17.89,19.58,20.12,-0.72
1704,17.89,19.58,20.12,-0.72
1705,17.89,19.58,20.12,-0.72
1706,17.89,19.58,20.12,-0.72
1707,17.89,19.58,20.12,-0.72
1708,17.89,19.58,20.12,-0.72
1709,17.89,19.58,20.12,-0.72
1710,17.89,19.58,20.12,-0.72
1711,17.89,19.58,20.12,-0.72
1712,17.89,19.58,20.12,-0.72
1713,17.89,19.58,20.12,-0.72
1714,17.89,19.58,20.12,-0.72
1715,17.89,19.49,20.03,-0.72
1716,17.89,19.58,20.03,-0.72
1717,17.89,19.58,20.12,-0.72
1718,17.89,19.58,20.12,-0.72
1719,17.89,19.58,20.12,-0.72
1720,17.89,19.58,20.12,-0.72
1721,17.8,19.58,20.12,-0.72
1722,17.89,19.58,20.12,-0.72
1723,17.89,19.58,20.12,-0.72
1724,17.89,19.58,20.12,-0.72
1725,17.89,19.58,20.12,-0.72
1726,17.89,19.58,20.12,-0.72
1727,17.89,19.58,20.12,-0.72
1728,17.89,19.58,20.12,-0.72
1729,17.89,19.58,20.12,-0.72
1730,17.89,19.58,20.12,-0.72
1731,17.89,19.58,20.12,-0.72
1732,17.89,19.58,20.12,-0.72
1733,17.89,19.58,20.12,-0.72
1734,17.89,19.58,20.12,-0.72
1735,17.89,19.58,20.12,-0.72
1736,17.89,19.58,20.12,-0.72
1737,17.89,19.58,20.12,-0.72
1738,17.98,19.58,20.12,-0.72
1739,17.98,19.58,20.12,-0.72
1740,17.89,19.58,20.12,-0.72
1741,17.89,19.58,20.12,-0.72
1742,17.89,19.58,20.12,-0.72
1743,17.89,19.58,20.12,-0.72
1744,17.89,19.58,20.12,-0.72
1745,17.89,19.58,20.12,-0.72
1746,17.89,19.58,20.12,-0.72
1747,17.89,19.58,20.03,-0.72
1748,17.89,19.49,20.03,-0.72
1749,17.89,19.58,20.03,-0.72
1750,17.8,19.49,20.03,-0.72
1751,17.8,19.58,20.03,-0.72
1752,17.89,19.58,20.03,-0.72
1753,17.89,19.49,20.03,-0.72
1754,17.89,19.49,20.03,-0.72
1755,17.89,19.49,20.03,-0.72
1756,17.89,19.58,20.03,-0.72
1757,17.89,19.58,20.03,-0.72
1758,17.89,19.49,20.03,-0.72
1759,17.89,19.49,20.03,-0.72
1760,17.89,19.49,20.03,-0.72
1761,17.89,19.49,20.03,-0.72
1762,17.89,19.49,20.03,-0.72
1763,17.89,19.49,20.03,-0.72
1764,17.89,19.49,20.03,-0.72
1765,17.89,19.49,20.03,-0.72
1766,17.8,19.49,19.94,-0.72
1767,17.89,19.49,19.94,-0.72
1768,17.89,19.49,19.94,-0.72
1769,17.8,19.49,20.03,-0.72
1770,17.89,19.49,20.03,-0.72
1771,17.89,19.49,20.03,-0.72
1772,17.89,19.49,20.03,-0.72
1773,17.89,19.49,20.03,-0.72
1774,17.89,19.49,20.03,-0.72
1775,17.89,19.49,20.03,-0.72
1776,17.89,19.49,20.03,-0.72
1777,17.89,19.49,20.03,-0.72
1778,17.98,19.49,20.03,-0.72
1779,17.98,19.49,20.03,-0.72
1780,17.98,19.49,20.03,-0.72
1781,17.98,19.49,20.03,-0.72
1782,17.98,19.49,20.03,-0.72
1783,17.98,19.49,20.03,-0.72
1784,17.98,19.49,20.03,-0.72
1785,17.98,19.58,20.03,-0.72
1786,17.98,19.58,20.03,-0.72
1787,17.98,19.58,20.03,-0.72
1788,18.07,19.58,20.03,-0.72
1789,18.07,19.58,20.03,-0.72
1790,18.07,19.58,20.03,-0.72
1791,18.07,19.58,20.03,-0.72
1792,18.07,19.58,20.03,-0.72
1793,18.07,19.58,20.03,-0.72
1794,18.07,19.49,20.03,-0.72
1795,18.07,19.49,20.03,-0.72
1796,18.07,19.58,20.03,-0.72
1797,18.07,19.58,20.03,-0.72
1798,17.98,19.58,20.12,-0.72
1799,17.98,19.58,20.03,-0.72
1800,17.98,19.58,20.03,-0.72
1801,17.98,19.58,20.03,-0.72
1802,17.98,19.58,20.03,-0.72
1803,17.98,19.58,20.03,-0.72
1804,17.98,19.58,20.12,-0.72
1805,17.98,19.58,20.12,-0.72
1806,17.98,19.58,20.03,-0.72
1807,18.07,19.58,20.03,-0.72
1808,17.98,19.58,20.12,-0.72
1809,17.98,19.58,20.12,-0.72
1810,17.98,19.58,20.12,-0.72
1811,17.98,19.58,20.12,-0.72
1812,17.98,19.58,20.12,-0.72
1813,17.98,19.58,20.12,-0.72
1814,17.98,19.58,20.12,-0.72
1815,17.98,19.58,20.12,-0.72
1816,17.98,19.58,20.12,-0.72
1817,17.98,19.58,20.12,-0.72
1818,18.07,19.58,20.12,-0.72
1819,18.07,19.58,20.12,-0.72
1820,18.07,19.58,20.12,-0.72
1821,18.07,19.58,20.12,-0.72
1822,18.07,19.58,20.12,-0.72
1823,18.07,19.58,20.12,-0.72
1824,18.07,19.58,20.12,-0.72
1825,17.98,19.58,20.12,-0.72
1826,17.98,19.58,20.12,-0.72
1827,17.98,19.58,20.12,-0.72
1828,17.98,19.58,20.12,-0.72
1829,17.98,19.58,20.12,-0.72
1830,17.98,19.58,20.12,-0.72
1831,17.89,19.58,20.12,-0.72
1832,17.89,19.58,20.12,-0.72
1833,17.89,19.58,20.12,-0.72
1834,17.89,19.58,20.12,-0.72
1835,17.89,19.58,20.12,-0.72
1836,17.89,19.58,20.12,-0.72
1837,17.89,19.58,20.12,-0.72
1838,17.89,19.58,20.12,-0.72
1839,17.89,19.58,20.12,-0.72
1840,17.89,19.58,20.12,-0.72
1841,17.89,19.58,20.12,-0.72
1842,17.89,19.58,20.12,-0.72
1843,17.89,19.58,20.12,-0.72
1844,17.89,19.58,20.12,-0.72
1845,17.89,19.58,20.12,-0.72
1846,17.89,19.58,20.12,-0.72
1847,17.89,19.58,20.12,-0.72
1848,17.89,19.58,20.12,-0.72
1849,17.89,19.58,20.12,-0.72
1850,17.89,19.58,20.12,-0.72
1851,17.89,19.58,20.12,-0.72
1852,17.8,19.58,20.12,-0.72
1853,17.89,19.58,20.12,-0.72
1854,17.89,19.58,20.12,-0.72
1855,17.89,19.58,20.12,-0.72
1856,17.89,19.58,20.12,-0.72
1857,17.89,19.58,20.12,-0.72
1858,17.89,19.58,20.03,-0.72
1859,17.98,19.58,20.03,-0.72
1860,17.89,19.58,20.03,-0.72
1861,17.89,19.58,20.03,-0.72
1862,17.89,19.58,20.03,-0.72
1863,17.89,19.58,20.03,-0.72
1864,17.89,19.58,20.03,-0.72
1865,17.89,19.58,20.03,-0.72
1866,17.89,19.58,20.03,-0.72
1867,17.89,19.58,20.03,-0.72
1868,17.8,19.58,20.03,-0.72
1870,17.89,19.58,20.03,-0.72
1871,17.89,19.58,20.03,-0.72
1872,17.89,19.58,20.03,-0.72
1873,17.89,19.58,20.03,-0.72
1874,17.8,19.58,20.03,-0.72
1875,17.89,19.58,20.03,-0.72
1876,17.8,19.58,20.03,-0.72
1877,17.89,19.58,20.03,-0.72
1878,17.89,19.58,20.03,-0.72
1879,17.8,19.58,20.12,-0.72
1880,17.8,19.58,20.03,-0.72
1881,17.89,19.58,20.03,-0.72
1882,17.89,19.58,20.03,-0.72
1883,17.8,19.58,20.03,-0.72
1884,17.8,19.58,20.03,-0.72
1885,17.8,19.58,20.03,-0.72
1886,17.8,19.58,20.03,-0.72
1887,17.8,19.58,20.12,-0.72
1888,17.8,19.58,20.03,-0.72
1889,17.8,19.58,20.12,-0.72
1890,17.8,19.58,20.12,-0.72
1891,17.8,19.58,20.12,-0.72
1892,17.8,19.58,20.12,-0.72
1893,17.8,19.58,20.12,-0.72
1894,17.8,19.58,20.12,-0.72
1895,17.8,19.58,20.12,-0.72
1896,17.8,19.58,20.12,-0.72
1897,17.89,19.49,20.03,-0.72
1898,17.89,19.49,20.03,-0.72
1899,17.89,19.49,20.03,-0.72
1900,17.89,19.49,20.12,-0.72
1901,17.8,19.49,20.03,-0.72
1902,17.8,19.49,20.03,-0.72
1903,17.8,19.49,20.03,-0.72
1904,17.8,19.49,20.03,-0.72
1905,17.8,19.58,20.03,-0.72
1906,17.8,19.49,20.03,-0.72
1907,17.8,19.49,20.03,-0.72
1908,17.8,19.49,20.03,-0.72
1909,17.8,19.49,20.03,-0.72
1910,17.8,19.49,20.03,-0.72
1911,17.71,19.49,20.03,-0.72
1912,17.71,19.49,20.03,-0.72
1913,17.8,19.49,20.03,-0.72
1914,17.8,19.49,20.03,-0.72
1915,17.71,19.49,20.03,-0.72
1916,17.71,19.49,20.03,-0.72
1917,17.71,19.49,20.03,-0.72
1918,17.8,19.49,20.03,-0.72
1919,17.71,19.49,20.03,-0.72
1920,17.8,19.49,20.03,-0.72
1921,17.8,19.58,20.03,-0.72
1922,17.8,19.58,20.03,-0.72
1923,17.71,19.58,20.03,-0.72
1924,17.8,19.49,20.03,-0.72
1925,17.71,19.58,20.03,-0.72
1926,17.71,19.58,20.03,-0.72
1927,17.71,19.58,20.03,-0.72
1928,17.71,19.58,20.03,-0.72
1929,17.8,19.49,20.03,-0.72
1930,17.8,19.49,20.03,-0.72
1931,17.8,19.49,20.03,-0.72
1932,17.8,19.49,20.03,-0.72
1933,17.89,19.49,20.03,-0.72
1934,17.8,19.49,20.03,-0.72
1935,17.8,19.49,20.03,-0.72
1936,17.8,19.49,20.03,-0.72
1937,17.8,19.49,20.03,-0.72
1938,17.8,19.49,20.03,-0.72
1939,17.8,19.49,20.03,-0.72
1940,17.8,19.49,20.03,-0.72
1941,17.8,19.49,20.03,-0.72
1942,17.8,19.49,20.03,-0.72
1943,17.8,19.49,20.03,-0.72
1944,17.8,19.49,20.03,-0.72
1945,17.8,19.49,20.03,-0.72
1946,17.8,19.49,20.03,-0.72
1947,17.8,19.49,20.03,-0.72
1948,17.8,19.49,20.03,-0.72
1949,17.8,19.49,20.03,-0.72
1950,17.89,19.49,20.03,-0.72
1951,17.89,19.49,20.03,-0.72
1952,17.89,19.49,20.03,-0.72
1953,17.89,19.49,20.03,-0.72
1954,17.89,19.49,20.03,-0.72
1955,17.89,19.49,20.03,-0.72
1956,17.8,19.49,20.03,-0.72
1957,17.8,19.49,20.03,-0.72
1958,17.8,19.49,20.03,-0.72
1959,17.8,19.49,20.03,-0.72
1960,17.8,19.49,20.03,-0.72
1961,17.89,19.49,20.03,-0.72
1962,17.89,19.49,20.03,-0.72
1963,17.89,19.49,20.03,-0.72
1964,17.89,19.49,20.03,-0.72
1965,17.89,19.49,20.03,-0.72
1966,17.8,19.49,20.03,-0.72
1967,17.8,19.49,20.03,-0.72
1968,17.8,19.49,20.03,-0.72
1969,17.8,19.58,20.03,-0.72
1970,17.8,19.49,20.03,-0.72
1971,17.8,19.58,20.03,-0.72
1972,17.8,19.49,20.03,-0.72
1973,17.8,19.49,20.03,-0.72
1974,17.8,19.58,20.03,-0.72
1975,17.89,19.49,20.03,-0.72
1976,17.89,19.49,20.03,-0.72
1977,17.89,19.49,20.03,-0.72
1978,17.89,19.49,20.03,-0.72
1979,17.89,19.49,20.03,-0.72
1980,17.89,19.49,20.03,-0.72
1981,17.89,19.49,20.03,-0.72
1982,17.89,19.49,20.03,-0.72
1983,17.89,19.49,20.03,-0.72
1984,17.89,19.49,20.03,-0.72
1985,17.8,19.49,20.03,-0.72
1986,17.8,19.49,20.03,-0.72
1987,17.89,19.49,20.03,-0.72
1988,17.89,19.49,20.03,-0.72
1989,17.89,19.49,20.03,-0.72
1990,17.89,19.49,20.03,-0.72
1991,17.89,19.49,20.03,-0.72
1992,17.98,19.49,20.03,-0.72
1993,17.98,19.49,20.03,-0.72
1994,17.98,19.49,20.03,-0.72
1995,17.98,19.49,20.03,-0.72
1996,17.98,19.49,20.03,-0.72
1997,17.98,19.49,20.03,-0.72
1998,17.98,19.49,20.03,-0.72
1999,17.89,19.49,20.03,-0.72
2000,17.89,19.49,20.03,-0.72
2001,17.89,19.49,20.03,-0.72
2002,17.89,19.49,20.03,-0.72
2003,17.89,19.49,20.03,-0.72
2004,17.98,19.49,20.03,-0.72
2005,17.98,19.49,20.03,-0.72
2006,17.98,19.49,20.03,-0.72
2007,17.98,19.49,20.03,-0.72
2008,17.89,19.49,20.03,-0.72
2009,17.89,19.49,20.03,-0.72
2010,17.89,19.49,20.03,-0.72
2011,17.89,19.49,20.03,-0.72
2012,17.89,19.49,20.03,-0.72
2013,17.98,19.49,20.03,-0.72
2014,17.98,19.49,20.03,-0.72
2015,17.89,19.58,20.03,-0.72
2016,17.89,19.49,20.03,-0.72
2017,17.89,19.58,20.03,-0.72
2018,17.89,19.58,20.03,-0.72
2019,17.89,19.58,20.03,-0.72
2020,17.89,19.58,20.03,-0.72
2021,17.89,19.58,20.03,-0.72
2022,17.89,19.49,20.03,-0.72
2023,17.89,19.58,20.03,-0.72
2024,17.89,19.58,20.03,-0.72
2025,17.89,19.58,20.03,-0.72
2026,17.89,19.58,20.03,-0.72
2027,17.89,19.58,20.03,-0.72
2028,17.89,19.58,20.03,-0.72
2029,17.89,19.58,20.03,-0.72
2030,17.89,19.58,20.03,-0.72
2031,17.89,19.58,20.12,-0.72
2032,17.89,19.58,20.12,-0.72
2033,17.98,19.58,20.03,-0.72
2034,17.89,19.58,20.03,-0.72
2035,17.89,19.58,20.03,-0.72
2036,17.89,19.58,20.03,-0.72
2037,17.89,19.58,20.03,-0.72
2038,17.89,19.58,20.12,-0.72
2039,17.89,19.58,20.12,-0.72
2040,17.89,19.58,20.12,-0.72
2041,17.89,19.58,20.12,-0.72
2042,17.89,19.58,20.12,-0.72
2043,17.89,19.58,20.12,-0.72
2044,17.8,19.58,20.12,-0.72
2045,17.89,19.58,20.12,-0.72
2046,17.8,19.58,20.12,-0.72
2047,17.8,19.58,20.12,-0.72
2048,17.8,19.58,20.12,-0.72
2049,17.89,19.58,20.12,-0.72
2050,17.89,19.58,20.12,-0.72
2051,17.98,19.58,20.12,-0.72
2052,17.98,19.58,20.12,-0.72
2053,18.07,19.58,20.12,-0.49
2054,18.07,19.58,20.12,-0.49
2055,18.16,19.58,20.12,-0.49
2056,18.16,19.58,20.12,-0.49
2057,18.25,19.58,20.12,-0.49
2058,18.25,19.58,20.03,-0.49
2059,18.34,19.58,20.03,-0.49
2060,18.43,19.67,20.03,-0.49
2061,18.43,19.67,20.03,-0.49
2062,18.43,19.67,20.03,-0.49
2063,18.51,19.67,20.12,-0.49
2064,18.51,19.67,20.12,-0.49
2065,18.51,19.67,20.12,-0.49
2066,18.51,19.76,20.12,-0.49
2067,18.51,19.76,20.12,-0.49
2068,18.51,19.76,20.12,-0.49
2069,18.6,19.76,20.12,-0.49
2070,18.6,19.76,20.12,-0.49
2071,18.6,19.76,20.12,-0.49
2072,18.6,19.76,20.12,-0.49
2073,18.6,19.76,20.12,-0.49
2074,18.6,19.76,20.12,-0.49
2075,18.6,19.76,20.21,-0.49
2076,18.6,19.76,20.21,-0.49
2077,18.6,19.76,20.12,-0.49
2078,18.69,19.85,20.21,-0.49
2079,18.6,19.85,20.21,-0.49
2080,18.69,19.85,20.21,-0.49
2081,18.69,19.85,20.21,-0.49
2082,18.69,19.85,20.21,-0.49
2083,18.69,19.85,20.21,-0.49
2084,18.69,19.85,20.21,-0.49
2085,18.69,19.85,20.21,-0.49
2086,18.69,19.85,20.21,-0.49
2087,18.69,19.94,20.21,-0.49
2088,18.78,19.94,20.21,-0.49
2089,18.78,19.94,20.21,-0.49
2090,18.78,19.94,20.21,-0.49
2091,18.78,19.94,20.21,-0.49
2092,18.78,19.94,20.29,-0.49
2093,18.78,19.94,20.29,-0.49
2094,18.78,19.94,20.29,-0.49
2095,18.78,19.94,20.29,-0.49
2096,18.78,19.94,20.29,-0.49
2097,18.78,20.03,20.29,-0.49
2098,18.78,19.94,20.29,-0.49
2099,18.78,19.94,20.29,-0.49
2100,18.87,19.94,20.29,-0.49
2101,18.87,19.94,20.29,-0.49
2102,18.87,19.94,20.29,-0.49
2103,18.87,20.03,20.29,-0.49
2104,18.87,20.03,20.38,-0.49
2105,18.87,20.03,20.38,-0.49
2106,18.87,20.03,20.38,-0.49
2107,18.87,20.03,20.38,-0.49
2108,18.87,20.03,20.38,-0.49
2109,18.87,20.03,20.38,-0.49
2110,18.87,20.03,20.38,-0.49
2111,18.87,20.03,20.38,-0.49
2112,18.87,20.03,20.38,-0.49
2113,18.87,20.12,20.38,-0.49
2114,18.87,20.12,20.38,-0.49
2115,18.87,20.12,20.38,-0.49
2116,18.87,20.12,20.38,-0.49
2117,18.87,20.12,20.47,-0.49
2118,18.87,20.12,20.38,-0.49
2119,18.87,20.12,20.47,-0.49
2120,18.96,20.12,20.47,-0.49
2121,18.96,20.12,20.47,-0.49
2122,18.96,20.12,20.47,-0.49
2123,18.96,20.12,20.47,-0.49
2124,18.96,20.21,20.47,-0.49
2125,18.96,20.21,20.47,-0.49
2126,18.96,20.21,20.47,-0.49
2127,18.96,20.21,20.47,-0.49
2128,18.96,20.21,20.47,-0.49
2129,18.96,20.21,20.47,-0.49
2130,18.96,20.21,20.47,-0.49
2131,18.96,20.21,20.47,-0.49
2132,18.96,20.21,20.56,-0.49
2134,18.96,20.21,20.56,-0.49
2135,18.96,20.21,20.56,-0.49
2136,18.96,20.21,20.56,-0.49
2137,18.96,20.21,20.56,-0.49
2138,18.96,20.21,20.56,-0.49
2139,19.05,20.21,20.56,-0.49
2140,18.96,20.21,20.56,-0.49
2141,18.96,20.21,20.56,-0.49
2142,18.96,20.21,20.56,-0.49
2143,19.05,20.21,20.56,-0.49
2144,19.05,20.21,20.56,-0.49
2145,19.05,20.29,20.56,-0.49
