Temps (s), T1 (°C), T2 (°C), T3 (°C),Ampérage (A)
1447,20.29,21.45,21.72,-0.44
1448,20.29,21.45,21.72,-0.44
1449,20.29,21.45,21.72,-0.44
1450,20.29,21.45,21.72,-0.44
1451,20.29,21.45,21.72,-0.44
1452,20.29,21.45,21.72,-0.44
1453,20.29,21.45,21.72,-0.44
1454,20.29,21.45,21.72,-0.44
1455,20.29,21.45,21.72,-0.44
1456,20.29,21.45,21.72,-0.44
1457,20.21,21.45,21.72,-0.44
1458,20.29,21.45,21.72,-0.44
1459,20.29,21.45,21.72,-0.44
1460,20.29,21.45,21.72,-0.44
1461,20.21,21.45,21.72,-0.44
1462,20.21,21.45,21.72,-0.44
1463,20.21,21.45,21.72,-0.44
1464,20.29,21.45,21.72,-0.44
1465,20.29,21.45,21.72,-0.44
1466,20.21,21.45,21.72,-0.44
1467,20.21,21.45,21.72,-0.44
1468,20.21,21.45,21.72,-0.44
1469,20.21,21.45,21.72,-0.44
1470,20.29,21.45,21.72,-0.44
1471,20.21,21.45,21.72,-0.44
1472,20.21,21.45,21.72,-0.44
1473,20.21,21.45,21.72,-0.44
1474,20.21,21.45,21.72,-0.44
1475,20.29,21.45,21.72,-0.44
1476,20.21,21.45,21.72,-0.44
1477,20.21,21.45,21.72,-0.44
1478,20.21,21.45,21.72,-0.44
1479,20.21,21.45,21.72,-0.44
1480,20.21,21.45,21.72,-0.44
1481,20.29,21.45,21.72,-0.44
1482,20.21,21.45,21.72,-0.44
1483,20.29,21.45,21.72,-0.44
1484,20.29,21.45,21.72,-0.44
1485,20.21,21.45,21.72,-0.44
1486,20.21,21.45,21.72,-0.44
1487,20.21,21.45,21.72,-0.44
1488,20.29,21.45,21.72,-0.44
1489,20.21,21.45,21.72,-0.44
1490,20.29,21.45,21.72,-0.44
1491,20.29,21.45,21.72,-0.44
1492,20.21,21.45,21.72,-0.44
1493,20.29,21.45,21.72,-0.44
1494,20.29,21.45,21.72,-0.44
1495,20.21,21.45,21.72,-0.44
1496,20.21,21.45,21.72,-0.44
1497,20.29,21.45,21.72,-0.44
1498,20.29,21.45,21.72,-0.44
1499,20.29,21.45,21.72,-0.44
1500,20.21,21.45,21.72,-0.44
1501,20.29,21.45,21.72,-0.44
1502,20.21,21.45,21.72,-0.44
1503,20.21,21.45,21.72,-0.44
1504,20.21,21.45,21.72,-0.44
1505,20.29,21.45,21.72,-0.44
1506,20.29,21.45,21.72,-0.44
1507,20.21,21.45,21.72,-0.44
1508,20.21,21.45,21.72,-0.44
1509,20.29,21.45,21.72,-0.44
1510,20.21,21.45,21.72,-0.44
1511,20.29,21.45,21.72,-0.44
1512,20.29,21.45,21.72,-0.44
1513,20.21,21.45,21.72,-0.44
1514,20.21,21.45,21.72,-0.44
1515,20.21,21.45,21.72,-0.44
1516,20.21,21.45,21.72,-0.44
1517,20.21,21.45,21.72,-0.44
1518,20.21,21.45,21.72,-0.44
1519,20.29,21.45,21.72,-0.44
1520,20.29,21.45,21.72,-0.44
1521,20.29,21.45,21.72,-0.44
1522,20.29,21.45,21.72,-0.44
1523,20.29,21.45,21.72,-0.44
1524,20.29,21.45,21.72,-0.44
1525,20.29,21.45,21.72,-0.44
1526,20.29,21.45,21.72,-0.44
1527,20.29,21.45,21.72,-0.44
1528,20.21,21.45,21.72,-0.44
1529,20.21,21.45,21.72,-0.44
1530,20.29,21.45,21.72,-0.44
1531,20.29,21.45,21.72,-0.44
1532,20.21,21.45,21.72,-0.44
1533,20.21,21.45,21.72,-0.44
1534,20.21,21.45,21.72,-0.44
1535,20.21,21.45,21.72,-0.44
1536,20.21,21.45,21.72,-0.44
1537,20.21,21.45,21.72,-0.44
1538,20.21,21.45,21.72,-0.44
1539,20.21,21.45,21.72,-0.44
1540,20.21,21.45,21.72,-0.44
1541,20.21,21.45,21.72,-0.44
1542,20.21,21.45,21.72,-0.44
1543,20.21,21.45,21.72,-0.44
1544,20.21,21.45,21.72,-0.44
1545,20.21,21.45,21.72,-0.44
1546,20.21,21.45,21.72,-0.44
1547,20.21,21.45,21.72,-0.44
1548,20.21,21.45,21.72,-0.44
1549,20.21,21.45,21.72,-0.44
1550,20.21,21.45,21.72,-0.44
1551,20.21,21.45,21.72,-0.44
1552,20.21,21.45,21.72,-0.44
1553,20.21,21.45,21.72,-0.44
1554,20.21,21.45,21.72,-0.44
1555,20.21,21.45,21.72,-0.44
1556,20.21,21.36,21.72,-0.44
1557,20.21,21.45,21.72,-0.44
1558,20.21,21.45,21.72,-0.44
1559,20.21,21.45,21.72,-0.44
1560,20.21,21.45,21.72,-0.44
1561,20.21,21.45,21.72,-0.44
1562,20.21,21.45,21.72,-0.44
1563,20.21,21.45,21.72,-0.44
1564,20.21,21.45,21.72,-0.44
1565,20.21,21.45,21.72,-0.44
1566,20.21,21.45,21.72,-0.44
1567,20.21,21.45,21.72,-0.44
1568,20.21,21.45,21.72,-0.44
1569,20.21,21.36,21.72,-0.44
1570,20.21,21.45,21.72,-0.44
1571,20.21,21.45,21.72,-0.44
1572,20.21,21.45,21.72,-0.44
1573,20.21,21.45,21.72,-0.44
1574,20.21,21.45,21.72,-0.44
1575,20.21,21.45,21.72,-0.44
1576,20.21,21.45,21.72,-0.44
1577,20.21,21.45,21.72,-0.44
1578,20.21,21.45,21.72,-0.44
1579,20.21,21.45,21.72,-0.44
1580,20.21,21.45,21.72,-0.44
1581,20.21,21.45,21.72,-0.44
1582,20.21,21.45,21.72,-0.44
1583,20.21,21.45,21.72,-0.44
1584,20.21,21.45,21.72,-0.44
1585,20.21,21.45,21.72,-0.44
1586,20.21,21.45,21.72,-0.44
1587,20.21,21.45,21.72,-0.44
1588,20.21,21.36,21.72,-0.44
1589,20.21,21.36,21.72,-0.44
1590,20.21,21.36,21.72,-0.44
1591,20.21,21.36,21.72,-0.44
1592,20.21,21.36,21.72,-0.44
1593,20.21,21.36,21.72,-0.44
1594,20.21,21.36,21.72,-0.44
1595,20.21,21.36,21.72,-0.44
1596,20.21,21.36,21.72,-0.44
1597,20.21,21.36,21.72,-0.44
1598,20.21,21.36,21.72,-0.44
1599,20.21,21.36,21.72,-0.44
1600,20.21,21.36,21.72,-0.44
1601,20.21,21.36,21.72,-0.44
1603,20.21,21.36,21.72,-0.44
1604,20.21,21.36,21.72,-0.44
1605,20.21,21.36,21.72,-0.44
1606,20.21,21.36,21.72,-0.44
1607,20.21,21.36,21.72,-0.44
1608,20.21,21.36,21.72,-0.44
1609,20.21,21.36,21.72,-0.44
1610,20.21,21.36,21.72,-0.44
1611,20.21,21.36,21.63,-0.44
1612,20.21,21.36,21.72,-0.44
1613,20.21,21.36,21.72,-0.44
1614,20.21,21.45,21.72,-0.44
1615,20.21,21.36,21.72,-0.44
1616,20.21,21.36,21.72,-0.44
1617,20.21,21.36,21.72,-0.44
1618,20.21,21.36,21.72,-0.44
1619,20.21,21.36,21.72,-0.44
1620,20.21,21.36,21.72,-0.44
1621,20.21,21.45,21.72,-0.44
1622,20.21,21.45,21.72,-0.44
1623,20.21,21.36,21.72,-0.44
1624,20.21,21.45,21.72,-0.44
1625,20.21,21.45,21.72,-0.44
1626,20.21,21.36,21.72,-0.44
1627,20.21,21.36,21.72,-0.44
1628,20.21,21.45,21.72,-0.44
1629,20.21,21.45,21.72,-0.44
1630,20.21,21.45,21.72,-0.44
1631,20.21,21.45,21.72,-0.44
1632,20.21,21.45,21.72,-0.44
1633,20.21,21.45,21.72,-0.44
1634,20.21,21.45,21.72,-0.44
1635,20.21,21.45,21.72,-0.44
1636,20.21,21.36,21.72,-0.44
1637,20.21,21.45,21.72,-0.44
1638,20.21,21.45,21.72,-0.44
1639,20.21,21.45,21.72,-0.44
1640,20.21,21.45,21.72,-0.44
1641,20.21,21.36,21.72,-0.44
1642,20.21,21.36,21.72,-0.44
1643,20.21,21.45,21.72,-0.44
1644,20.21,21.36,21.72,-0.44
1645,20.21,21.45,21.72,-0.44
1646,20.21,21.36,21.72,-0.44
1647,20.21,21.45,21.72,-0.44
1648,20.21,21.36,21.72,-0.44
1649,20.21,21.36,21.72,-0.44
1650,20.21,21.36,21.72,-0.44
1651,20.21,21.36,21.72,-0.44
1652,20.21,21.36,21.63,-0.44
1653,20.21,21.45,21.72,-0.44
1654,20.21,21.45,21.72,-0.44
1655,20.21,21.36,21.72,-0.44
1656,20.21,21.45,21.72,-0.44
1657,20.21,21.45,21.72,-0.44
1658,20.21,21.36,21.72,-0.44
1659,20.21,21.36,21.72,-0.44
1660,20.21,21.45,21.72,-0.44
1661,20.21,21.45,21.72,-0.44
1662,20.21,21.45,21.72,-0.44
1663,20.21,21.36,21.72,-0.44
1664,20.21,21.45,21.72,-0.44
1665,20.21,21.45,21.72,-0.44
1666,20.21,21.36,21.72,-0.44
1667,20.21,21.36,21.72,-0.44
1668,20.21,21.36,21.72,-0.44
1669,20.21,21.36,21.72,-0.44
1670,20.21,21.45,21.72,-0.44
1671,20.21,21.45,21.72,-0.44
1672,20.21,21.45,21.72,-0.44
1673,20.21,21.45,21.72,-0.44
1674,20.21,21.45,21.72,-0.44
1675,20.21,21.45,21.72,-0.44
1676,20.21,21.45,21.72,-0.44
1677,20.21,21.45,21.72,-0.44
1678,20.21,21.45,21.72,-0.44
1679,20.21,21.45,21.72,-0.44
1680,20.21,21.45,21.72,-0.44
1681,20.21,21.45,21.72,-0.44
1682,20.21,21.45,21.72,-0.44
1683,20.21,21.45,21.72,-0.44
1684,20.21,21.45,21.72,-0.44
1685,20.21,21.45,21.72,-0.44
1686,20.21,21.45,21.72,-0.44
1687,20.21,21.45,21.72,-0.44
1688,20.21,21.45,21.72,-0.44
1689,20.21,21.36,21.72,-0.44
1690,20.21,21.36,21.72,-0.44
1691,20.21,21.45,21.72,-0.44
1692,20.21,21.36,21.72,-0.44
1693,20.21,21.45,21.72,-0.44
1694,20.21,21.45,21.72,-0.44
1695,20.21,21.45,21.72,-0.44
1696,20.21,21.45,21.72,-0.44
1697,20.21,21.45,21.72,-0.44
1698,20.21,21.45,21.72,-0.44
1699,20.21,21.45,21.72,-0.44
1700,20.21,21.45,21.72,-0.44
1701,20.21,21.45,21.72,-0.44
1702,20.21,21.45,21.72,-0.44
1703,20.21,21.45,21.72,-0.44
1704,20.21,21.45,21.72,-0.44
1705,20.21,21.45,21.72,-0.44
1706,20.21,21.45,21.72,-0.44
1707,20.21,21.36,21.72,-0.44
1708,20.21,21.45,21.72,-0.44
1709,20.21,21.36,21.72,-0.44
1710,20.21,21.45,21.72,-0.44
1711,20.21,21.45,21.72,-0.44
1712,20.21,21.45,21.72,-0.44
1713,20.21,21.45,21.72,-0.44
1714,20.21,21.36,21.72,-0.44
1715,20.21,21.36,21.72,-0.44
1716,20.21,21.36,21.72,-0.44
1717,20.21,21.45,21.72,-0.44
1718,20.21,21.45,21.72,-0.44
1719,20.21,21.45,21.72,-0.44
1720,20.21,21.45,21.72,-0.44
1721,20.21,21.36,21.72,-0.44
1722,20.21,21.45,21.72,-0.44
1723,20.21,21.45,21.72,-0.44
1724,20.21,21.45,21.72,-0.44
1725,20.21,21.36,21.72,-0.44
1726,20.21,21.36,21.72,-0.44
1727,20.21,21.36,21.72,-0.44
1728,20.21,21.36,21.63,-0.44
1729,20.21,21.45,21.63,-0.44
1730,20.21,21.36,21.63,-0.44
1731,20.21,21.36,21.63,-0.44
1732,20.21,21.36,21.63,-0.44
1733,20.21,21.36,21.63,-0.44
1734,20.21,21.36,21.63,-0.44
1735,20.21,21.36,21.63,-0.44
1736,20.21,21.36,21.63,-0.44
1737,20.21,21.36,21.63,-0.44
1738,20.21,21.36,21.63,-0.44
1739,20.21,21.36,21.63,-0.44
1740,20.21,21.36,21.63,-0.44
1741,20.21,21.36,21.63,-0.44
1742,20.21,21.36,21.63,-0.44
1743,20.21,21.36,21.63,-0.44
1744,20.21,21.36,21.63,-0.44
1745,20.21,21.36,21.63,-0.44
1746,20.21,21.36,21.63,-0.44
1747,20.21,21.36,21.63,-0.44
1748,20.21,21.36,21.63,-0.44
1749,20.21,21.36,21.72,-0.44
1750,20.21,21.36,21.63,-0.44
1751,20.12,21.36,21.72,-0.44
1752,20.12,21.36,21.63,-0.44
1753,20.21,21.36,21.63,-0.44
1754,20.12,21.36,21.72,-0.44
1755,20.21,21.36,21.63,-0.44
1756,20.12,21.36,21.63,-0.44
1757,20.12,21.36,21.63,-0.44
1758,20.12,21.36,21.63,-0.44
1759,20.12,21.36,21.63,-0.44
1760,20.21,21.36,21.63,-0.44
1761,20.21,21.36,21.63,-0.44
1762,20.21,21.36,21.63,-0.44
1763,20.21,21.36,21.63,-0.44
1764,20.12,21.36,21.63,-0.44
1765,20.21,21.36,21.63,-0.44
1766,20.21,21.36,21.63,-0.44
1767,20.12,21.36,21.63,-0.44
1768,20.21,21.36,21.63,-0.44
1769,20.21,21.36,21.72,-0.44
1770,20.21,21.36,21.63,-0.44
1771,20.21,21.36,21.63,-0.44
1772,20.12,21.36,21.63,-0.44
1773,20.21,21.36,21.72,-0.44
1774,20.12,21.36,21.63,-0.44
1775,20.21,21.36,21.63,-0.44
1776,20.12,21.36,21.63,-0.44
1777,20.21,21.36,21.63,-0.44
1778,20.12,21.36,21.63,-0.44
1779,20.12,21.36,21.63,-0.44
1780,20.21,21.36,21.63,-0.44
1781,20.21,21.36,21.63,-0.44
1782,20.21,21.36,21.63,-0.44
1783,20.21,21.36,21.63,-0.44
1784,20.21,21.36,21.63,-0.44
1785,20.21,21.36,21.63,-0.44
1786,20.21,21.36,21.63,-0.44
1787,20.21,21.36,21.63,-0.44
1788,20.21,21.36,21.63,-0.44
1789,20.21,21.36,21.63,-0.44
1790,20.21,21.36,21.63,-0.44
1791,20.21,21.36,21.63,-0.44
1792,20.12,21.36,21.63,-0.44
1793,20.21,21.36,21.63,-0.44
1794,20.12,21.36,21.63,-0.44
1795,20.21,21.36,21.63,-0.44
1796,20.12,21.36,21.63,-0.44
1797,20.12,21.36,21.63,-0.44
1798,20.12,21.36,21.63,-0.44
1799,20.12,21.36,21.63,-0.44
1800,20.12,21.36,21.63,-0.44
1801,20.12,21.36,21.63,-0.44
1802,20.12,21.36,21.63,-0.44
1803,20.12,21.36,21.63,-0.44
1804,20.21,21.36,21.63,-0.44
1805,20.21,21.36,21.63,-0.44
1806,20.12,21.36,21.72,-0.44
1807,20.12,21.36,21.63,-0.44
1808,20.12,21.36,21.63,-0.44
1809,20.12,21.36,21.72,-0.44
1810,20.12,21.36,21.72,-0.44
1811,20.12,21.36,21.72,-0.44
1812,20.21,21.36,21.63,-0.44
1813,20.12,21.36,21.63,-0.44
1814,20.12,21.36,21.72,-0.44
1815,20.12,21.36,21.72,-0.44
1816,20.12,21.36,21.63,-0.44
1817,20.12,21.36,21.72,-0.44
1818,20.12,21.36,21.63,-0.44
1819,20.12,21.36,21.63,-0.44
1820,20.12,21.36,21.72,-0.44
1821,20.12,21.36,21.63,-0.44
1822,20.12,21.36,21.63,-0.44
1823,20.12,21.36,21.72,-0.44
1824,20.12,21.36,21.63,-0.44
1825,20.21,21.36,21.63,-0.44
1826,20.12,21.36,21.63,-0.44
1827,20.12,21.36,21.63,-0.44
1828,20.12,21.36,21.63,-0.44
1829,20.21,21.36,21.63,-0.44
1830,20.21,21.36,21.63,-0.44
1831,20.21,21.36,21.63,-0.44
1832,20.21,21.36,21.63,-0.44
1833,20.21,21.36,21.63,-0.44
1834,20.21,21.36,21.63,-0.44
1835,20.21,21.36,21.63,-0.44
1836,20.21,21.36,21.63,-0.44
1837,20.21,21.36,21.63,-0.44
1838,20.21,21.36,21.63,-0.44
1839,20.21,21.36,21.63,-0.44
1840,20.21,21.36,21.63,-0.44
1841,20.21,21.36,21.63,-0.44
1842,20.21,21.36,21.63,-0.44
1843,20.21,21.36,21.63,-0.44
1844,20.21,21.36,21.63,-0.44
1845,20.21,21.36,21.63,-0.44
1846,20.21,21.36,21.63,-0.44
1847,20.21,21.36,21.63,-0.44
1848,20.21,21.36,21.63,-0.44
1849,20.21,21.36,21.63,-0.44
1850,20.21,21.36,21.63,-0.44
1851,20.21,21.36,21.63,-0.44
1852,20.21,21.36,21.63,-0.44
1853,20.21,21.36,21.63,-0.44
1854,20.12,21.36,21.63,-0.44
1855,20.12,21.36,21.63,-0.44
1856,20.21,21.36,21.63,-0.44
1857,20.21,21.36,21.63,-0.44
1858,20.12,21.36,21.63,-0.44
1859,20.21,21.36,21.63,-0.44
1860,20.21,21.36,21.63,-0.44
1861,20.21,21.36,21.63,-0.44
1862,20.21,21.36,21.63,-0.44
1863,20.21,21.36,21.63,-0.44
1864,20.21,21.36,21.63,-0.44
1865,20.21,21.36,21.63,-0.44
1866,20.21,21.36,21.63,-0.44
1868,20.21,21.36,21.63,-0.44
1869,20.21,21.36,21.63,-0.44
1870,20.12,21.36,21.63,-0.44
1871,20.21,21.36,21.63,-0.44
1872,20.21,21.36,21.63,-0.44
1873,20.12,21.36,21.63,-0.44
1874,20.21,21.36,21.63,-0.44
1875,20.21,21.36,21.63,-0.44
1876,20.21,21.36,21.63,-0.44
1877,20.21,21.36,21.63,-0.44
1878,20.21,21.36,21.63,-0.44
1879,20.12,21.36,21.63,-0.44
1880,20.12,21.36,21.63,-0.44
1881,20.12,21.36,21.63,-0.44
1882,20.12,21.36,21.63,-0.44
1883,20.12,21.36,21.63,-0.44
1884,20.12,21.36,21.63,-0.44
1885,20.21,21.36,21.63,-0.44
1886,20.12,21.36,21.63,-0.44
1887,20.12,21.36,21.63,-0.44
1888,20.21,21.36,21.63,-0.44
1889,20.21,21.36,21.63,-0.44
1890,20.21,21.36,21.63,-0.44
1891,20.21,21.36,21.63,-0.44
1892,20.12,21.36,21.63,-0.44
1893,20.12,21.36,21.63,-0.44
1894,20.12,21.36,21.63,-0.44
1895,20.12,21.36,21.63,-0.44
1896,20.21,21.36,21.63,-0.44
1897,20.12,21.36,21.63,-0.44
1898,20.12,21.36,21.63,-0.44
1899,20.12,21.36,21.63,-0.44
1900,20.12,21.36,21.63,-0.44
1901,20.12,21.36,21.63,-0.44
1902,20.12,21.36,21.63,-0.44
1903,20.12,21.36,21.63,-0.44
1904,20.12,21.36,21.63,-0.44
1905,20.12,21.36,21.63,-0.44
1906,20.21,21.36,21.63,-0.44
1907,20.21,21.36,21.63,-0.44
1908,20.12,21.36,21.63,-0.44
1909,20.12,21.36,21.63,-0.44
1910,20.12,21.36,21.63,-0.44
1911,20.12,21.36,21.63,-0.44
1912,20.12,21.36,21.63,-0.44
1913,20.12,21.36,21.63,-0.44
1914,20.12,21.36,21.63,-0.44
1915,20.12,21.36,21.63,-0.44
1916,20.12,21.36,21.63,-0.44
1917,20.12,21.36,21.63,-0.44
1918,20.12,21.36,21.63,-0.44
1919,20.12,21.36,21.63,-0.44
1920,20.12,21.36,21.63,-0.44
1921,20.12,21.36,21.63,-0.44
1922,20.12,21.36,21.63,-0.44
1923,20.12,21.36,21.63,-0.44
1924,20.12,21.36,21.63,-0.44
1925,20.12,21.36,21.63,-0.44
1926,20.12,21.36,21.63,-0.44
1927,20.12,21.36,21.63,-0.44
1928,20.21,21.36,21.63,-0.44
1929,20.12,21.36,21.63,-0.44
1930,20.12,21.27,21.63,-0.44
1931,20.12,21.36,21.63,-0.44
1932,20.12,21.36,21.63,-0.44
1933,20.12,21.36,21.63,-0.44
1934,20.12,21.36,21.63,-0.44
1935,20.12,21.36,21.63,-0.44
1936,20.12,21.36,21.63,-0.44
1937,20.12,21.36,21.63,-0.44
1938,20.12,21.36,21.63,-0.44
1939,20.12,21.36,21.63,-0.44
1940,20.12,21.36,21.63,-0.44
1941,20.12,21.36,21.63,-0.44
1942,20.12,21.36,21.63,-0.44
1943,20.12,21.36,21.63,-0.44
1944,20.12,21.36,21.63,-0.44
1945,20.12,21.36,21.63,-0.44
1946,20.12,21.36,21.63,-0.44
1947,20.12,21.36,21.63,-0.44
1948,20.12,21.36,21.63,-0.44
1949,20.12,21.36,21.63,-0.44
1950,20.12,21.36,21.63,-0.44
1951,20.12,21.36,21.63,-0.44
1952,20.12,21.36,21.63,-0.44
1953,20.12,21.36,21.63,-0.44
1954,20.12,21.36,21.63,-0.44
1955,20.12,21.36,21.72,-0.44
1956,20.12,21.36,21.63,-0.44
1957,20.12,21.36,21.72,-0.44
1958,20.12,21.36,21.63,-0.44
1959,20.12,21.36,21.63,-0.44
1960,20.12,21.36,21.72,-0.44
1961,20.12,21.36,21.72,-0.44
1962,20.12,21.36,21.72,-0.44
1963,20.12,21.36,21.63,-0.44
1964,20.12,21.36,21.72,-0.44
1965,20.12,21.36,21.72,-0.44
1966,20.12,21.36,21.63,-0.44
1967,20.21,21.36,21.63,-0.44
1968,20.21,21.36,21.63,-0.44
1969,20.21,21.36,21.63,-0.44
1970,20.21,21.36,21.63,-0.44
1971,20.21,21.36,21.63,-0.44
1972,20.21,21.36,21.63,-0.44
1973,20.21,21.36,21.63,-0.44
1974,20.21,21.36,21.63,-0.44
1975,20.21,21.36,21.63,-0.44
1976,20.21,21.36,21.72,-0.44
1977,20.21,21.36,21.72,-0.44
1978,20.21,21.36,21.72,-0.44
1979,20.21,21.36,21.72,-0.44
1980,20.21,21.36,21.72,-0.44
1981,20.21,21.36,21.72,-0.44
1982,20.21,21.36,21.72,-0.44
1983,20.21,21.36,21.72,-0.44
1984,20.12,21.36,21.63,-0.44
1985,20.12,21.36,21.72,-0.44
1986,20.12,21.45,21.72,-0.44
1987,20.03,21.36,21.63,-0.44
1988,20.03,21.36,21.63,-0.44
1989,20.03,21.36,21.63,-0.44
1990,20.12,21.45,21.72,-0.44
1991,20.03,21.45,21.72,-0.44
1992,20.12,21.45,21.72,-0.44
1993,20.12,21.45,21.72,-0.44
1994,20.12,21.45,21.72,-0.44
1995,20.12,21.54,21.72,-0.44
1996,20.03,21.45,21.72,-0.725
1997,20.03,21.45,21.72,-0.725
1998,20.03,21.45,21.72,-0.725
1999,20.03,21.45,21.72,-0.725
2000,19.94,21.45,21.72,-0.725
2001,19.94,21.45,21.72,-0.725
2002,19.94,21.45,21.72,-0.725
2003,19.94,21.45,21.72,-0.725
2004,19.85,21.45,21.72,-0.725
2005,19.85,21.36,21.72,-0.725
2006,19.85,21.36,21.72,-0.725
2007,19.85,21.36,21.72,-0.725
2008,19.85,21.36,21.72,-0.725
2009,19.76,21.36,21.72,-0.725
2010,19.76,21.36,21.63,-0.725
2011,19.76,21.36,21.72,-0.725
2012,19.85,21.36,21.63,-0.725
2013,19.85,21.36,21.63,-0.725
2014,19.85,21.36,21.63,-0.725
2015,19.85,21.36,21.72,-0.725
2016,19.94,21.36,21.63,-0.725
2017,19.94,21.36,21.63,-0.725
2018,19.85,21.36,21.63,-0.725
2019,19.85,21.36,21.63,-0.725
2020,19.94,21.27,21.63,-0.725
2021,19.85,21.36,21.63,-0.725
2022,19.85,21.36,21.63,-0.725
2023,19.85,21.36,21.63,-0.725
2024,19.85,21.36,21.63,-0.725
2025,19.85,21.27,21.63,-0.725
2026,19.85,21.27,21.63,-0.725
2027,19.85,21.27,21.63,-0.725
2028,19.76,21.36,21.63,-0.725
2029,19.85,21.36,21.63,-0.725
2030,19.76,21.36,21.63,-0.725
2031,19.76,21.36,21.63,-0.725
2032,19.76,21.36,21.63,-0.725
2033,19.85,21.45,21.63,-0.725
2034,19.76,21.36,21.63,-0.725
2035,19.85,21.36,21.63,-0.725
2036,19.85,21.45,21.63,-0.725
2037,19.76,21.36,21.72,-0.725
2038,19.76,21.36,21.63,-0.725
2039,19.76,21.36,21.63,-0.725
2040,19.76,21.36,21.63,-0.725
2041,19.76,21.36,21.63,-0.725
2042,19.67,21.27,21.63,-0.725
2043,19.67,21.27,21.63,-0.725
2044,19.58,21.27,21.63,-0.725
2045,19.58,21.27,21.63,-0.725
2046,19.58,21.27,21.63,-0.725
2047,19.49,21.27,21.63,-0.725
2048,19.49,21.27,21.63,-0.725
2049,19.49,21.18,21.63,-0.725
2050,19.49,21.18,21.63,-0.725
2051,19.49,21.18,21.63,-0.725
2052,19.49,21.18,21.63,-0.725
2053,19.49,21.18,21.63,-0.725
2054,19.49,21.18,21.63,-0.725
2055,19.49,21.18,21.54,-0.725
2056,19.49,21.18,21.54,-0.725
2057,19.49,21.18,21.54,-0.725
2058,19.49,21.18,21.54,-0.725
2059,19.49,21.18,21.54,-0.725
2060,19.58,21.18,21.54,-0.725
2061,19.58,21.18,21.54,-0.725
2062,19.58,21.18,21.54,-0.725
2063,19.58,21.18,21.54,-0.725
2064,19.49,21.18,21.54,-0.725
2065,19.49,21.18,21.54,-0.725
2066,19.49,21.18,21.54,-0.725
2067,19.4,21.1,21.54,-0.725
2068,19.4,21.1,21.54,-0.725
2069,19.4,21.1,21.54,-0.725
2070,19.4,21.1,21.54,-0.725
2071,19.4,21.1,21.54,-0.725
2072,19.4,21.1,21.54,-0.725
2073,19.32,21.1,21.54,-0.725
2074,19.32,21.1,21.54,-0.725
2075,19.32,21.1,21.54,-0.725
2076,19.32,21.1,21.54,-0.725
2077,19.32,21.1,21.54,-0.725
2078,19.32,21.1,21.54,-0.725
2079,19.32,21.01,21.54,-0.725
2080,19.32,21.01,21.54,-0.725
2081,19.32,21.01,21.54,-0.725
2082,19.23,21.01,21.54,-0.725
2083,19.32,21.01,21.45,-0.725
2084,19.23,21.01,21.45,-0.725
2085,19.23,21.01,21.45,-0.725
2086,19.23,21.01,21.45,-0.725
2087,19.23,21.01,21.45,-0.725
2088,19.23,20.92,21.45,-0.725
2089,19.23,21.01,21.45,-0.725
2090,19.23,21.01,21.45,-0.725
2091,19.23,21.01,21.45,-0.725
2092,19.23,21.01,21.45,-0.725
2093,19.23,21.01,21.45,-0.725
2094,19.23,21.01,21.45,-0.725
2095,19.23,21.01,21.36,-0.725
2096,19.23,21.01,21.45,-0.725
2097,19.23,20.92,21.45,-0.725
2098,19.23,20.92,21.36,-0.725
2099,19.23,20.92,21.36,-0.725
2100,19.23,20.92,21.36,-0.725
2101,19.14,20.92,21.36,-0.725
2102,19.14,20.92,21.36,-0.725
2103,19.14,20.92,21.36,-0.725
2104,19.14,20.92,21.36,-0.725
2105,19.14,20.92,21.36,-0.725
2106,19.14,20.92,21.36,-0.725
2107,19.05,20.92,21.36,-0.725
2108,19.05,20.92,21.36,-0.725
2109,19.05,20.92,21.36,-0.725
2110,19.05,20.92,21.36,-0.725
2111,19.05,20.92,21.36,-0.725
2112,19.05,20.83,21.27,-0.725
2113,19.05,20.83,21.27,-0.725
2114,19.05,20.83,21.27,-0.725
2115,19.14,20.83,21.36,-0.725
2116,19.14,20.92,21.36,-0.725
2117,19.14,20.92,21.36,-0.725
2118,19.14,20.92,21.36,-0.725
2119,19.14,20.92,21.36,-0.725
2120,19.14,20.92,21.27,-0.725
2121,19.14,20.92,21.27,-0.725
2122,19.14,20.92,21.36,-0.725
2123,19.14,20.83,21.27,-0.725
2124,19.14,20.83,21.36,-0.725
2125,19.14,20.83,21.27,-0.725
2126,19.05,20.83,21.36,-0.725
2127,19.05,20.83,21.36,-0.725
2128,19.05,20.83,21.27,-0.725
2129,19.05,20.83,21.27,-0.725
2130,19.05,20.83,21.27,-0.725
2132,19.05,20.83,21.36,-0.725
2133,18.96,20.83,21.27,-0.725
2134,18.96,20.83,21.27,-0.725
2135,18.96,20.83,21.27,-0.725
2136,18.96,20.83,21.27,-0.725
2137,18.96,20.83,21.27,-0.725
2138,18.96,20.83,21.27,-0.725
2139,18.96,20.83,21.27,-0.725
2140,18.87,20.74,21.27,-0.725
2141,18.87,20.74,21.27,-0.725
2142,18.87,20.74,21.27,-0.725
2143,18.87,20.74,21.27,-0.725
2144,18.87,20.74,21.27,-0.725
2145,18.87,20.74,21.27,-0.725
2146,18.87,20.74,21.18,-0.725
2147,18.87,20.74,21.18,-0.725
