Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
735,21.18,21.27,21.27
736,21.18,21.36,21.27
737,21.18,21.36,21.27
738,21.18,21.36,21.36
739,21.18,21.36,21.27
740,21.18,21.36,21.27
741,21.18,21.36,21.27
742,21.18,21.36,21.36
743,21.27,21.36,21.36
744,21.27,21.36,21.27
745,21.27,21.36,21.36
746,21.27,21.45,21.36
747,21.27,21.45,21.36
748,21.27,21.45,21.36
749,21.27,21.45,21.36
750,21.27,21.45,21.36
751,21.27,21.45,21.36
752,21.27,21.45,21.36
753,21.27,21.45,21.36
754,21.27,21.45,21.45
755,21.27,21.45,21.45
756,21.27,21.45,21.45
757,21.27,21.54,21.45
758,21.27,21.45,21.45
759,21.27,21.54,21.45
760,21.27,21.54,21.45
761,21.36,21.45,21.45
762,21.36,21.45,21.45
763,21.36,21.54,21.45
764,21.36,21.54,21.54
765,21.36,21.54,21.54
766,21.36,21.54,21.45
767,21.36,21.54,21.54
768,21.36,21.54,21.54
769,21.36,21.54,21.54
770,21.45,21.54,21.54
771,21.36,21.54,21.54
772,21.36,21.54,21.54
773,21.36,21.54,21.54
774,21.45,21.54,21.54
775,21.45,21.63,21.54
776,21.45,21.54,21.54
777,21.45,21.63,21.54
778,21.45,21.63,21.54
779,21.45,21.63,21.54
780,21.45,21.63,21.54
781,21.45,21.63,21.54
782,21.45,21.63,21.54
783,21.45,21.63,21.63
784,21.45,21.63,21.63
785,21.45,21.63,21.63
786,21.45,21.63,21.63
787,21.45,21.63,21.63
788,21.45,21.63,21.63
789,21.45,21.63,21.63
790,21.45,21.63,21.63
791,21.45,21.72,21.63
792,21.45,21.63,21.63
793,21.45,21.63,21.63
794,21.45,21.72,21.63
795,21.45,21.72,21.63
796,21.45,21.72,21.72
797,21.45,21.72,21.63
798,21.45,21.72,21.72
799,21.45,21.72,21.63
800,21.45,21.72,21.72
801,21.45,21.72,21.63
802,21.45,21.72,21.72
803,21.54,21.72,21.72
804,21.54,21.72,21.63
805,21.45,21.72,21.72
806,21.45,21.72,21.72
807,21.54,21.72,21.72
809,21.54,21.72,21.63
810,21.54,21.72,21.72
811,21.54,21.72,21.72
812,21.54,21.72,21.72
813,21.54,21.72,21.72
814,21.54,21.72,21.72
815,21.54,21.72,21.72
816,21.54,21.72,21.72
817,21.54,21.81,21.72
818,21.54,21.72,21.72
819,21.54,21.81,21.72
820,21.54,21.72,21.72
821,21.54,21.72,21.72
822,21.54,21.81,21.72
823,21.54,21.81,21.72
824,21.54,21.81,21.72
825,21.54,21.81,21.81
826,21.54,21.81,21.72
827,21.54,21.81,21.72
828,21.54,21.81,21.72
829,21.54,21.81,21.81
830,21.54,21.81,21.72
831,21.54,21.81,21.72
832,21.54,21.81,21.72
833,21.54,21.81,21.72
834,21.54,21.81,21.81
835,21.63,21.81,21.81
836,21.63,21.81,21.81
837,21.63,21.81,21.81
838,21.63,21.81,21.81
839,21.63,21.81,21.81
840,21.63,21.90,21.81
841,21.63,21.90,21.81
842,21.63,21.90,21.81
843,21.63,21.90,21.81
844,21.63,21.90,21.81
