Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
353,19.68,21.20,21.20
354,19.68,21.20,21.20
355,19.68,21.20,21.20
356,19.68,21.20,21.20
357,19.68,21.20,21.20
358,19.68,21.20,21.20
359,19.68,21.20,21.20
360,19.68,21.20,21.20
361,19.68,21.20,21.20
362,19.68,21.20,21.20
363,19.68,21.20,21.20
364,19.68,21.20,21.20
365,19.68,21.20,21.20
366,19.68,21.20,21.20
367,19.68,21.20,21.20
368,19.59,21.20,21.20
369,19.68,21.20,21.20
370,19.59,21.20,21.11
371,19.59,21.11,21.11
372,19.59,21.20,21.20
373,19.59,21.20,21.20
374,19.59,21.20,21.20
375,19.59,21.20,21.11
376,19.59,21.11,21.11
377,19.59,21.20,21.11
378,19.59,21.11,21.11
379,19.59,21.11,21.11
380,19.59,21.11,21.11
381,19.59,21.11,21.11
382,19.59,21.11,21.11
383,19.59,21.11,21.11
384,19.59,21.11,21.11
385,19.59,21.11,21.11
386,19.59,21.11,21.11
387,19.59,21.11,21.11
388,19.59,21.11,21.11
389,19.59,21.11,21.11
390,19.50,21.11,21.11
391,19.59,21.11,21.11
392,19.50,21.11,21.11
393,19.50,21.11,21.02
394,19.50,21.11,21.02
395,19.50,21.11,21.02
396,19.50,21.11,21.02
397,19.50,21.11,21.11
398,19.50,21.02,21.02
399,19.50,21.11,21.11
400,19.50,21.11,21.11
401,19.50,21.11,21.11
402,19.50,21.11,21.11
403,19.50,21.11,21.11
404,19.50,21.11,21.02
405,19.59,21.11,21.02
406,19.59,21.11,21.02
407,19.59,21.11,21.02
408,19.59,21.11,21.02
409,19.50,21.11,21.02
410,19.59,21.11,21.02
411,19.50,21.11,21.02
412,19.50,21.11,21.02
413,19.50,21.11,21.02
414,19.50,21.11,21.02
415,19.50,21.02,21.02
416,19.50,21.11,21.02
417,19.50,21.02,21.02
418,19.50,21.11,21.02
419,19.50,21.02,21.02
420,19.50,21.02,21.02
421,19.50,21.02,21.02
422,19.50,21.02,21.02
423,19.50,21.02,21.02
424,19.50,21.02,21.02
425,19.50,21.02,21.02
426,19.50,21.02,21.02
427,19.50,21.02,21.02
428,19.50,21.02,21.02
429,19.50,21.02,21.02
430,19.50,21.02,21.02
431,19.50,21.02,21.02
432,19.50,21.02,21.02
433,19.50,21.02,21.02
434,19.50,21.02,21.02
435,19.50,21.02,21.02
436,19.50,21.02,21.02
437,19.50,21.02,21.02
438,19.50,21.02,21.02
439,19.50,21.02,20.93
440,19.41,21.02,20.93
441,19.50,21.02,21.02
442,19.41,21.02,20.93
443,19.41,21.02,20.93
444,19.50,21.02,21.02
445,19.50,21.02,21.02
446,19.50,21.02,21.02
447,19.50,21.02,21.02
448,19.50,21.02,21.02
449,19.50,21.02,21.02
450,19.41,21.02,21.02
451,19.41,21.02,21.02
452,19.41,21.02,20.93
