Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
484,31.44,30.30,28.99
485,31.44,30.30,29.09
486,31.44,30.30,29.09
487,31.44,30.21,29.09
488,31.44,30.30,29.09
489,31.44,30.30,29.09
490,31.44,30.30,29.09
491,31.44,30.30,29.09
492,31.44,30.30,29.09
493,31.44,30.30,29.09
494,31.44,30.30,29.09
495,31.44,30.30,29.09
496,31.44,30.30,29.09
497,31.44,30.30,29.09
498,31.44,30.30,29.09
499,31.44,30.30,29.09
500,31.44,30.30,29.09
501,31.44,30.30,29.09
502,31.53,30.30,29.09
503,31.44,30.30,29.09
504,31.44,30.30,29.09
505,31.44,30.30,29.09
506,31.44,30.30,29.09
507,31.44,30.30,29.09
508,31.44,30.30,29.09
509,31.44,30.30,29.09
510,31.44,30.30,29.09
511,31.44,30.30,29.09
512,31.44,30.40,29.09
513,31.44,30.30,29.09
514,31.44,30.30,29.18
515,31.44,30.30,29.09
516,31.44,30.30,29.09
517,31.44,30.30,29.09
518,31.44,30.40,29.09
519,31.34,30.30,29.18
520,31.44,30.40,29.09
521,31.34,30.40,29.09
522,31.53,30.30,29.09
523,31.44,30.30,29.09
524,31.53,30.30,29.18
525,31.44,30.40,29.18
526,31.44,30.40,29.09
527,31.53,30.40,29.09
528,31.44,30.30,29.09
529,31.53,30.40,29.09
530,31.44,30.30,29.09
531,31.53,30.40,29.09
532,31.44,30.30,29.18
533,31.44,30.30,29.18
535,31.44,30.40,29.09
536,31.63,30.30,29.18
537,31.53,30.40,29.18
538,31.53,30.40,29.18
539,31.53,30.40,29.18
540,31.53,30.30,29.18
541,31.53,30.40,29.09
542,31.53,30.40,29.18
543,31.53,30.40,29.18
544,31.53,30.30,29.18
545,31.53,30.30,29.18
546,31.53,30.30,29.18
547,31.53,30.40,29.18
548,31.53,30.40,29.18
549,31.53,30.40,29.18
550,31.53,30.40,29.18
551,31.53,30.40,29.18
552,31.53,30.40,29.18
553,31.53,30.40,29.18
554,31.53,30.40,29.18
555,31.53,30.40,29.18
556,31.53,30.30,29.18
557,31.53,30.30,29.18
558,31.53,30.30,29.18
559,31.53,30.40,29.18
560,31.63,30.40,29.18
561,31.53,30.40,29.18
562,31.63,30.40,29.18
563,31.53,30.30,29.18
564,31.53,30.30,29.09
565,31.53,30.30,29.18
566,31.53,30.30,29.18
567,31.63,30.40,29.18
568,31.53,30.30,29.18
569,31.63,30.40,29.18
570,31.63,30.30,29.18
571,31.63,30.40,29.18
572,31.63,30.40,29.18
