Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
990,28.79,28.05,27.50
991,28.79,28.05,27.41
992,28.79,28.05,27.50
993,28.79,28.05,27.41
994,28.79,28.05,27.50
995,28.79,28.05,27.50
996,28.79,28.05,27.50
997,28.79,28.05,27.41
998,28.79,28.05,27.50
999,28.79,28.05,27.41
1000,28.79,28.05,27.50
1001,28.79,28.05,27.50
1002,28.79,28.05,27.50
1003,28.79,28.05,27.41
1004,28.79,28.05,27.50
1005,28.79,28.05,27.41
1006,28.79,28.05,27.50
1007,28.79,28.05,27.41
1008,28.79,28.05,27.50
1009,28.79,28.05,27.41
1010,28.79,28.05,27.50
1011,28.79,28.05,27.50
1012,28.79,28.05,27.41
1013,28.79,28.05,27.50
1014,28.79,28.05,27.50
1015,28.79,28.05,27.50
1016,28.79,28.05,27.50
1017,28.79,28.05,27.41
1018,28.79,28.05,27.41
1019,28.79,28.05,27.41
1020,28.79,28.05,27.41
1021,28.79,28.05,27.50
1022,28.79,28.05,27.41
1023,28.79,28.05,27.41
1024,28.79,28.05,27.50
1025,28.79,28.05,27.50
1026,28.79,28.05,27.50
1027,28.79,28.05,27.50
1028,28.79,28.05,27.50
1029,28.79,28.05,27.50
1030,28.79,28.05,27.50
1031,28.79,28.05,27.50
1032,28.79,28.05,27.50
1033,28.79,28.05,27.50
1034,28.79,28.05,27.50
1035,28.79,28.05,27.50
1036,28.79,28.05,27.50
1037,28.79,28.05,27.50
1038,28.79,28.05,27.50
1039,28.79,28.05,27.50
1040,28.79,28.05,27.41
1041,28.79,28.05,27.50
1042,28.79,28.05,27.50
1043,28.79,28.05,27.41
1044,28.79,28.05,27.41
1045,28.79,28.05,27.50
1046,28.79,28.05,27.41
1047,28.79,28.05,27.50
1048,28.79,28.05,27.50
1049,28.79,28.05,27.41
1050,28.79,28.05,27.50
1051,28.79,28.05,27.41
1052,28.79,28.05,27.41
1053,28.79,28.05,27.41
1054,28.79,28.05,27.41
1055,28.79,28.05,27.50
1056,28.79,28.05,27.50
1057,28.79,28.05,27.41
1058,28.79,28.05,27.41
1059,28.79,28.05,27.50
1060,28.79,28.05,27.50
1061,28.79,28.05,27.50
1062,28.79,28.05,27.41
1063,28.79,28.05,27.41
1064,28.79,28.05,27.41
1065,28.79,28.05,27.41
1066,28.79,28.05,27.50
1068,28.79,28.05,27.50
1069,28.79,28.05,27.41
1070,28.79,28.05,27.41
1071,28.79,28.05,27.41
1072,28.79,28.05,27.41
1073,28.79,28.05,27.41
1074,28.79,28.05,27.41
1075,28.79,28.05,27.41
1076,28.79,28.05,27.41
1077,28.79,28.05,27.41
1078,28.79,28.05,27.41
1079,28.79,28.05,27.41
1080,28.79,28.05,27.41
1081,28.79,28.05,27.41
1082,28.79,28.05,27.41
1083,28.79,28.05,27.41
1084,28.79,28.05,27.41
1085,28.79,28.05,27.41
1086,28.79,28.05,27.41
1087,28.79,28.05,27.41
1088,28.70,28.05,27.41
1089,28.70,28.05,27.41
1090,28.79,28.05,27.41
1091,28.79,28.05,27.41
1092,28.79,28.05,27.41
1093,28.79,28.05,27.41
1094,28.79,28.05,27.41
1095,28.79,28.05,27.41
1096,28.79,28.05,27.41
1097,28.79,28.05,27.41
1098,28.79,28.05,27.41
1099,28.79,28.05,27.41
1100,28.79,28.05,27.41
1101,28.79,28.05,27.41
1102,28.79,28.05,27.41
1103,28.79,28.05,27.41
1104,28.79,28.05,27.41
1105,28.79,28.05,27.50
1106,28.79,28.05,27.41
1107,28.79,28.05,27.41
1108,28.79,28.05,27.50
1109,28.79,28.05,27.41
1110,28.79,28.05,27.41
1111,28.79,28.05,27.41
1112,28.79,28.05,27.41
1113,28.79,28.05,27.41
1114,28.79,28.05,27.41
1115,28.79,28.05,27.41
1116,28.79,28.05,27.41
1117,28.79,28.05,27.41
1118,28.79,28.05,27.41
1119,28.79,28.05,27.50
1120,28.79,28.05,27.50
1121,28.79,28.05,27.41
1122,28.70,28.05,27.41
1123,28.70,28.05,27.41
1124,28.70,28.05,27.41
1125,28.70,28.05,27.41
1126,28.70,28.05,27.41
1127,28.70,28.05,27.41
1128,28.70,28.05,27.50
1129,28.70,28.05,27.50
1130,28.70,28.05,27.50
1131,28.70,28.05,27.41
1132,28.70,28.05,27.41
1133,28.70,28.05,27.41
1134,28.70,28.05,27.50
1135,28.70,28.05,27.50
1136,28.70,28.05,27.41
1137,28.70,28.05,27.41
1138,28.70,28.05,27.50
1139,28.70,28.05,27.50
1140,28.70,28.05,27.41
1141,28.70,28.05,27.41
1142,28.70,28.05,27.50
1143,28.70,28.05,27.50
1144,28.70,28.05,27.41
1145,28.70,28.05,27.41
1146,28.70,28.05,27.50
1147,28.70,28.05,27.41
1148,28.70,28.05,27.41
1149,28.70,28.05,27.50
1150,28.70,28.05,27.50
1151,28.70,28.05,27.50
1152,28.70,28.05,27.50
1153,28.70,28.05,27.41
1154,28.70,28.05,27.41
1155,28.70,28.05,27.41
1156,28.79,28.05,27.41
1157,28.79,28.05,27.41
1158,28.79,28.05,27.41
1159,28.79,28.05,27.41
1160,28.79,28.05,27.41
1161,28.79,28.05,27.41
1162,28.79,28.05,27.41
1163,28.79,28.05,27.41
1164,28.70,28.05,27.41
1165,28.70,28.05,27.41
1166,28.70,28.05,27.41
1167,28.70,28.05,27.41
1168,28.70,28.05,27.50
1169,28.70,28.05,27.41
1170,28.70,28.05,27.41
1171,28.70,28.05,27.41
1172,28.70,28.05,27.41
1173,28.70,28.05,27.41
1174,28.70,28.05,27.41
1175,28.70,28.05,27.41
1176,28.70,28.05,27.41
1177,28.70,28.05,27.41
1178,28.70,28.05,27.41
1179,28.70,28.05,27.41
1180,28.70,28.05,27.41
1181,28.70,28.05,27.41
1182,28.70,28.05,27.41
1183,28.70,28.05,27.41
1184,28.70,27.96,27.41
1185,28.70,28.05,27.41
1186,28.70,28.05,27.41
1187,28.70,27.96,27.41
1188,28.70,28.05,27.41
1189,28.70,28.05,27.41
1190,28.70,28.05,27.41
1191,28.79,28.05,27.41
1192,28.70,28.05,27.41
1193,28.79,28.05,27.41
1194,28.79,28.05,27.41
1195,28.79,28.05,27.41
1196,28.79,27.96,27.41
1197,28.79,28.05,27.41
1198,28.79,28.05,27.41
1199,28.79,28.05,27.41
1200,28.79,28.05,27.41
1201,28.79,28.05,27.41
1202,28.79,28.05,27.41
1203,28.79,28.05,27.41
1204,28.79,28.05,27.41
1205,28.79,28.05,27.41
1206,28.79,28.05,27.41
1207,28.79,28.05,27.41
1208,28.79,28.05,27.41
1209,28.79,28.05,27.41
1210,28.79,28.05,27.41
1211,28.79,28.05,27.41
1212,28.79,28.05,27.41
1213,28.79,28.05,27.41
1214,28.79,28.05,27.41
1215,28.79,28.05,27.41
1216,28.79,28.05,27.41
1217,28.79,28.05,27.41
1218,28.79,28.05,27.41
1219,28.79,27.96,27.41
1220,28.79,28.05,27.41
1221,28.79,28.05,27.41
1222,28.79,28.05,27.41
1223,28.79,27.96,27.41
1224,28.79,27.96,27.41
1225,28.79,27.96,27.41
1226,28.79,27.96,27.41
1227,28.79,27.96,27.41
1228,28.79,28.05,27.41
1229,28.79,27.96,27.41
1230,28.79,27.96,27.41
1231,28.79,28.05,27.41
1232,28.79,28.05,27.41
1233,28.79,28.05,27.41
1234,28.79,28.05,27.41
1235,28.79,28.05,27.41
1236,28.79,28.05,27.41
1237,28.79,28.05,27.41
1238,28.79,28.05,27.41
1239,28.79,28.05,27.41
1240,28.79,28.05,27.41
1241,28.79,28.05,27.41
1242,28.79,28.05,27.41
1243,28.79,28.05,27.41
1244,28.79,28.05,27.41
1245,28.79,28.05,27.41
1246,28.79,28.05,27.41
1247,28.79,28.05,27.41
1248,28.79,28.05,27.41
1249,28.79,28.05,27.41
1250,28.79,28.05,27.41
1251,28.79,28.05,27.41
1252,28.79,28.05,27.41
1253,28.79,28.05,27.41
1254,28.79,28.05,27.41
1255,28.79,28.05,27.41
1256,28.79,27.96,27.41
1257,28.79,27.96,27.41
1258,28.79,28.05,27.41
1259,28.79,28.05,27.41
1260,28.79,27.96,27.41
1261,28.79,27.96,27.41
1262,28.79,27.96,27.41
1263,28.79,28.05,27.41
1264,28.79,28.05,27.41
1265,28.79,28.05,27.41
1266,28.79,27.96,27.41
1267,28.79,28.05,27.41
1268,28.70,28.05,27.41
1269,28.70,28.05,27.41
1270,28.70,28.05,27.41
1271,28.79,28.05,27.41
1272,28.79,28.05,27.41
1273,28.79,28.05,27.41
1274,28.79,28.05,27.41
1275,28.79,28.05,27.41
1276,28.70,28.05,27.41
1277,28.79,28.05,27.41
1278,28.70,28.05,27.41
1279,28.70,28.05,27.41
1280,28.70,28.05,27.41
1281,28.70,28.05,27.41
1282,28.70,28.05,27.41
1283,28.70,28.05,27.41
1284,28.70,28.05,27.41
1285,28.79,28.05,27.41
1286,28.70,28.05,27.41
1287,28.70,28.05,27.41
1288,28.70,27.96,27.41
1289,28.70,28.05,27.41
1290,28.61,28.05,27.41
1291,28.61,28.05,27.41
1292,28.52,28.05,27.41
1293,28.42,28.05,27.41
1294,28.33,28.05,27.41
1295,28.33,28.05,27.50
1296,28.24,27.96,27.50
1297,28.24,28.05,27.50
1298,28.15,27.96,27.50
1299,28.15,27.96,27.50
1300,28.15,27.96,27.50
1301,28.05,27.96,27.50
1302,28.05,27.96,27.50
1303,27.96,27.96,27.50
1304,27.96,27.96,27.50
1305,27.96,27.96,27.59
1306,27.96,27.96,27.50
1307,27.87,27.96,27.59
1308,27.87,27.96,27.59
1309,27.87,27.96,27.59
1310,27.78,27.87,27.59
1311,27.78,27.87,27.59
1312,27.78,27.87,27.50
1313,27.78,27.87,27.59
1314,27.69,27.87,27.50
1315,27.69,27.87,27.50
1316,27.69,27.78,27.50
1317,27.69,27.78,27.50
1318,27.69,27.78,27.50
1319,27.59,27.78,27.50
1320,27.59,27.78,27.50
1321,27.59,27.78,27.50
1322,27.50,27.78,27.41
1323,27.50,27.69,27.41
1324,27.50,27.69,27.41
1325,27.50,27.69,27.41
1326,27.41,27.69,27.41
1327,27.41,27.69,27.32
1328,27.41,27.59,27.32
1329,27.32,27.59,27.32
1330,27.32,27.59,27.32
1332,27.32,27.59,27.32
1333,27.32,27.50,27.23
1334,27.32,27.59,27.23
1335,27.32,27.50,27.23
1336,27.23,27.50,27.23
1337,27.23,27.50,27.23
1338,27.23,27.50,27.23
1339,27.23,27.50,27.23
1340,27.23,27.41,27.23
1341,27.13,27.41,27.13
1342,27.13,27.41,27.13
1343,27.13,27.41,27.13
1344,27.13,27.41,27.13
1345,27.13,27.41,27.13
1346,27.13,27.41,27.13
1347,27.13,27.32,27.04
1348,27.13,27.32,27.04
1349,27.13,27.32,27.04
1350,27.13,27.32,27.04
1351,27.13,27.32,27.04
1352,27.04,27.32,27.04
1353,27.04,27.23,26.95
1354,27.04,27.23,27.04
1355,27.04,27.23,26.95
1356,27.04,27.23,26.95
1357,27.04,27.23,26.95
1358,27.04,27.23,26.95
1359,27.04,27.23,26.95
1360,27.04,27.13,26.95
1361,26.95,27.13,26.95
1362,26.95,27.13,26.95
1363,26.95,27.13,26.86
1364,26.95,27.13,26.86
1365,26.95,27.13,26.86
1366,26.95,27.13,26.86
1367,26.95,27.13,26.86
1368,26.95,27.13,26.86
1369,26.95,27.04,26.86
1370,26.86,27.04,26.77
1371,26.86,27.04,26.86
1372,26.86,27.04,26.77
1373,26.86,27.04,26.77
1374,26.86,27.04,26.77
1375,26.86,26.95,26.77
1376,26.86,26.95,26.77
1377,26.86,26.95,26.77
1378,26.77,26.95,26.68
1379,26.77,26.95,26.68
1380,26.86,26.95,26.68
1381,26.77,26.95,26.68
1382,26.77,26.95,26.68
1383,26.77,26.95,26.68
1384,26.77,26.95,26.68
1385,26.77,26.95,26.68
1386,26.77,26.95,26.68
1387,26.77,26.95,26.68
1388,26.77,26.95,26.68
1389,26.77,26.95,26.68
1390,26.77,26.95,26.68
1391,26.77,26.86,26.68
1392,26.77,26.86,26.68
1393,26.68,26.86,26.68
1394,26.68,26.86,26.59
1395,26.68,26.86,26.59
1396,26.68,26.86,26.59
1397,26.68,26.86,26.59
1398,26.68,26.77,26.59
1399,26.68,26.86,26.59
1400,26.68,26.77,26.59
1401,26.68,26.77,26.49
1402,26.68,26.77,26.49
1403,26.68,26.77,26.49
1404,26.59,26.77,26.49
1405,26.59,26.77,26.49
1406,26.59,26.68,26.49
1407,26.59,26.77,26.49
1408,26.59,26.68,26.49
1409,26.59,26.68,26.40
1410,26.59,26.68,26.40
1411,26.59,26.68,26.40
1412,26.59,26.68,26.40
1413,26.59,26.68,26.40
1414,26.59,26.59,26.40
1415,26.59,26.59,26.31
1416,26.49,26.59,26.31
1417,26.49,26.59,26.31
1418,26.49,26.59,26.31
1419,26.49,26.59,26.31
1420,26.49,26.59,26.31
1421,26.49,26.59,26.31
1422,26.49,26.59,26.31
1423,26.49,26.59,26.31
1424,26.49,26.59,26.31
1425,26.49,26.59,26.31
1426,26.49,26.59,26.31
1427,26.49,26.49,26.22
1428,26.49,26.59,26.22
1429,26.49,26.49,26.22
1430,26.40,26.49,26.22
1431,26.40,26.49,26.22
1432,26.40,26.49,26.22
1433,26.40,26.49,26.22
1434,26.40,26.49,26.22
1435,26.40,26.49,26.22
1436,26.40,26.49,26.22
1437,26.40,26.49,26.22
1438,26.40,26.49,26.22
1439,26.40,26.49,26.22
1440,26.40,26.49,26.22
1441,26.40,26.49,26.22
1442,26.40,26.49,26.22
1443,26.40,26.40,26.13
1444,26.40,26.40,26.13
1445,26.40,26.40,26.13
1446,26.40,26.40,26.13
1447,26.40,26.40,26.13
1448,26.40,26.40,26.13
1449,26.31,26.40,26.13
1450,26.31,26.40,26.13
1451,26.31,26.40,26.13
1452,26.31,26.40,26.13
1453,26.31,26.40,26.13
1454,26.31,26.40,26.13
1455,26.31,26.40,26.13
1456,26.31,26.40,26.13
1457,26.31,26.40,26.13
1458,26.31,26.40,26.04
1459,26.31,26.40,26.13
1460,26.31,26.40,26.13
1461,26.31,26.31,26.04
1462,26.31,26.31,26.13
1463,26.31,26.31,26.04
1464,26.22,26.31,26.04
1465,26.22,26.31,26.04
1466,26.22,26.31,26.04
1467,26.31,26.31,26.04
1468,26.22,26.31,26.04
1469,26.22,26.31,26.04
1470,26.22,26.31,26.04
1471,26.22,26.31,26.04
1472,26.22,26.31,26.04
1473,26.22,26.31,26.04
1474,26.13,26.31,26.04
1475,26.22,26.22,25.95
1476,26.22,26.22,26.04
1477,26.13,26.22,25.95
1478,26.22,26.22,25.95
1479,26.13,26.22,25.95
1480,26.13,26.22,25.95
1481,26.13,26.22,25.95
1482,26.13,26.22,25.95
1483,26.13,26.22,25.95
1484,26.13,26.22,25.95
1485,26.13,26.22,25.95
1486,26.13,26.22,25.95
1487,26.13,26.22,25.95
1488,26.13,26.22,25.95
1489,26.13,26.22,25.95
1490,26.13,26.22,25.95
1491,26.13,26.22,25.95
1492,26.13,26.13,25.95
1493,26.04,26.13,25.86
1494,26.04,26.13,25.86
1495,26.04,26.13,25.86
1496,26.04,26.13,25.86
1497,26.04,26.13,25.86
1498,26.04,26.13,25.86
1499,26.04,26.13,25.86
1500,26.04,26.13,25.86
1501,26.04,26.13,25.86
1502,26.04,26.13,25.86
1503,26.04,26.13,25.86
1504,26.04,26.13,25.86
1505,26.04,26.13,25.86
1506,26.04,26.13,25.86
1507,26.04,26.13,25.86
1508,26.04,26.13,25.77
1509,26.04,26.13,25.77
1510,26.04,26.13,25.86
1511,26.04,26.04,25.77
1512,26.04,26.04,25.77
1513,26.04,26.04,25.77
1514,26.04,26.04,25.77
1515,26.04,26.04,25.77
1516,26.04,26.04,25.77
1517,26.04,26.04,25.77
1518,25.95,26.04,25.77
1519,25.95,26.04,25.77
1520,25.95,26.04,25.77
1521,26.04,26.04,25.77
1522,25.95,26.04,25.77
1523,26.04,26.04,25.77
1524,25.95,26.04,25.77
1525,25.95,26.04,25.77
1526,25.95,26.04,25.77
1527,25.95,26.04,25.77
1528,25.95,26.04,25.77
1529,25.95,26.04,25.77
1530,25.95,25.95,25.77
1531,25.95,26.04,25.77
1532,25.95,25.95,25.77
1533,25.95,25.95,25.67
1534,25.95,25.95,25.67
1535,25.95,25.95,25.77
1536,25.95,25.95,25.67
1537,25.95,25.95,25.67
1538,25.95,25.95,25.67
1539,25.95,25.95,25.67
1540,25.95,25.95,25.67
1541,25.86,25.95,25.67
1542,25.86,25.95,25.67
1543,25.86,25.95,25.67
1544,25.95,25.95,25.67
1545,25.86,25.95,25.67
1546,25.86,25.95,25.67
1547,25.95,25.95,25.67
1548,25.86,25.95,25.67
1549,25.86,25.95,25.67
1550,25.86,25.95,25.67
1551,25.86,25.95,25.67
1552,25.86,25.95,25.67
1553,25.86,25.95,25.67
1554,25.86,25.95,25.67
1555,25.86,25.86,25.67
1556,25.86,25.86,25.67
1557,25.86,25.95,25.67
1558,25.86,25.86,25.67
1559,25.86,25.86,25.67
1560,25.86,25.86,25.67
1561,25.86,25.86,25.67
1562,25.86,25.86,25.67
1563,25.86,25.86,25.67
1564,25.86,25.86,25.67
1565,25.86,25.86,25.67
1566,25.86,25.86,25.67
1567,25.86,25.86,25.67
1568,25.77,25.86,25.67
1569,25.77,25.86,25.67
1570,25.77,25.86,25.67
1571,25.77,25.86,25.58
1572,25.77,25.86,25.58
1573,25.77,25.86,25.58
1574,25.77,25.86,25.58
1575,25.77,25.86,25.58
1576,25.77,25.86,25.58
1577,25.77,25.86,25.58
1578,25.77,25.86,25.58
1579,25.77,25.86,25.58
1580,25.77,25.86,25.58
1581,25.77,25.86,25.58
1582,25.77,25.86,25.58
1583,25.77,25.86,25.58
1584,25.77,25.86,25.58
1585,25.77,25.86,25.58
1586,25.77,25.77,25.58
1587,25.77,25.86,25.58
1588,25.77,25.86,25.58
1589,25.77,25.77,25.58
1590,25.77,25.86,25.58
1591,25.77,25.77,25.49
1592,25.77,25.77,25.49
1594,25.77,25.77,25.49
1595,25.77,25.77,25.58
1596,25.77,25.77,25.58
1597,25.77,25.77,25.58
1598,25.77,25.77,25.49
1599,25.77,25.77,25.58
1600,25.77,25.77,25.49
1601,25.77,25.77,25.49
1602,25.77,25.77,25.49
1603,25.77,25.77,25.49
1604,25.77,25.77,25.49
1605,25.77,25.77,25.49
1606,25.77,25.77,25.49
1607,25.77,25.77,25.49
1608,25.67,25.77,25.49
1609,25.77,25.77,25.49
1610,25.67,25.77,25.49
1611,25.67,25.77,25.49
1612,25.67,25.77,25.49
1613,25.67,25.77,25.49
1614,25.67,25.77,25.49
1615,25.67,25.77,25.49
1616,25.67,25.77,25.49
1617,25.67,25.77,25.49
1618,25.67,25.77,25.49
1619,25.67,25.77,25.49
1620,25.67,25.77,25.49
1621,25.67,25.77,25.49
1622,25.67,25.77,25.49
1623,25.67,25.77,25.49
1624,25.67,25.67,25.49
1625,25.67,25.67,25.49
1626,25.67,25.77,25.49
1627,25.67,25.77,25.49
1628,25.67,25.77,25.49
1629,25.67,25.67,25.49
1630,25.67,25.67,25.40
1631,25.67,25.67,25.40
1632,25.67,25.67,25.40
1633,25.67,25.67,25.40
1634,25.67,25.67,25.40
1635,25.67,25.67,25.40
1636,25.67,25.67,25.40
1637,25.67,25.67,25.40
1638,25.67,25.67,25.40
1639,25.67,25.67,25.40
1640,25.67,25.67,25.40
1641,25.67,25.67,25.40
1642,25.67,25.67,25.40
1643,25.67,25.67,25.40
1644,25.67,25.67,25.40
1645,25.67,25.67,25.40
1646,25.67,25.67,25.40
1647,25.67,25.67,25.40
1648,25.67,25.67,25.40
1649,25.67,25.67,25.40
1650,25.67,25.67,25.40
1651,25.67,25.67,25.40
1652,25.77,25.77,25.49
1653,25.77,25.77,25.49
1654,25.67,25.77,25.49
1655,25.67,25.67,25.49
1656,25.67,25.67,25.49
1657,25.67,25.67,25.49
1658,25.67,25.67,25.40
1659,25.67,25.67,25.49
1660,25.67,25.67,25.40
1661,25.67,25.67,25.40
1662,25.67,25.67,25.40
1663,25.67,25.67,25.40
1664,25.58,25.67,25.40
1665,25.58,25.67,25.40
1666,25.58,25.67,25.40
1667,25.58,25.67,25.40
1668,25.58,25.67,25.40
1669,25.58,25.67,25.40
1670,25.58,25.67,25.40
1671,25.58,25.67,25.40
1672,25.58,25.67,25.40
1673,25.58,25.67,25.40
1674,25.58,25.67,25.40
1675,25.58,25.67,25.40
1676,25.58,25.67,25.40
1677,25.58,25.67,25.40
1678,25.58,25.67,25.40
1679,25.58,25.67,25.40
1680,25.58,25.67,25.40
1681,25.58,25.67,25.40
1682,25.58,25.58,25.40
1683,25.58,25.58,25.40
1684,25.58,25.58,25.40
1685,25.58,25.58,25.40
1686,25.58,25.58,25.31
1687,25.58,25.58,25.31
1688,25.58,25.58,25.31
1689,25.58,25.58,25.31
1690,25.58,25.58,25.31
1691,25.58,25.58,25.31
1692,25.58,25.58,25.31
1693,25.58,25.58,25.31
1694,25.58,25.58,25.31
1695,25.58,25.58,25.31
1696,25.58,25.58,25.31
1697,25.58,25.58,25.31
1698,25.58,25.58,25.31
1699,25.58,25.58,25.31
1700,25.58,25.58,25.31
1701,25.58,25.58,25.31
1702,25.58,25.58,25.31
1703,25.58,25.58,25.31
1704,25.58,25.58,25.31
1705,25.58,25.58,25.31
1706,25.58,25.58,25.31
1707,25.58,25.58,25.31
1708,25.58,25.58,25.31
1709,25.58,25.58,25.31
1710,25.58,25.58,25.31
1711,25.58,25.58,25.31
1712,25.58,25.58,25.31
1713,25.58,25.58,25.31
1714,25.58,25.58,25.31
1715,25.58,25.58,25.31
1716,25.58,25.58,25.31
1717,25.58,25.58,25.31
1718,25.58,25.58,25.31
1719,25.58,25.58,25.31
1720,25.58,25.58,25.31
1721,25.58,25.58,25.31
1722,25.58,25.58,25.31
1723,25.58,25.58,25.31
1724,25.58,25.58,25.31
1725,25.58,25.58,25.31
1726,25.58,25.58,25.22
1727,25.58,25.58,25.31
1728,25.58,25.58,25.22
1729,25.49,25.58,25.31
1730,25.58,25.58,25.31
1731,25.58,25.58,25.31
1732,25.58,25.58,25.22
1733,25.58,25.58,25.22
1734,25.58,25.49,25.22
1735,25.58,25.58,25.22
1736,25.58,25.49,25.22
1737,25.58,25.58,25.22
1738,25.58,25.49,25.22
1739,25.58,25.49,25.22
1740,25.58,25.58,25.22
1741,25.49,25.49,25.22
1742,25.58,25.49,25.22
1743,25.49,25.49,25.22
1744,25.58,25.58,25.22
1745,25.58,25.49,25.22
1746,25.58,25.49,25.22
1747,25.58,25.49,25.22
1748,25.58,25.49,25.22
1749,25.49,25.49,25.22
1750,25.49,25.49,25.22
1751,25.58,25.49,25.22
1752,25.58,25.49,25.22
1753,25.58,25.49,25.22
1754,25.49,25.49,25.22
1755,25.49,25.49,25.22
1756,25.49,25.49,25.22
1757,25.49,25.49,25.22
1758,25.49,25.49,25.22
1759,25.49,25.49,25.22
1760,25.49,25.49,25.22
1761,25.49,25.49,25.22
1762,25.49,25.49,25.22
1763,25.49,25.49,25.22
1764,25.49,25.49,25.22
1765,25.49,25.49,25.22
1766,25.49,25.49,25.22
1767,25.49,25.49,25.22
1768,25.49,25.49,25.22
1769,25.49,25.49,25.22
1770,25.49,25.49,25.22
1771,25.49,25.49,25.22
1772,25.49,25.49,25.22
1773,25.49,25.49,25.22
1774,25.49,25.49,25.22
1775,25.49,25.49,25.22
1776,25.49,25.49,25.22
1777,25.49,25.49,25.22
1778,25.49,25.49,25.22
1779,25.49,25.49,25.22
1780,25.49,25.49,25.22
1781,25.49,25.49,25.22
1782,25.49,25.49,25.22
1783,25.49,25.49,25.22
1784,25.49,25.49,25.22
1785,25.49,25.58,25.22
1786,25.58,25.58,25.22
1787,25.58,25.58,25.22
1788,25.58,25.58,25.22
1789,25.58,25.58,25.31
1790,25.58,25.58,25.31
1791,25.58,25.58,25.22
1792,25.58,25.49,25.22
1793,25.58,25.58,25.22
1794,25.58,25.58,25.22
1795,25.49,25.49,25.22
1796,25.49,25.49,25.22
1797,25.49,25.49,25.22
1798,25.49,25.49,25.22
1799,25.49,25.49,25.22
1800,25.49,25.49,25.22
1801,25.49,25.49,25.22
1802,25.49,25.49,25.22
1803,25.49,25.49,25.22
1804,25.49,25.49,25.22
1805,25.49,25.49,25.22
1806,25.49,25.49,25.22
1807,25.49,25.49,25.22
1808,25.49,25.49,25.22
1809,25.49,25.49,25.22
1810,25.49,25.49,25.22
1811,25.58,25.58,25.22
1812,25.58,25.58,25.22
1813,25.58,25.58,25.31
1814,25.58,25.58,25.22
1815,25.58,25.58,25.31
1816,25.58,25.58,25.31
1817,25.58,25.58,25.31
1818,25.58,25.58,25.22
1819,25.58,25.58,25.31
1820,25.58,25.58,25.22
1821,25.58,25.58,25.31
1822,25.58,25.58,25.22
1823,25.58,25.49,25.22
1824,25.58,25.49,25.22
1825,25.49,25.49,25.22
1826,25.58,25.49,25.22
1827,25.58,25.49,25.22
1828,25.58,25.49,25.22
1829,25.49,25.49,25.22
1830,25.49,25.49,25.22
1831,25.58,25.49,25.22
1832,25.49,25.49,25.22
1833,25.58,25.49,25.22
1834,25.49,25.49,25.22
1835,25.49,25.49,25.22
1836,25.49,25.49,25.22
1837,25.49,25.49,25.22
1838,25.49,25.49,25.22
1839,25.49,25.49,25.22
1840,25.49,25.49,25.22
1841,25.49,25.49,25.22
1842,25.49,25.49,25.22
1843,25.49,25.49,25.22
1844,25.49,25.49,25.22
1845,25.49,25.49,25.22
1846,25.49,25.49,25.22
1847,25.49,25.49,25.22
1848,25.49,25.49,25.22
1849,25.49,25.49,25.22
1850,25.49,25.49,25.22
1851,25.49,25.49,25.22
1852,25.49,25.49,25.22
1853,25.49,25.49,25.22
1854,25.49,25.49,25.22
1855,25.49,25.49,25.22
1857,25.49,25.49,25.22
1858,25.49,25.49,25.22
1859,25.49,25.49,25.22
1860,25.49,25.49,25.22
1861,25.49,25.49,25.22
1862,25.49,25.49,25.22
1863,25.49,25.49,25.22
1864,25.49,25.49,25.22
1865,25.49,25.49,25.22
1866,25.49,25.49,25.22
1867,25.49,25.49,25.22
1868,25.49,25.49,25.22
1869,25.49,25.49,25.22
1870,25.49,25.49,25.22
1871,25.49,25.49,25.13
1872,25.49,25.49,25.13
1873,25.49,25.49,25.13
1874,25.49,25.49,25.22
1875,25.49,25.49,25.13
1876,25.49,25.49,25.13
1877,25.49,25.49,25.13
1878,25.49,25.49,25.13
1879,25.49,25.49,25.13
1880,25.49,25.49,25.13
1881,25.49,25.49,25.13
1882,25.49,25.49,25.13
1883,25.49,25.49,25.13
1884,25.49,25.49,25.13
1885,25.49,25.49,25.13
1886,25.49,25.49,25.13
1887,25.49,25.40,25.13
1888,25.49,25.40,25.13
1889,25.49,25.40,25.13
1890,25.40,25.40,25.13
1891,25.49,25.40,25.13
1892,25.40,25.40,25.13
1893,25.49,25.49,25.13
1894,25.40,25.40,25.13
1895,25.49,25.40,25.13
1896,25.49,25.40,25.13
1897,25.49,25.40,25.13
1898,25.40,25.40,25.13
1899,25.49,25.49,25.13
1900,25.49,25.40,25.13
1901,25.40,25.40,25.13
1902,25.49,25.40,25.13
1903,25.40,25.40,25.13
1904,25.49,25.40,25.13
1905,25.49,25.40,25.13
1906,25.49,25.40,25.13
1907,25.49,25.40,25.13
1908,25.49,25.40,25.13
1909,25.49,25.40,25.13
1910,25.49,25.40,25.13
1911,25.49,25.40,25.13
1912,25.49,25.40,25.13
1913,25.40,25.40,25.13
1914,25.49,25.40,25.13
1915,25.40,25.40,25.13
1916,25.49,25.40,25.13
1917,25.40,25.40,25.13
1918,25.40,25.40,25.13
1919,25.40,25.40,25.13
1920,25.40,25.40,25.13
1921,25.40,25.40,25.13
1922,25.40,25.40,25.13
1923,25.40,25.40,25.13
