Temps (s), T1 (°C), T2 (°C), T3 (°C), Ampérage (A)
2773,28.12,27.46,26.72,0.48
2774,28.14,27.42,26.75,0.48
2775,28.14,27.46,26.72,0.48
2776,28.16,27.46,26.72,0.48
2777,28.14,27.46,26.72,0.48
2778,28.16,27.46,26.72,0.48
2779,28.14,27.46,26.68,0.48
2780,28.14,27.46,26.72,0.48
2781,28.16,27.46,26.66,0.48
2782,28.16,27.46,26.7,0.48
2783,28.18,27.44,26.72,0.48
2784,28.16,27.46,26.72,0.48
2785,28.18,27.46,26.68,0.48
2786,28.16,27.44,26.72,0.48
2787,28.16,27.48,26.7,0.48
2788,28.16,27.44,26.72,0.48
2789,28.18,27.48,26.72,0.48
2790,28.16,27.46,26.68,0.48
2791,28.16,27.46,26.72,0.48
2792,28.18,27.44,26.7,0.48
2793,28.18,27.46,26.68,0.48
2794,28.14,27.44,26.68,0.48
2795,28.18,27.4,26.72,0.48
2796,28.18,27.44,26.7,0.48
2797,28.16,27.42,26.72,0.48
2798,28.16,27.44,26.7,0.48
2799,28.18,27.48,26.72,0.48
2800,28.16,27.44,26.68,0.48
2801,28.16,27.42,26.66,0.48
2802,28.16,27.4,26.72,0.48
2803,28.14,27.44,26.7,0.48
2804,28.14,27.44,26.75,0.48
2805,28.14,27.44,26.7,0.48
2806,28.14,27.42,26.7,0.48
2807,28.12,27.44,26.72,0.48
2808,28.14,27.44,26.68,0.48
2809,28.12,27.44,26.68,0.48
2810,28.14,27.42,26.7,0.48
2811,28.14,27.46,26.7,0.48
2812,28.14,27.44,26.72,0.48
2813,28.16,27.44,26.75,0.48
2814,28.16,27.44,26.72,0.48
2815,28.18,27.44,26.72,0.48
2816,28.18,27.44,26.72,0.48
2817,28.16,27.44,26.72,0.48
2818,28.18,27.46,26.7,0.48
2819,28.18,27.4,26.72,0.48
2820,28.18,27.46,26.68,0.48
2821,28.2,27.46,26.68,0.48
2822,28.18,27.46,26.72,0.48
2823,28.18,27.46,26.7,0.48
2824,28.18,27.46,26.68,0.48
2825,28.16,27.46,26.7,0.48
2826,28.16,27.48,26.7,0.48
2827,28.16,27.44,26.7,0.48
2828,28.16,27.46,26.66,0.48
2829,28.18,27.46,26.7,0.48
2830,28.16,27.44,26.7,0.48
2831,28.18,27.42,26.7,0.48
2832,28.18,27.42,26.68,0.48
2833,28.18,27.42,26.7,0.48
2834,28.2,27.42,26.7,0.48
2835,28.23,27.42,26.68,0.48
2836,28.23,27.42,26.7,0.48
2837,28.23,27.42,26.7,0.48
2838,28.25,27.42,26.68,0.48
2839,28.25,27.4,26.7,0.48
2840,28.25,27.42,26.66,0.48
2841,28.25,27.42,26.66,0.48
2842,28.25,27.4,26.7,0.48
2843,28.25,27.4,26.68,0.48
2844,28.23,27.4,26.68,0.48
2845,28.18,27.42,26.68,0.48
2846,28.23,27.46,26.7,0.48
2847,28.23,27.42,26.68,0.48
2848,28.2,27.44,26.7,0.48
2849,28.25,27.44,26.7,0.48
2850,28.23,27.44,26.68,0.48
2851,28.23,27.38,26.7,0.48
2852,28.23,27.44,26.7,0.48
2853,28.23,27.44,26.66,0.48
2854,28.23,27.42,26.68,0.48
2855,28.23,27.4,26.7,0.48
2856,28.23,27.44,26.68,0.48
2857,28.2,27.44,26.66,0.48
2858,28.2,27.44,26.68,0.48
2859,28.23,27.46,26.7,0.48
2860,28.18,27.42,26.72,0.48
2861,28.18,27.44,26.72,0.48
2862,28.18,27.46,26.72,0.48
2863,28.18,27.46,26.7,0.48
2864,28.2,27.46,26.7,0.48
2865,28.16,27.44,26.72,0.48
2866,28.2,27.46,26.7,0.48
2867,28.23,27.44,26.72,0.48
2868,28.2,27.44,26.72,0.48
2869,28.25,27.44,26.72,0.48
2870,28.2,27.44,26.7,0.48
2871,28.23,27.4,26.72,0.48
2872,28.23,27.42,26.7,0.48
2873,28.23,27.44,26.7,0.48
2874,28.23,27.42,26.68,0.48
2875,28.25,27.46,26.66,0.48
2876,28.25,27.46,26.68,0.48
2877,28.25,27.44,26.7,0.48
2878,28.23,27.46,26.72,0.48
2879,28.25,27.44,26.7,0.48
2880,28.27,27.48,26.72,0.48
2881,28.27,27.46,26.7,0.48
2882,28.2,27.44,26.72,0.48
2883,28.2,27.46,26.7,0.48
2884,28.16,27.46,26.72,0.48
2885,28.2,27.44,26.7,0.48
2886,28.18,27.4,26.72,0.48
2887,28.16,27.44,26.72,0.48
2888,28.12,27.44,26.72,0.48
2889,28.18,27.44,26.72,0.48
2890,28.16,27.44,26.72,0.48
2891,28.16,27.44,26.68,0.48
2892,28.14,27.44,26.72,0.48
2893,28.16,27.4,26.72,0.48
2894,28.14,27.44,26.75,0.48
2895,28.1,27.42,26.72,0.48
2896,28.14,27.42,26.72,0.48
2897,28.16,27.4,26.75,0.48
2898,28.18,27.38,26.75,0.48
2899,28.18,27.44,26.68,0.48
2900,28.2,27.42,26.72,0.48
2901,28.23,27.44,26.75,0.48
2902,28.23,27.46,26.75,0.48
2903,28.23,27.44,26.75,0.48
2904,28.2,27.44,26.77,0.48
2905,28.25,27.42,26.77,0.48
2906,28.23,27.42,26.75,0.48
2907,28.2,27.38,26.77,0.48
2908,28.18,27.42,26.77,0.48
2909,28.18,27.4,26.77,0.48
2910,28.18,27.42,26.77,0.48
2911,28.16,27.42,26.79,0.48
2912,28.16,27.42,26.75,0.48
2913,28.14,27.4,26.77,0.48
2914,28.16,27.42,26.75,0.48
2915,28.16,27.44,26.75,0.48
2916,28.12,27.4,26.75,0.48
2917,28.14,27.42,26.77,0.48
2918,28.12,27.42,26.77,0.48
2919,28.14,27.42,26.75,0.48
2920,28.14,27.4,26.75,0.48
2921,28.12,27.4,26.75,0.48
2922,28.14,27.4,26.72,0.48
2923,28.12,27.42,26.75,0.48
2924,28.12,27.42,26.75,0.48
2925,28.14,27.4,26.72,0.48
2926,28.16,27.44,26.72,0.48
2927,28.16,27.42,26.7,0.48
2928,28.16,27.42,26.75,0.48
2929,28.16,27.4,26.75,0.48
2930,28.16,27.42,26.75,0.48
2931,28.16,27.4,26.75,0.48
2932,28.14,27.4,26.75,0.48
2933,28.14,27.4,26.77,0.48
2934,28.14,27.42,26.75,0.48
2935,28.14,27.42,26.77,0.48
2936,28.12,27.42,26.79,0.48
2937,28.14,27.42,26.79,0.48
2938,28.08,27.42,26.77,0.48
2939,28.12,27.4,26.77,0.48
2940,28.1,27.4,26.77,0.48
2941,28.1,27.4,26.75,0.48
2942,28.12,27.4,26.77,0.48
2943,28.12,27.42,26.75,0.48
2944,28.16,27.38,26.75,0.48
2945,28.18,27.42,26.72,0.48
2946,28.18,27.44,26.75,0.48
2947,28.18,27.44,26.77,0.48
2948,28.2,27.44,26.75,0.48
2949,28.18,27.44,26.72,0.48
2950,28.16,27.44,26.75,0.48
2951,28.16,27.44,26.77,0.48
2952,28.18,27.42,26.79,0.48
2953,28.16,27.4,26.79,0.48
2954,28.16,27.4,26.81,0.48
2955,28.14,27.38,26.79,0.48
2956,28.16,27.36,26.79,0.48
2957,28.14,27.42,26.77,0.48
2958,28.16,27.42,26.72,0.48
2959,28.16,27.38,26.77,0.48
2960,28.16,27.38,26.77,0.48
2961,28.14,27.4,26.77,0.48
2962,28.14,27.44,26.75,0.48
2963,28.14,27.44,26.79,0.48
2964,28.14,27.42,26.79,0.48
2965,28.14,27.44,26.77,0.48
2966,28.14,27.42,26.77,0.48
2967,28.12,27.44,26.77,0.48
2968,28.1,27.44,26.77,0.48
2969,28.14,27.42,26.77,0.48
2970,28.16,27.44,26.77,0.48
2971,28.14,27.42,26.79,0.48
2972,28.12,27.42,26.77,0.48
2973,28.12,27.4,26.77,0.48
2974,28.12,27.44,26.72,0.48
2975,28.08,27.44,26.75,0.48
2976,28.08,27.42,26.77,0.48
2977,28.12,27.38,26.77,0.48
2978,28.12,27.44,26.77,0.48
2979,28.08,27.42,26.77,0.48
2980,28.08,27.42,26.77,0.48
2981,28.08,27.42,26.79,0.48
2982,28.06,27.4,26.79,0.48
2983,28.1,27.4,26.79,0.48
2984,28.1,27.38,26.81,0.48
2985,28.08,27.42,26.77,0.48
2986,28.1,27.38,26.79,0.48
2987,28.12,27.42,26.77,0.48
2988,28.1,27.4,26.77,0.48
2989,28.08,27.42,26.75,0.48
2990,28.1,27.42,26.75,0.48
2991,28.12,27.4,26.75,0.48
2992,28.12,27.42,26.75,0.48
2993,28.12,27.42,26.72,0.48
2994,28.12,27.42,26.75,0.48
2995,28.1,27.42,26.72,0.48
2996,28.12,27.42,26.72,0.48
2997,28.12,27.44,26.72,0.48
2998,28.1,27.44,26.72,0.48
2999,28.08,27.42,26.75,0.48
3000,28.06,27.42,26.75,0.48
3001,28.06,27.42,26.75,0.48
3002,28.1,27.42,26.75,0.48
3003,28.12,27.42,26.72,0.48
3004,28.06,27.42,26.75,0.48
3005,28.1,27.42,26.75,0.48
3006,28.12,27.44,26.72,0.48
3007,28.16,27.42,26.75,0.675
3008,28.18,27.4,26.75,0.675
3009,28.23,27.44,26.75,0.675
3010,28.29,27.46,26.72,0.675
3011,28.31,27.44,26.72,0.675
3012,28.37,27.44,26.72,0.675
3013,28.46,27.46,26.72,0.675
3014,28.5,27.42,26.72,0.675
3016,28.5,27.46,26.72,0.675
3017,28.59,27.42,26.72,0.675
3018,28.61,27.46,26.72,0.675
3019,28.63,27.48,26.7,0.675
3020,28.65,27.48,26.7,0.675
3021,28.69,27.48,26.72,0.675
3022,28.67,27.5,26.75,0.675
3023,28.72,27.5,26.72,0.675
3024,28.72,27.53,26.68,0.675
3025,28.72,27.55,26.75,0.675
3026,28.74,27.53,26.72,0.675
3027,28.76,27.55,26.77,0.675
3028,28.74,27.57,26.72,0.675
3029,28.76,27.57,26.75,0.675
3030,28.76,27.57,26.77,0.675
3031,28.78,27.59,26.75,0.675
3032,28.8,27.61,26.75,0.675
3033,28.8,27.61,26.77,0.675
3034,28.82,27.61,26.81,0.675
3035,28.82,27.61,26.83,0.675
3036,28.84,27.63,26.81,0.675
3037,28.89,27.63,26.81,0.675
3038,28.91,27.65,26.83,0.675
3039,28.95,27.65,26.81,0.675
3040,28.99,27.67,26.79,0.675
3041,28.99,27.7,26.83,0.675
3042,29.06,27.7,26.83,0.675
3043,29.04,27.7,26.85,0.675
3044,29.06,27.74,26.85,0.675
3045,29.04,27.74,26.87,0.675
3046,29.04,27.76,26.83,0.675
3047,29.04,27.78,26.85,0.675
3048,28.99,27.78,26.87,0.675
3049,29.04,27.76,26.89,0.675
3050,29.06,27.76,26.89,0.675
3051,29.04,27.74,26.91,0.675
3052,29.04,27.78,26.94,0.675
3053,29.08,27.78,26.94,0.675
3054,29.1,27.78,26.94,0.675
3055,29.1,27.76,26.96,0.675
3056,29.1,27.82,26.98,0.675
3057,29.1,27.82,26.96,0.675
3058,29.12,27.84,26.96,0.675
3059,29.1,27.84,26.98,0.675
3060,29.12,27.82,26.98,0.675
3061,29.12,27.84,26.98,0.675
3062,29.14,27.84,26.98,0.675
3063,29.17,27.84,26.98,0.675
3064,29.14,27.86,27.0,0.675
3065,29.17,27.86,27.0,0.675
3066,29.14,27.86,27.04,0.675
3067,29.14,27.86,27.02,0.675
3068,29.14,27.89,27.02,0.675
3069,29.17,27.86,27.06,0.675
3070,29.19,27.89,27.04,0.675
3071,29.19,27.86,27.08,0.675
3072,29.17,27.89,27.04,0.675
3073,29.17,27.89,27.06,0.675
3074,29.17,27.91,27.1,0.675
3075,29.21,27.89,27.1,0.675
3076,29.21,27.91,27.08,0.675
3077,29.23,27.93,27.1,0.675
3078,29.25,27.95,27.12,0.675
3079,29.25,27.95,27.12,0.675
3080,29.25,27.93,27.15,0.675
3081,29.25,27.99,27.1,0.675
3082,29.25,27.99,27.15,0.675
3083,29.25,27.99,27.15,0.675
3084,29.21,27.99,27.17,0.675
3085,29.23,27.99,27.17,0.675
3086,29.23,28.01,27.17,0.675
3087,29.23,28.03,27.17,0.675
3088,29.25,28.01,27.17,0.675
3089,29.27,28.03,27.17,0.675
3090,29.25,28.03,27.17,0.675
3091,29.29,28.03,27.17,0.675
3092,29.29,28.03,27.17,0.675
3093,29.32,28.06,27.17,0.675
3094,29.34,28.08,27.17,0.675
3095,29.34,28.06,27.19,0.675
3096,29.32,28.1,27.19,0.675
3097,29.34,28.12,27.19,0.675
3098,29.38,28.12,27.21,0.675
3099,29.4,28.14,27.23,0.675
3100,29.4,28.14,27.23,0.675
3101,29.4,28.1,27.25,0.675
3102,29.4,28.12,27.25,0.675
3103,29.38,28.14,27.29,0.675
3104,29.36,28.16,27.29,0.675
3105,29.38,28.16,27.29,0.675
3106,29.4,28.18,27.27,0.675
3107,29.4,28.18,27.31,0.675
3108,29.38,28.18,27.34,0.675
3109,29.38,28.18,27.31,0.675
3110,29.38,28.16,27.34,0.675
3111,29.42,28.18,27.31,0.675
3112,29.44,28.2,27.34,0.675
3113,29.49,28.16,27.34,0.675
3114,29.49,28.18,27.34,0.675
3115,29.49,28.2,27.31,0.675
3116,29.53,28.2,27.34,0.675
3117,29.57,28.2,27.31,0.675
3118,29.57,28.2,27.31,0.675
3119,29.6,28.23,27.31,0.675
3120,29.6,28.23,27.34,0.675
3121,29.6,28.23,27.31,0.675
3122,29.55,28.25,27.31,0.675
3123,29.57,28.25,27.34,0.675
3124,29.6,28.27,27.31,0.675
3125,29.6,28.27,27.31,0.675
3126,29.57,28.29,27.34,0.675
3127,29.57,28.27,27.34,0.675
3128,29.55,28.27,27.36,0.675
3129,29.53,28.29,27.36,0.675
3130,29.55,28.31,27.31,0.675
3131,29.53,28.31,27.34,0.675
3132,29.55,28.29,27.38,0.675
3133,29.51,28.29,27.36,0.675
3134,29.53,28.27,27.38,0.675
3135,29.55,28.27,27.4,0.675
3136,29.55,28.27,27.4,0.675
3137,29.55,28.29,27.42,0.675
3138,29.57,28.31,27.44,0.675
3139,29.57,28.31,27.42,0.675
3140,29.55,28.31,27.44,0.675
3141,29.57,28.31,27.42,0.675
3142,29.55,28.27,27.46,0.675
3143,29.51,28.31,27.46,0.675
3144,29.55,28.31,27.48,0.675
3145,29.57,28.33,27.46,0.675
3146,29.6,28.31,27.46,0.675
3147,29.6,28.33,27.46,0.675
3148,29.6,28.35,27.48,0.675
3149,29.62,28.37,27.46,0.675
3150,29.6,28.4,27.46,0.675
3151,29.6,28.37,27.46,0.675
3152,29.6,28.33,27.44,0.675
3153,29.57,28.37,27.46,0.675
3154,29.57,28.37,27.46,0.675
3155,29.57,28.4,27.48,0.675
3156,29.55,28.37,27.46,0.675
3157,29.57,28.4,27.46,0.675
3158,29.57,28.37,27.48,0.675
3159,29.57,28.4,27.48,0.675
3160,29.55,28.42,27.5,0.675
3161,29.57,28.37,27.5,0.675
3162,29.57,28.4,27.53,0.675
3163,29.6,28.4,27.5,0.675
3164,29.6,28.4,27.55,0.675
3165,29.62,28.4,27.55,0.675
3166,29.62,28.35,27.57,0.675
3167,29.64,28.35,27.55,0.675
3168,29.66,28.35,27.57,0.675
3169,29.64,28.37,27.59,0.675
3170,29.66,28.37,27.59,0.675
3171,29.66,28.42,27.59,0.675
3172,29.68,28.42,27.55,0.675
3173,29.68,28.4,27.59,0.675
3174,29.7,28.44,27.57,0.675
3175,29.7,28.44,27.61,0.675
3176,29.68,28.46,27.63,0.675
3177,29.72,28.42,27.63,0.675
3178,29.7,28.46,27.63,0.675
3179,29.7,28.48,27.65,0.675
3180,29.7,28.5,27.65,0.675
3181,29.72,28.5,27.61,0.675
3182,29.75,28.55,27.61,0.675
3183,29.75,28.52,27.63,0.675
3184,29.77,28.5,27.63,0.675
3185,29.77,28.48,27.63,0.675
3186,29.77,28.52,27.63,0.675
3187,29.75,28.52,27.61,0.675
3188,29.77,28.5,27.63,0.675
3189,29.77,28.52,27.63,0.675
3190,29.75,28.52,27.61,0.675
3191,29.81,28.52,27.61,0.675
3192,29.83,28.52,27.61,0.675
3193,29.79,28.52,27.61,0.675
3194,29.85,28.52,27.61,0.675
3195,29.85,28.55,27.63,0.675
3196,29.88,28.55,27.63,0.675
3197,29.81,28.57,27.65,0.675
3198,29.83,28.59,27.63,0.675
3199,29.83,28.57,27.65,0.675
3200,29.85,28.61,27.63,0.675
3201,29.85,28.61,27.61,0.675
3202,29.88,28.65,27.65,0.675
3203,29.83,28.63,27.65,0.675
3204,29.88,28.65,27.67,0.675
3205,29.85,28.63,27.65,0.675
3206,29.88,28.63,27.65,0.675
3207,29.9,28.63,27.65,0.675
3208,29.88,28.63,27.65,0.675
3209,29.92,28.61,27.67,0.675
3210,29.92,28.61,27.67,0.675
3211,29.94,28.59,27.67,0.675
3212,29.94,28.63,27.63,0.675
3213,29.92,28.61,27.67,0.675
3214,29.96,28.61,27.7,0.675
3215,29.98,28.61,27.7,0.675
3216,29.98,28.63,27.65,0.675
3217,30.01,28.63,27.7,0.675
3218,30.01,28.65,27.67,0.675
3219,30.01,28.65,27.72,0.675
3220,29.98,28.65,27.7,0.675
3221,29.94,28.65,27.7,0.675
3222,29.9,28.65,27.72,0.675
3223,29.88,28.65,27.72,0.675
3224,29.92,28.63,27.72,0.675
3225,29.92,28.63,27.74,0.675
3226,29.9,28.63,27.76,0.675
3227,29.9,28.63,27.78,0.675
3228,29.9,28.61,27.76,0.675
3229,29.88,28.63,27.78,0.675
3230,29.85,28.65,27.8,0.675
3231,29.88,28.65,27.8,0.675
3232,29.9,28.65,27.8,0.675
3233,29.9,28.65,27.8,0.675
3234,29.92,28.65,27.8,0.675
3235,29.94,28.63,27.8,0.675
3236,29.96,28.63,27.82,0.675
3237,29.96,28.69,27.78,0.675
3238,29.98,28.69,27.82,0.675
3239,29.96,28.69,27.82,0.675
3240,29.96,28.69,27.82,0.675
3241,29.98,28.72,27.82,0.675
3242,29.98,28.72,27.82,0.675
3243,29.98,28.72,27.8,0.675
3244,29.94,28.74,27.8,0.675
3245,29.94,28.74,27.82,0.675
3246,29.94,28.74,27.82,0.675
3247,29.98,28.74,27.82,0.675
3248,29.94,28.76,27.8,0.675
3249,29.98,28.74,27.78,0.675
3250,30.01,28.74,27.8,0.675
3251,30.03,28.72,27.8,0.675
3252,30.03,28.72,27.82,0.675
3253,30.07,28.74,27.8,0.675
3254,30.05,28.74,27.8,0.675
3255,30.07,28.74,27.82,0.675
3256,30.07,28.74,27.8,0.675
3257,30.05,28.74,27.82,0.675
3258,30.07,28.74,27.78,0.675
3259,30.05,28.74,27.82,0.675
3260,30.07,28.72,27.82,0.675
3261,30.03,28.76,27.84,0.675
3262,30.05,28.74,27.82,0.675
3263,30.05,28.74,27.82,0.675
3264,30.05,28.76,27.84,0.675
3265,30.09,28.76,27.82,0.675
3267,30.03,28.78,27.82,0.675
3268,30.05,28.78,27.82,0.675
3269,30.05,28.78,27.82,0.675
3270,30.05,28.8,27.8,0.675
3271,30.07,28.78,27.84,0.675
3272,30.07,28.8,27.84,0.675
3273,30.09,28.8,27.86,0.675
3274,30.14,28.78,27.86,0.675
3275,30.14,28.82,27.84,0.675
3276,30.14,28.8,27.86,0.675
3277,30.11,28.8,27.91,0.675
3278,30.09,28.8,27.91,0.675
3279,30.07,28.82,27.89,0.675
3280,30.03,28.82,27.91,0.675
3281,30.07,28.8,27.91,0.675
3282,30.07,28.82,27.89,0.675
3283,30.09,28.8,27.91,0.675
3284,30.07,28.84,27.91,0.675
3285,30.07,28.82,27.93,0.675
3286,30.09,28.84,27.93,0.675
3287,30.09,28.87,27.91,0.675
3288,30.09,28.87,27.89,0.675
3289,30.07,28.87,27.89,0.675
3290,30.11,28.82,27.91,0.675
3291,30.11,28.87,27.86,0.675
3292,30.09,28.84,27.91,0.675
3293,30.14,28.84,27.93,0.675
3294,30.16,28.84,27.93,0.675
3295,30.16,28.84,27.93,0.675
3296,30.16,28.84,27.93,0.675
3297,30.18,28.87,27.91,0.675
3298,30.16,28.87,27.91,0.675
3299,30.2,28.87,27.91,0.675
3300,30.2,28.89,27.91,0.675
3301,30.16,28.89,27.91,0.675
3302,30.11,28.89,27.93,0.675
3303,30.16,28.89,27.93,0.675
3304,30.14,28.87,27.93,0.675
3305,30.14,28.87,27.93,0.675
3306,30.11,28.87,27.91,0.675
3307,30.16,28.89,27.93,0.675
3308,30.14,28.89,27.93,0.675
3309,30.2,28.84,27.93,0.675
3310,30.18,28.91,27.91,0.675
3311,30.2,28.87,27.93,0.675
3312,30.2,28.89,27.93,0.675
3313,30.18,28.91,27.93,0.675
3314,30.2,28.89,27.93,0.675
3315,30.22,28.89,27.91,0.675
3316,30.22,28.89,27.93,0.675
3317,30.22,28.89,27.93,0.675
3318,30.22,28.91,27.95,0.675
3319,30.24,28.91,27.95,0.675
3320,30.24,28.91,27.91,0.675
3321,30.27,28.91,27.95,0.675
3322,30.27,28.91,27.93,0.675
3323,30.27,28.91,27.95,0.675
3324,30.29,28.91,27.91,0.675
3325,30.31,28.91,27.93,0.675
3326,30.27,28.91,27.93,0.675
3327,30.29,28.91,27.89,0.675
3328,30.29,28.93,27.95,0.675
3329,30.29,28.93,27.95,0.675
3330,30.29,28.93,27.95,0.675
3331,30.29,28.91,27.97,0.675
3332,30.24,28.93,27.97,0.675
3333,30.31,28.91,27.97,0.675
3334,30.31,28.91,27.95,0.675
3335,30.31,28.93,27.93,0.675
3336,30.31,28.93,27.95,0.675
3337,30.31,28.91,27.95,0.675
3338,30.29,28.93,27.95,0.675
3339,30.27,28.91,27.95,0.675
3340,30.29,28.93,27.95,0.675
3341,30.27,28.93,27.95,0.675
3342,30.29,28.93,27.95,0.675
3343,30.29,28.93,27.95,0.675
3344,30.31,28.95,27.95,0.675
3345,30.33,28.91,27.95,0.675
3346,30.33,28.95,27.93,0.675
3347,30.35,28.93,27.97,0.675
3348,30.35,28.95,27.97,0.675
3349,30.33,28.93,27.97,0.675
3350,30.31,28.95,27.95,0.675
3351,30.29,28.95,27.99,0.675
3352,30.29,28.95,27.99,0.675
3353,30.27,28.97,28.01,0.675
3354,30.29,28.99,28.01,0.675
3355,30.27,28.97,27.99,0.675
3356,30.29,28.99,28.01,0.675
3357,30.27,28.99,28.01,0.675
3358,30.31,28.99,28.01,0.675
3359,30.31,28.97,28.01,0.675
3360,30.33,28.95,28.01,0.675
3361,30.33,28.97,28.01,0.675
3362,30.31,28.97,28.01,0.675
3363,30.33,28.95,28.01,0.675
3364,30.33,28.95,28.03,0.675
3365,30.31,28.97,27.97,0.675
3366,30.31,28.97,28.01,0.675
3367,30.35,28.95,28.01,0.675
3368,30.35,28.97,28.01,0.675
3369,30.35,28.95,28.01,0.675
3370,30.35,28.95,28.01,0.675
3371,30.33,28.95,27.97,0.675
3372,30.33,28.95,28.01,0.675
3373,30.31,28.95,28.01,0.675
3374,30.33,28.97,28.01,0.675
3375,30.31,28.95,28.01,0.675
3376,30.33,28.95,28.01,0.675
3377,30.33,28.95,28.01,0.675
3378,30.35,28.95,27.97,0.675
3379,30.31,28.95,28.01,0.675
3380,30.31,28.97,28.01,0.675
3381,30.35,28.97,28.06,0.675
3382,30.33,28.97,28.01,0.675
3383,30.31,28.99,28.03,0.675
3384,30.31,28.99,28.03,0.675
3385,30.31,28.99,28.06,0.675
3386,30.29,29.02,28.06,0.675
3387,30.27,29.02,28.08,0.675
3388,30.22,28.99,28.08,0.675
3389,30.22,29.02,28.06,0.675
3390,30.22,28.99,28.08,0.675
3391,30.22,28.99,28.1,0.675
3392,30.22,28.99,28.1,0.675
3393,30.24,28.97,28.12,0.675
3394,30.2,29.02,28.1,0.675
3395,30.22,28.97,28.1,0.675
3396,30.22,29.02,28.12,0.675
3397,30.22,29.02,28.14,0.675
3398,30.24,29.02,28.16,0.675
3399,30.29,28.99,28.14,0.675
3400,30.29,29.04,28.14,0.675
3401,30.31,28.99,28.12,0.675
3402,30.33,29.02,28.12,0.675
3403,30.35,28.99,28.14,0.675
3404,30.35,29.02,28.12,0.675
3405,30.35,29.02,28.12,0.675
3406,30.37,29.02,28.12,0.675
3407,30.4,29.04,28.1,0.675
3408,30.35,29.06,28.1,0.675
3409,30.35,29.04,28.12,0.675
3410,30.4,29.02,28.1,0.675
3411,30.37,29.02,28.1,0.675
3412,30.37,29.06,28.08,0.675
3413,30.37,29.02,28.12,0.675
3414,30.35,29.06,28.12,0.675
3415,30.33,29.04,28.12,0.675
3416,30.31,29.08,28.14,0.675
3417,30.29,29.06,28.12,0.675
3418,30.31,29.06,28.08,0.675
3419,30.31,29.04,28.12,0.675
3420,30.31,29.04,28.12,0.675
3421,30.31,29.06,28.12,0.675
3422,30.31,29.04,28.12,0.675
3423,30.33,29.02,28.1,0.675
3424,30.29,29.04,28.12,0.675
3425,30.29,29.04,28.1,0.675
3426,30.27,29.02,28.12,0.675
3427,30.24,29.04,28.12,0.675
3428,30.22,29.04,28.12,0.675
3429,30.22,29.04,28.16,0.675
3430,30.24,29.04,28.14,0.675
3431,30.22,29.04,28.16,0.675
3432,30.22,29.04,28.18,0.675
3433,30.22,29.06,28.18,0.675
3434,30.22,29.06,28.16,0.675
3435,30.2,29.06,28.23,0.675
3436,30.2,29.06,28.2,0.675
3437,30.27,29.02,28.2,0.675
3438,30.27,29.04,28.2,0.675
3439,30.22,29.04,28.2,0.675
3440,30.22,29.04,28.16,0.675
3441,30.24,29.04,28.2,0.675
3442,30.22,29.04,28.2,0.675
3443,30.22,29.04,28.2,0.675
3444,30.22,29.04,28.23,0.675
3445,30.2,29.06,28.18,0.675
3446,30.24,29.04,28.2,0.675
3447,30.2,29.06,28.2,0.675
3448,30.18,29.06,28.18,0.675
3449,30.24,28.99,28.18,0.675
3450,30.22,29.04,28.18,0.675
3451,30.22,29.04,28.18,0.675
3452,30.24,28.99,28.16,0.675
3453,30.22,29.04,28.14,0.675
3454,30.22,29.04,28.12,0.675
3455,30.27,29.02,28.12,0.675
3456,30.27,29.02,28.1,0.675
3457,30.27,28.99,28.12,0.675
3458,30.24,29.04,28.1,0.675
3459,30.22,29.04,28.14,0.675
3460,30.24,28.99,28.16,0.675
3461,30.22,29.04,28.14,0.675
3462,30.22,29.02,28.12,0.675
3463,30.16,29.02,28.14,0.675
3464,30.18,28.99,28.16,0.675
3465,30.18,28.99,28.14,0.675
3466,30.18,28.99,28.14,0.675
3467,30.18,28.99,28.14,0.675
3468,30.18,28.99,28.12,0.675
3469,30.22,28.99,28.1,0.675
3470,30.2,28.97,28.14,0.675
3471,30.22,28.97,28.14,0.675
3472,30.2,28.95,28.16,0.675
3473,30.18,28.95,28.16,0.675
3474,30.18,28.97,28.18,0.675
3475,30.16,28.97,28.18,0.675
3476,30.14,28.95,28.18,0.675
3477,30.18,28.95,28.2,0.675
3478,30.18,28.99,28.2,0.675
3479,30.2,28.97,28.18,0.675
3480,30.18,28.99,28.18,0.675
3481,30.14,29.02,28.16,0.675
3482,30.16,29.02,28.16,0.675
3483,30.2,28.99,28.14,0.675
3484,30.2,29.02,28.14,0.675
3485,30.18,29.02,28.14,0.675
3486,30.2,29.04,28.16,0.675
3487,30.16,29.02,28.14,0.675
3488,30.2,29.04,28.12,0.675
3489,30.2,28.99,28.12,0.675
3490,30.22,29.04,28.12,0.675
3491,30.24,29.02,28.1,0.675
3492,30.22,29.02,28.14,0.675
3493,30.2,29.02,28.12,0.675
3494,30.24,29.04,28.1,0.675
3495,30.24,29.04,28.12,0.675
3496,30.24,29.04,28.12,0.675
3497,30.2,29.02,28.14,0.675
3498,30.22,29.04,28.16,0.675
3499,30.2,29.04,28.14,0.675
3500,30.18,29.06,28.14,0.675
3501,30.18,29.04,28.14,0.675
3502,30.18,29.06,28.12,0.675
3503,30.18,29.06,28.08,0.675
3504,30.22,28.99,28.14,0.675
3505,30.2,29.04,28.12,0.675
3506,30.18,29.02,28.12,0.675
3507,30.27,28.99,28.1,0.675
3508,30.27,28.97,28.12,0.675
