Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
990,21.45,22.70,22.88
991,21.45,22.61,22.88
992,21.45,22.61,22.88
993,21.45,22.61,22.88
994,21.45,22.61,22.88
995,21.45,22.70,22.88
996,21.45,22.61,22.88
997,21.36,22.61,22.88
998,21.36,22.61,22.88
999,21.36,22.61,22.79
1000,21.36,22.61,22.79
1001,21.36,22.61,22.79
1002,21.27,22.61,22.79
1003,21.36,22.52,22.79
1004,21.27,22.52,22.79
1005,21.27,22.52,22.79
1006,21.27,22.52,22.79
1007,21.27,22.52,22.79
1008,21.27,22.52,22.79
1009,21.18,22.52,22.79
1010,21.18,22.52,22.79
1011,21.18,22.52,22.79
1012,21.18,22.52,22.79
1013,21.18,22.52,22.70
1014,21.18,22.52,22.70
1015,21.18,22.43,22.70
1016,21.18,22.43,22.70
1017,21.18,22.43,22.70
1018,21.18,22.43,22.70
1019,21.18,22.43,22.70
1020,21.18,22.43,22.70
1021,21.10,22.43,22.70
1022,21.10,22.43,22.70
1023,21.10,22.43,22.70
1024,21.10,22.43,22.70
1025,21.10,22.43,22.70
1026,21.10,22.35,22.61
1027,21.10,22.35,22.61
1028,21.10,22.35,22.61
1029,21.10,22.35,22.61
1030,21.10,22.35,22.61
1031,21.10,22.35,22.61
1032,21.10,22.35,22.61
1033,21.01,22.35,22.61
1034,21.10,22.35,22.61
1035,21.01,22.35,22.61
1036,21.01,22.35,22.61
1037,21.01,22.35,22.61
1038,21.01,22.35,22.61
1039,21.01,22.35,22.61
1040,21.01,22.26,22.52
1041,21.01,22.26,22.61
1042,21.01,22.26,22.52
1043,21.01,22.26,22.52
1044,21.01,22.26,22.52
1045,21.01,22.26,22.52
1046,20.92,22.26,22.52
1047,21.01,22.26,22.52
1048,20.92,22.26,22.52
1049,20.92,22.26,22.52
1050,20.92,22.26,22.52
1051,20.92,22.26,22.52
1052,20.92,22.26,22.52
1053,20.92,22.26,22.43
1054,20.92,22.26,22.52
1055,20.92,22.17,22.43
1056,20.92,22.17,22.43
1057,20.92,22.17,22.43
1058,20.92,22.17,22.43
1059,20.92,22.17,22.43
1060,20.92,22.17,22.43
1061,20.92,22.17,22.43
1062,20.92,22.17,22.43
1063,20.92,22.17,22.43
1064,20.92,22.17,22.43
1065,20.83,22.17,22.43
1066,20.83,22.17,22.43
1067,20.83,22.17,22.43
1068,20.92,22.17,22.43
1069,20.92,22.08,22.43
1070,20.83,22.08,22.43
1071,20.83,22.08,22.43
1073,20.83,22.08,22.35
1074,20.83,22.08,22.43
1075,20.83,22.08,22.35
1076,20.83,22.08,22.35
1077,20.83,22.08,22.35
1078,20.83,22.08,22.35
1079,20.83,22.08,22.35
1080,20.83,22.08,22.35
1081,20.83,22.08,22.35
1082,20.83,22.08,22.35
1083,20.83,22.08,22.35
1084,20.83,22.08,22.35
1085,20.83,22.08,22.35
1086,20.74,22.08,22.35
1087,20.74,22.08,22.35
1088,20.74,21.99,22.26
1089,20.74,21.99,22.35
1090,20.74,22.08,22.35
1091,20.74,21.99,22.35
1092,20.74,21.99,22.26
1093,20.74,21.99,22.35
1094,20.74,21.99,22.26
1095,20.74,21.99,22.26
1096,20.74,21.99,22.35
1097,20.74,21.99,22.26
1098,20.74,21.99,22.26
1099,20.74,21.99,22.26
1100,20.74,21.99,22.26
1101,20.74,21.99,22.26
1102,20.74,21.99,22.26
1103,20.74,21.99,22.26
1104,20.74,21.99,22.26
1105,20.74,21.99,22.26
1106,20.65,21.99,22.26
1107,20.74,21.99,22.26
1108,20.65,21.99,22.26
1109,20.65,21.99,22.26
1110,20.65,21.90,22.26
1111,20.65,21.90,22.26
1112,20.65,21.90,22.26
1113,20.65,21.90,22.26
1114,20.65,21.90,22.17
1115,20.65,21.90,22.17
1116,20.65,21.90,22.17
1117,20.65,21.90,22.26
1118,20.65,21.90,22.26
1119,20.65,21.90,22.26
1120,20.65,21.90,22.17
1121,20.65,21.90,22.17
1122,20.65,21.90,22.17
1123,20.65,21.90,22.17
1124,20.65,21.90,22.17
1125,20.65,21.90,22.17
1126,20.65,21.90,22.17
1127,20.65,21.90,22.17
1128,20.65,21.90,22.17
1129,20.65,21.90,22.17
1130,20.65,21.90,22.17
1131,20.65,21.90,22.17
1132,20.65,21.90,22.17
1133,20.56,21.90,22.17
1134,20.56,21.90,22.17
1135,20.56,21.90,22.17
1136,20.56,21.90,22.17
1137,20.56,21.81,22.17
1138,20.65,21.90,22.17
1139,20.65,21.81,22.17
1140,20.65,21.81,22.17
1141,20.65,21.81,22.17
1142,20.56,21.81,22.08
1143,20.56,21.81,22.17
1144,20.56,21.81,22.17
1145,20.56,21.81,22.08
1146,20.56,21.81,22.08
1147,20.56,21.81,22.08
1148,20.56,21.81,22.08
1149,20.56,21.81,22.08
1150,20.56,21.81,22.08
1151,20.56,21.81,22.08
1152,20.56,21.81,22.08
1153,20.56,21.81,22.08
1154,20.56,21.81,22.08
1155,20.56,21.81,22.08
1156,20.56,21.81,22.08
1157,20.56,21.81,22.08
1158,20.56,21.81,22.08
1159,20.56,21.81,22.08
1160,20.56,21.81,22.08
1161,20.56,21.81,22.08
1162,20.56,21.81,22.08
1163,20.56,21.81,22.08
1164,20.56,21.81,22.08
1165,20.56,21.81,22.08
1166,20.56,21.81,22.08
1167,20.56,21.81,22.08
1168,20.56,21.81,22.08
1169,20.56,21.81,22.08
1170,20.56,21.81,22.08
1171,20.47,21.81,22.08
1172,20.47,21.72,22.08
1173,20.56,21.81,22.08
1174,20.56,21.81,22.08
1175,20.47,21.81,22.08
1176,20.56,21.81,22.08
1177,20.56,21.72,22.08
1178,20.56,21.72,22.08
1179,20.47,21.72,22.08
1180,20.47,21.72,22.08
1181,20.47,21.72,22.08
1182,20.47,21.72,22.08
1183,20.47,21.72,22.08
1184,20.47,21.72,21.99
1185,20.47,21.81,22.08
1186,20.47,21.72,22.08
1187,20.47,21.72,21.99
1188,20.47,21.72,21.99
1189,20.47,21.72,21.99
1190,20.47,21.72,21.99
1191,20.47,21.72,21.99
1192,20.47,21.72,21.99
1193,20.47,21.72,21.99
1194,20.47,21.72,21.99
1195,20.47,21.72,21.99
1196,20.47,21.72,21.99
1197,20.47,21.72,21.99
1198,20.47,21.72,21.99
1199,20.47,21.72,21.99
1200,20.47,21.72,21.99
1201,20.47,21.72,21.99
1202,20.47,21.63,21.99
1203,20.47,21.63,21.99
1204,20.47,21.63,21.99
1205,20.47,21.63,21.99
1206,20.47,21.63,21.99
1207,20.47,21.63,21.99
1208,20.47,21.63,21.99
1209,20.47,21.63,21.99
1210,20.47,21.72,21.99
1211,20.38,21.72,21.99
1212,20.47,21.63,21.99
1213,20.38,21.63,21.99
1214,20.38,21.63,21.99
1215,20.38,21.72,21.99
1216,20.47,21.63,21.99
1217,20.38,21.63,21.99
1218,20.47,21.72,21.99
1219,20.38,21.63,21.99
1220,20.38,21.72,21.99
1221,20.38,21.72,21.99
1222,20.38,21.72,21.99
1223,20.38,21.72,21.99
1224,20.38,21.63,21.99
1225,20.38,21.63,21.99
1226,20.38,21.63,21.99
1227,20.38,21.63,21.99
1228,20.38,21.63,21.90
1229,20.38,21.63,21.99
1230,20.38,21.63,21.90
1231,20.38,21.63,21.99
1232,20.38,21.63,21.99
1233,20.38,21.63,21.90
1234,20.38,21.63,21.99
1235,20.38,21.63,21.99
1236,20.38,21.63,21.99
1237,20.38,21.72,21.99
1238,20.38,21.63,21.99
1239,20.38,21.63,21.90
1240,20.38,21.63,21.90
1241,20.38,21.63,21.99
1242,20.38,21.63,21.90
1243,20.38,21.63,21.90
1244,20.38,21.63,21.90
1245,20.38,21.63,21.90
1246,20.38,21.63,21.90
1247,20.38,21.63,21.90
1248,20.38,21.63,21.90
1249,20.38,21.63,21.90
1250,20.38,21.63,21.90
1251,20.38,21.63,21.90
1252,20.38,21.63,21.90
1253,20.38,21.63,21.90
1254,20.38,21.63,21.90
1255,20.38,21.63,21.90
1256,20.38,21.63,21.90
1257,20.38,21.63,21.90
1258,20.38,21.63,21.90
1259,20.38,21.63,21.90
1260,20.38,21.63,21.90
1261,20.38,21.63,21.90
1262,20.38,21.63,21.90
1263,20.38,21.63,21.90
1264,20.38,21.63,21.90
1265,20.38,21.63,21.90
1266,20.38,21.63,21.90
1267,20.38,21.63,21.90
1268,20.38,21.63,21.90
1269,20.38,21.63,21.90
1270,20.38,21.63,21.90
1271,20.38,21.63,21.90
1272,20.38,21.63,21.90
1273,20.38,21.63,21.90
1274,20.38,21.63,21.90
1275,20.38,21.63,21.90
1276,20.38,21.63,21.90
1277,20.38,21.54,21.90
1278,20.38,21.54,21.90
1279,20.38,21.54,21.90
1280,20.38,21.54,21.90
1281,20.38,21.54,21.90
1282,20.38,21.54,21.90
1283,20.38,21.54,21.90
1284,20.38,21.54,21.90
1285,20.29,21.54,21.90
1286,20.29,21.54,21.90
1287,20.38,21.54,21.90
1288,20.29,21.63,21.90
1289,20.29,21.54,21.90
1290,20.29,21.63,21.90
1291,20.38,21.63,21.90
1292,20.38,21.54,21.90
1293,20.29,21.63,21.90
1294,20.38,21.63,21.90
1295,20.38,21.54,21.90
1296,20.38,21.63,21.90
1297,20.38,21.63,21.90
1298,20.38,21.54,21.90
1299,20.38,21.54,21.90
1300,20.38,21.63,21.90
1301,20.29,21.54,21.90
1302,20.38,21.54,21.81
1303,20.29,21.54,21.81
1304,20.29,21.54,21.81
1305,20.29,21.54,21.81
1306,20.29,21.54,21.81
1307,20.29,21.54,21.81
1308,20.29,21.54,21.81
1309,20.29,21.54,21.81
1310,20.29,21.54,21.81
1311,20.29,21.54,21.81
1312,20.29,21.54,21.81
1313,20.29,21.54,21.81
1314,20.29,21.54,21.81
1315,20.38,21.54,21.81
1316,20.29,21.54,21.81
1317,20.38,21.54,21.81
1318,20.38,21.54,21.81
1319,20.29,21.54,21.81
1320,20.29,21.54,21.81
1321,20.38,21.54,21.81
1322,20.29,21.54,21.81
1323,20.29,21.54,21.81
1324,20.29,21.54,21.81
1325,20.29,21.54,21.81
1326,20.38,21.54,21.81
1327,20.29,21.54,21.81
1328,20.38,21.54,21.81
1329,20.29,21.54,21.81
1330,20.29,21.54,21.81
1331,20.29,21.54,21.81
1332,20.29,21.54,21.81
1333,20.29,21.54,21.81
1334,20.29,21.54,21.81
1335,20.29,21.54,21.81
1336,20.29,21.54,21.81
1337,20.29,21.54,21.81
1339,20.29,21.54,21.81
1340,20.29,21.54,21.81
1341,20.29,21.54,21.81
1342,20.29,21.54,21.81
1343,20.29,21.54,21.81
1344,20.29,21.54,21.81
1345,20.29,21.54,21.81
1346,20.29,21.54,21.81
1347,20.29,21.54,21.81
1348,20.29,21.54,21.81
1349,20.29,21.54,21.81
1350,20.29,21.54,21.81
1351,20.29,21.54,21.81
1352,20.29,21.54,21.81
1353,20.29,21.54,21.81
1354,20.29,21.54,21.81
1355,20.29,21.54,21.81
1356,20.29,21.54,21.81
1357,20.29,21.54,21.81
1358,20.29,21.54,21.81
1359,20.29,21.54,21.81
1360,20.29,21.54,21.81
1361,20.29,21.54,21.81
1362,20.29,21.54,21.81
1363,20.29,21.54,21.81
1364,20.29,21.54,21.81
1365,20.29,21.54,21.81
1366,20.29,21.54,21.81
1367,20.29,21.54,21.81
1368,20.29,21.54,21.81
1369,20.29,21.45,21.81
1370,20.29,21.54,21.81
1371,20.29,21.54,21.81
1372,20.29,21.54,21.81
1373,20.29,21.54,21.81
1374,20.29,21.45,21.81
1375,20.29,21.54,21.81
1376,20.29,21.54,21.81
1377,20.29,21.54,21.81
1378,20.29,21.45,21.81
1379,20.29,21.45,21.81
1380,20.29,21.45,21.81
1381,20.29,21.45,21.81
1382,20.29,21.45,21.72
1383,20.29,21.45,21.72
1384,20.29,21.45,21.72
1385,20.29,21.54,21.72
1386,20.29,21.54,21.81
1387,20.29,21.45,21.72
1388,20.29,21.45,21.81
1389,20.29,21.54,21.81
1390,20.29,21.45,21.81
1391,20.29,21.45,21.81
1392,20.29,21.45,21.72
1393,20.29,21.45,21.72
1394,20.29,21.45,21.72
1395,20.29,21.45,21.72
1396,20.29,21.45,21.72
1397,20.29,21.45,21.72
1398,20.29,21.45,21.72
1399,20.29,21.45,21.72
1400,20.29,21.45,21.81
1401,20.29,21.45,21.72
1402,20.29,21.45,21.72
1403,20.29,21.45,21.72
1404,20.29,21.45,21.72
1405,20.29,21.45,21.72
1406,20.29,21.45,21.72
1407,20.29,21.45,21.72
1408,20.21,21.45,21.72
1409,20.29,21.45,21.72
1410,20.29,21.45,21.72
1411,20.29,21.45,21.72
1412,20.29,21.45,21.72
1413,20.29,21.45,21.72
1414,20.29,21.45,21.72
1415,20.29,21.45,21.72
1416,20.29,21.45,21.72
1417,20.21,21.45,21.72
1418,20.29,21.45,21.72
1419,20.21,21.45,21.72
1420,20.21,21.45,21.72
1421,20.29,21.45,21.72
1422,20.21,21.45,21.72
1423,20.29,21.45,21.72
1424,20.21,21.45,21.72
1425,20.21,21.45,21.72
1426,20.29,21.45,21.72
1427,20.29,21.45,21.72
1428,20.29,21.45,21.72
1429,20.21,21.45,21.72
1430,20.21,21.45,21.72
1431,20.21,21.45,21.72
1432,20.29,21.45,21.72
1433,20.21,21.45,21.72
1434,20.29,21.45,21.72
1435,20.29,21.45,21.72
1436,20.21,21.45,21.72
1437,20.21,21.45,21.72
1438,20.21,21.45,21.72
1439,20.21,21.45,21.72
1440,20.21,21.45,21.72
1441,20.21,21.45,21.72
1442,20.21,21.45,21.72
1443,20.21,21.45,21.72
1444,20.29,21.45,21.72
1445,20.29,21.45,21.72
1446,20.29,21.45,21.72
1447,20.29,21.45,21.72
1448,20.29,21.45,21.72
1449,20.29,21.45,21.72
1450,20.29,21.45,21.72
1451,20.29,21.45,21.72
1452,20.29,21.45,21.72
1453,20.29,21.45,21.72
1454,20.29,21.45,21.72
1455,20.29,21.45,21.72
1456,20.29,21.45,21.72
1457,20.21,21.45,21.72
1458,20.29,21.45,21.72
1459,20.29,21.45,21.72
1460,20.29,21.45,21.72
1461,20.21,21.45,21.72
1462,20.21,21.45,21.72
1463,20.21,21.45,21.72
1464,20.29,21.45,21.72
1465,20.29,21.45,21.72
1466,20.21,21.45,21.72
1467,20.21,21.45,21.72
1468,20.21,21.45,21.72
1469,20.21,21.45,21.72
1470,20.29,21.45,21.72
1471,20.21,21.45,21.72
1472,20.21,21.45,21.72
1473,20.21,21.45,21.72
1474,20.21,21.45,21.72
1475,20.29,21.45,21.72
1476,20.21,21.45,21.72
1477,20.21,21.45,21.72
1478,20.21,21.45,21.72
1479,20.21,21.45,21.72
1480,20.21,21.45,21.72
1481,20.29,21.45,21.72
1482,20.21,21.45,21.72
1483,20.29,21.45,21.72
1484,20.29,21.45,21.72
1485,20.21,21.45,21.72
1486,20.21,21.45,21.72
1487,20.21,21.45,21.72
1488,20.29,21.45,21.72
1489,20.21,21.45,21.72
1490,20.29,21.45,21.72
1491,20.29,21.45,21.72
1492,20.21,21.45,21.72
1493,20.29,21.45,21.72
1494,20.29,21.45,21.72
1495,20.21,21.45,21.72
1496,20.21,21.45,21.72
1497,20.29,21.45,21.72
1498,20.29,21.45,21.72
1499,20.29,21.45,21.72
1500,20.21,21.45,21.72
1501,20.29,21.45,21.72
1502,20.21,21.45,21.72
1503,20.21,21.45,21.72
1504,20.21,21.45,21.72
1505,20.29,21.45,21.72
1506,20.29,21.45,21.72
1507,20.21,21.45,21.72
1508,20.21,21.45,21.72
1509,20.29,21.45,21.72
1510,20.21,21.45,21.72
1511,20.29,21.45,21.72
1512,20.29,21.45,21.72
1513,20.21,21.45,21.72
1514,20.21,21.45,21.72
1515,20.21,21.45,21.72
1516,20.21,21.45,21.72
1517,20.21,21.45,21.72
1518,20.21,21.45,21.72
1519,20.29,21.45,21.72
1520,20.29,21.45,21.72
1521,20.29,21.45,21.72
1522,20.29,21.45,21.72
1523,20.29,21.45,21.72
1524,20.29,21.45,21.72
1525,20.29,21.45,21.72
1526,20.29,21.45,21.72
1527,20.29,21.45,21.72
1528,20.21,21.45,21.72
1529,20.21,21.45,21.72
1530,20.29,21.45,21.72
1531,20.29,21.45,21.72
1532,20.21,21.45,21.72
1533,20.21,21.45,21.72
1534,20.21,21.45,21.72
1535,20.21,21.45,21.72
1536,20.21,21.45,21.72
1537,20.21,21.45,21.72
1538,20.21,21.45,21.72
1539,20.21,21.45,21.72
1540,20.21,21.45,21.72
1541,20.21,21.45,21.72
1542,20.21,21.45,21.72
1543,20.21,21.45,21.72
1544,20.21,21.45,21.72
1545,20.21,21.45,21.72
1546,20.21,21.45,21.72
1547,20.21,21.45,21.72
1548,20.21,21.45,21.72
1549,20.21,21.45,21.72
1550,20.21,21.45,21.72
1551,20.21,21.45,21.72
1552,20.21,21.45,21.72
1553,20.21,21.45,21.72
1554,20.21,21.45,21.72
1555,20.21,21.45,21.72
1556,20.21,21.36,21.72
1557,20.21,21.45,21.72
1558,20.21,21.45,21.72
1559,20.21,21.45,21.72
1560,20.21,21.45,21.72
1561,20.21,21.45,21.72
1562,20.21,21.45,21.72
1563,20.21,21.45,21.72
1564,20.21,21.45,21.72
1565,20.21,21.45,21.72
1566,20.21,21.45,21.72
1567,20.21,21.45,21.72
1568,20.21,21.45,21.72
1569,20.21,21.36,21.72
1570,20.21,21.45,21.72
1571,20.21,21.45,21.72
1572,20.21,21.45,21.72
1573,20.21,21.45,21.72
1574,20.21,21.45,21.72
1575,20.21,21.45,21.72
1576,20.21,21.45,21.72
1577,20.21,21.45,21.72
1578,20.21,21.45,21.72
1579,20.21,21.45,21.72
1580,20.21,21.45,21.72
1581,20.21,21.45,21.72
1582,20.21,21.45,21.72
1583,20.21,21.45,21.72
1584,20.21,21.45,21.72
1585,20.21,21.45,21.72
1586,20.21,21.45,21.72
1587,20.21,21.45,21.72
1588,20.21,21.36,21.72
1589,20.21,21.36,21.72
1590,20.21,21.36,21.72
1591,20.21,21.36,21.72
1592,20.21,21.36,21.72
1593,20.21,21.36,21.72
1594,20.21,21.36,21.72
1595,20.21,21.36,21.72
1596,20.21,21.36,21.72
1597,20.21,21.36,21.72
1598,20.21,21.36,21.72
1599,20.21,21.36,21.72
1600,20.21,21.36,21.72
1601,20.21,21.36,21.72
1603,20.21,21.36,21.72
1604,20.21,21.36,21.72
1605,20.21,21.36,21.72
1606,20.21,21.36,21.72
1607,20.21,21.36,21.72
1608,20.21,21.36,21.72
1609,20.21,21.36,21.72
1610,20.21,21.36,21.72
1611,20.21,21.36,21.63
1612,20.21,21.36,21.72
1613,20.21,21.36,21.72
1614,20.21,21.45,21.72
1615,20.21,21.36,21.72
1616,20.21,21.36,21.72
1617,20.21,21.36,21.72
1618,20.21,21.36,21.72
1619,20.21,21.36,21.72
1620,20.21,21.36,21.72
1621,20.21,21.45,21.72
1622,20.21,21.45,21.72
1623,20.21,21.36,21.72
1624,20.21,21.45,21.72
1625,20.21,21.45,21.72
1626,20.21,21.36,21.72
1627,20.21,21.36,21.72
1628,20.21,21.45,21.72
1629,20.21,21.45,21.72
1630,20.21,21.45,21.72
1631,20.21,21.45,21.72
1632,20.21,21.45,21.72
1633,20.21,21.45,21.72
1634,20.21,21.45,21.72
1635,20.21,21.45,21.72
1636,20.21,21.36,21.72
1637,20.21,21.45,21.72
1638,20.21,21.45,21.72
1639,20.21,21.45,21.72
1640,20.21,21.45,21.72
1641,20.21,21.36,21.72
1642,20.21,21.36,21.72
1643,20.21,21.45,21.72
1644,20.21,21.36,21.72
1645,20.21,21.45,21.72
1646,20.21,21.36,21.72
1647,20.21,21.45,21.72
1648,20.21,21.36,21.72
1649,20.21,21.36,21.72
1650,20.21,21.36,21.72
1651,20.21,21.36,21.72
1652,20.21,21.36,21.63
1653,20.21,21.45,21.72
1654,20.21,21.45,21.72
1655,20.21,21.36,21.72
1656,20.21,21.45,21.72
1657,20.21,21.45,21.72
1658,20.21,21.36,21.72
1659,20.21,21.36,21.72
1660,20.21,21.45,21.72
1661,20.21,21.45,21.72
1662,20.21,21.45,21.72
1663,20.21,21.36,21.72
1664,20.21,21.45,21.72
1665,20.21,21.45,21.72
1666,20.21,21.36,21.72
1667,20.21,21.36,21.72
1668,20.21,21.36,21.72
1669,20.21,21.36,21.72
1670,20.21,21.45,21.72
1671,20.21,21.45,21.72
1672,20.21,21.45,21.72
1673,20.21,21.45,21.72
1674,20.21,21.45,21.72
1675,20.21,21.45,21.72
1676,20.21,21.45,21.72
1677,20.21,21.45,21.72
1678,20.21,21.45,21.72
1679,20.21,21.45,21.72
1680,20.21,21.45,21.72
1681,20.21,21.45,21.72
1682,20.21,21.45,21.72
1683,20.21,21.45,21.72
1684,20.21,21.45,21.72
1685,20.21,21.45,21.72
1686,20.21,21.45,21.72
1687,20.21,21.45,21.72
1688,20.21,21.45,21.72
1689,20.21,21.36,21.72
1690,20.21,21.36,21.72
1691,20.21,21.45,21.72
1692,20.21,21.36,21.72
1693,20.21,21.45,21.72
1694,20.21,21.45,21.72
1695,20.21,21.45,21.72
1696,20.21,21.45,21.72
1697,20.21,21.45,21.72
1698,20.21,21.45,21.72
1699,20.21,21.45,21.72
1700,20.21,21.45,21.72
1701,20.21,21.45,21.72
1702,20.21,21.45,21.72
1703,20.21,21.45,21.72
1704,20.21,21.45,21.72
1705,20.21,21.45,21.72
1706,20.21,21.45,21.72
1707,20.21,21.36,21.72
1708,20.21,21.45,21.72
1709,20.21,21.36,21.72
1710,20.21,21.45,21.72
1711,20.21,21.45,21.72
1712,20.21,21.45,21.72
1713,20.21,21.45,21.72
1714,20.21,21.36,21.72
1715,20.21,21.36,21.72
1716,20.21,21.36,21.72
1717,20.21,21.45,21.72
1718,20.21,21.45,21.72
1719,20.21,21.45,21.72
1720,20.21,21.45,21.72
1721,20.21,21.36,21.72
1722,20.21,21.45,21.72
1723,20.21,21.45,21.72
1724,20.21,21.45,21.72
1725,20.21,21.36,21.72
1726,20.21,21.36,21.72
1727,20.21,21.36,21.72
1728,20.21,21.36,21.63
1729,20.21,21.45,21.63
1730,20.21,21.36,21.63
1731,20.21,21.36,21.63
1732,20.21,21.36,21.63
1733,20.21,21.36,21.63
1734,20.21,21.36,21.63
1735,20.21,21.36,21.63
1736,20.21,21.36,21.63
1737,20.21,21.36,21.63
1738,20.21,21.36,21.63
1739,20.21,21.36,21.63
1740,20.21,21.36,21.63
1741,20.21,21.36,21.63
1742,20.21,21.36,21.63
1743,20.21,21.36,21.63
1744,20.21,21.36,21.63
1745,20.21,21.36,21.63
1746,20.21,21.36,21.63
1747,20.21,21.36,21.63
1748,20.21,21.36,21.63
1749,20.21,21.36,21.72
1750,20.21,21.36,21.63
1751,20.12,21.36,21.72
1752,20.12,21.36,21.63
1753,20.21,21.36,21.63
1754,20.12,21.36,21.72
1755,20.21,21.36,21.63
1756,20.12,21.36,21.63
1757,20.12,21.36,21.63
1758,20.12,21.36,21.63
1759,20.12,21.36,21.63
1760,20.21,21.36,21.63
1761,20.21,21.36,21.63
1762,20.21,21.36,21.63
1763,20.21,21.36,21.63
1764,20.12,21.36,21.63
1765,20.21,21.36,21.63
1766,20.21,21.36,21.63
1767,20.12,21.36,21.63
1768,20.21,21.36,21.63
1769,20.21,21.36,21.72
1770,20.21,21.36,21.63
1771,20.21,21.36,21.63
1772,20.12,21.36,21.63
1773,20.21,21.36,21.72
1774,20.12,21.36,21.63
1775,20.21,21.36,21.63
1776,20.12,21.36,21.63
1777,20.21,21.36,21.63
1778,20.12,21.36,21.63
1779,20.12,21.36,21.63
1780,20.21,21.36,21.63
1781,20.21,21.36,21.63
1782,20.21,21.36,21.63
1783,20.21,21.36,21.63
1784,20.21,21.36,21.63
1785,20.21,21.36,21.63
1786,20.21,21.36,21.63
1787,20.21,21.36,21.63
1788,20.21,21.36,21.63
1789,20.21,21.36,21.63
1790,20.21,21.36,21.63
1791,20.21,21.36,21.63
1792,20.12,21.36,21.63
1793,20.21,21.36,21.63
1794,20.12,21.36,21.63
1795,20.21,21.36,21.63
1796,20.12,21.36,21.63
1797,20.12,21.36,21.63
1798,20.12,21.36,21.63
1799,20.12,21.36,21.63
1800,20.12,21.36,21.63
1801,20.12,21.36,21.63
1802,20.12,21.36,21.63
1803,20.12,21.36,21.63
1804,20.21,21.36,21.63
1805,20.21,21.36,21.63
1806,20.12,21.36,21.72
1807,20.12,21.36,21.63
1808,20.12,21.36,21.63
1809,20.12,21.36,21.72
1810,20.12,21.36,21.72
1811,20.12,21.36,21.72
1812,20.21,21.36,21.63
1813,20.12,21.36,21.63
1814,20.12,21.36,21.72
1815,20.12,21.36,21.72
1816,20.12,21.36,21.63
1817,20.12,21.36,21.72
1818,20.12,21.36,21.63
1819,20.12,21.36,21.63
1820,20.12,21.36,21.72
1821,20.12,21.36,21.63
1822,20.12,21.36,21.63
1823,20.12,21.36,21.72
1824,20.12,21.36,21.63
1825,20.21,21.36,21.63
1826,20.12,21.36,21.63
1827,20.12,21.36,21.63
1828,20.12,21.36,21.63
1829,20.21,21.36,21.63
1830,20.21,21.36,21.63
1831,20.21,21.36,21.63
1832,20.21,21.36,21.63
1833,20.21,21.36,21.63
1834,20.21,21.36,21.63
1835,20.21,21.36,21.63
1836,20.21,21.36,21.63
1837,20.21,21.36,21.63
1838,20.21,21.36,21.63
1839,20.21,21.36,21.63
1840,20.21,21.36,21.63
1841,20.21,21.36,21.63
1842,20.21,21.36,21.63
1843,20.21,21.36,21.63
1844,20.21,21.36,21.63
1845,20.21,21.36,21.63
1846,20.21,21.36,21.63
1847,20.21,21.36,21.63
1848,20.21,21.36,21.63
1849,20.21,21.36,21.63
1850,20.21,21.36,21.63
1851,20.21,21.36,21.63
1852,20.21,21.36,21.63
1853,20.21,21.36,21.63
1854,20.12,21.36,21.63
1855,20.12,21.36,21.63
1856,20.21,21.36,21.63
1857,20.21,21.36,21.63
1858,20.12,21.36,21.63
1859,20.21,21.36,21.63
1860,20.21,21.36,21.63
1861,20.21,21.36,21.63
1862,20.21,21.36,21.63
1863,20.21,21.36,21.63
1864,20.21,21.36,21.63
1865,20.21,21.36,21.63
1866,20.21,21.36,21.63
1868,20.21,21.36,21.63
1869,20.21,21.36,21.63
1870,20.12,21.36,21.63
1871,20.21,21.36,21.63
1872,20.21,21.36,21.63
1873,20.12,21.36,21.63
1874,20.21,21.36,21.63
1875,20.21,21.36,21.63
1876,20.21,21.36,21.63
1877,20.21,21.36,21.63
1878,20.21,21.36,21.63
1879,20.12,21.36,21.63
1880,20.12,21.36,21.63
1881,20.12,21.36,21.63
1882,20.12,21.36,21.63
1883,20.12,21.36,21.63
1884,20.12,21.36,21.63
1885,20.21,21.36,21.63
1886,20.12,21.36,21.63
1887,20.12,21.36,21.63
1888,20.21,21.36,21.63
1889,20.21,21.36,21.63
1890,20.21,21.36,21.63
1891,20.21,21.36,21.63
1892,20.12,21.36,21.63
1893,20.12,21.36,21.63
1894,20.12,21.36,21.63
1895,20.12,21.36,21.63
1896,20.21,21.36,21.63
1897,20.12,21.36,21.63
1898,20.12,21.36,21.63
1899,20.12,21.36,21.63
1900,20.12,21.36,21.63
1901,20.12,21.36,21.63
1902,20.12,21.36,21.63
1903,20.12,21.36,21.63
1904,20.12,21.36,21.63
1905,20.12,21.36,21.63
1906,20.21,21.36,21.63
1907,20.21,21.36,21.63
1908,20.12,21.36,21.63
1909,20.12,21.36,21.63
1910,20.12,21.36,21.63
1911,20.12,21.36,21.63
1912,20.12,21.36,21.63
1913,20.12,21.36,21.63
1914,20.12,21.36,21.63
1915,20.12,21.36,21.63
1916,20.12,21.36,21.63
1917,20.12,21.36,21.63
1918,20.12,21.36,21.63
1919,20.12,21.36,21.63
1920,20.12,21.36,21.63
1921,20.12,21.36,21.63
1922,20.12,21.36,21.63
1923,20.12,21.36,21.63
